# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
5.66266396873558e-08  	7.634999999999999e+01	76	3.319999999999993e+00	3.000000000000000e+00
6.8069663887071e-08   	7.967000000000000e+01	79	3.320000000000007e+00	3.000000000000000e+00
8.18003495611728e-08  	8.314000000000000e+01	83	3.469999999999999e+00	4.000000000000000e+00
9.8274908448302e-08   	8.670000000000000e+01	86	3.560000000000002e+00	3.000000000000000e+00
1.18041771347303e-07  	9.030000000000000e+01	90	3.599999999999994e+00	4.000000000000000e+00
1.41761068005734e-07  	9.392000000000000e+01	93	3.620000000000005e+00	3.000000000000000e+00
1.7021881634771e-07   	9.759999999999999e+01	97	3.679999999999993e+00	4.000000000000000e+00
2.04360328380423e-07  	1.013200000000000e+02	101	3.719999999999999e+00	4.000000000000000e+00
2.45327339739873e-07  	1.053100000000000e+02	105	3.990000000000009e+00	4.000000000000000e+00
2.94467572577439e-07  	1.092600000000000e+02	109	3.950000000000003e+00	4.000000000000000e+00
3.53430040009386e-07  	1.132800000000000e+02	113	4.019999999999996e+00	4.000000000000000e+00
4.24151523302496e-07  	1.164600000000000e+02	116	3.179999999999993e+00	3.000000000000000e+00
5.07828706896359e-07  	1.178300000000000e+02	117	1.370000000000005e+00	1.000000000000000e+00
6.02583155746934e-07  	1.193000000000000e+02	119	1.469999999999999e+00	2.000000000000000e+00
6.98526608299302e-07  	1.207500000000000e+02	120	1.450000000000003e+00	1.000000000000000e+00
7.83472265606146e-07  	1.220600000000000e+02	122	1.310000000000002e+00	2.000000000000000e+00
8.60803931805985e-07  	1.233000000000000e+02	123	1.239999999999995e+00	1.000000000000000e+00
9.32436298907281e-07  	1.244800000000000e+02	124	1.180000000000007e+00	1.000000000000000e+00
9.99600748874124e-07  	1.256300000000000e+02	125	1.149999999999991e+00	1.000000000000000e+00
1.06314400898396e-06  	1.267200000000000e+02	126	1.090000000000003e+00	1.000000000000000e+00
1.12372995876413e-06  	1.277900000000000e+02	127	1.070000000000007e+00	1.000000000000000e+00
1.18179001163626e-06  	1.288400000000000e+02	128	1.049999999999997e+00	1.000000000000000e+00
1.23774596293205e-06  	1.298900000000000e+02	129	1.049999999999983e+00	1.000000000000000e+00
1.291862266514e-06    	1.309100000000000e+02	130	1.020000000000010e+00	1.000000000000000e+00
1.34436659509564e-06  	1.319200000000000e+02	131	1.009999999999991e+00	1.000000000000000e+00
1.3954835035956e-06   	1.329200000000000e+02	132	1.000000000000000e+00	1.000000000000000e+00
1.44533411860894e-06  	1.339100000000000e+02	133	9.900000000000091e-01	1.000000000000000e+00
1.49407529857007e-06  	1.348900000000000e+02	134	9.799999999999898e-01	1.000000000000000e+00
1.54182417142583e-06  	1.358800000000000e+02	135	9.900000000000091e-01	1.000000000000000e+00
1.58866440731002e-06  	1.368400000000000e+02	136	9.600000000000080e-01	1.000000000000000e+00
1.63469403106712e-06  	1.377900000000000e+02	137	9.499999999999886e-01	1.000000000000000e+00
1.67996108397505e-06  	1.387500000000000e+02	138	9.600000000000080e-01	1.000000000000000e+00
1.72449008710731e-06  	1.396900000000000e+02	139	9.399999999999977e-01	1.000000000000000e+00
1.76830440271716e-06  	1.406200000000000e+02	140	9.300000000000068e-01	1.000000000000000e+00
1.81142630596443e-06  	1.415600000000000e+02	141	9.399999999999977e-01	1.000000000000000e+00
1.85391378917258e-06  	1.424800000000000e+02	142	9.199999999999875e-01	1.000000000000000e+00
1.89576713084031e-06  	1.434000000000000e+02	143	9.200000000000159e-01	1.000000000000000e+00
1.93700472347132e-06  	1.443300000000000e+02	144	9.300000000000068e-01	1.000000000000000e+00
1.97762733957593e-06  	1.452400000000000e+02	145	9.099999999999966e-01	1.000000000000000e+00
2.01765280820003e-06  	1.461400000000000e+02	146	8.999999999999773e-01	1.000000000000000e+00
2.05708232417258e-06  	1.470600000000000e+02	147	9.200000000000159e-01	1.000000000000000e+00
2.0959023470326e-06   	1.479700000000000e+02	148	9.099999999999966e-01	1.000000000000000e+00
2.13411628054274e-06  	1.488500000000000e+02	148	8.799999999999955e-01	0.000000000000000e+00
2.17171362350066e-06  	1.497400000000000e+02	149	8.900000000000148e-01	1.000000000000000e+00
2.20871373181249e-06  	1.506200000000000e+02	150	8.799999999999955e-01	1.000000000000000e+00
2.24510795818696e-06  	1.515000000000000e+02	151	8.799999999999955e-01	1.000000000000000e+00
2.28091561094953e-06  	1.523800000000000e+02	152	8.799999999999955e-01	1.000000000000000e+00
2.31614238974875e-06  	1.532500000000000e+02	153	8.700000000000045e-01	1.000000000000000e+00
2.35079434349485e-06  	1.540900000000000e+02	154	8.400000000000034e-01	1.000000000000000e+00
2.38487783587059e-06  	1.549400000000000e+02	154	8.499999999999943e-01	0.000000000000000e+00
