# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
1.802753e-05   	-1.83710928e-03	2.57244953e-06
1.8027787e-05  	-1.83702193e-03	2.57233313e-06
1.8028045e-05  	-1.83693474e-03	2.57221698e-06
1.8028302e-05  	-1.83684773e-03	2.57210109e-06
1.802856e-05   	-1.83676088e-03	2.57198545e-06
1.8028817e-05  	-1.83667418e-03	2.57187003e-06
1.8029075e-05  	-1.83658763e-03	2.57175484e-06
1.8029332e-05  	-1.83650123e-03	2.57163986e-06
1.802959e-05   	-1.83641497e-03	2.57152507e-06
1.8029848e-05  	-1.83632884e-03	2.57141046e-06
1.8030105e-05  	-1.83624284e-03	2.57129603e-06
1.8030363e-05  	-1.83615699e-03	2.57118178e-06
1.803062e-05   	-1.83607129e-03	2.57106771e-06
1.8030878e-05  	-1.83598572e-03	2.57095382e-06
1.8031135e-05  	-1.83590029e-03	2.57084009e-06
1.8031393e-05  	-1.83581501e-03	2.57072653e-06
1.8031651e-05  	-1.83572988e-03	2.57061314e-06
1.8031908e-05  	-1.83564490e-03	2.57049991e-06
1.8032166e-05  	-1.83556007e-03	2.57038685e-06
1.8032423e-05  	-1.83547538e-03	2.57027395e-06
1.8032681e-05  	-1.83539085e-03	2.57016120e-06
1.8032939e-05  	-1.83530647e-03	2.57004861e-06
1.8033196e-05  	-1.83522225e-03	2.56993619e-06
1.8033454e-05  	-1.83513819e-03	2.56982392e-06
1.8033712e-05  	-1.83505427e-03	2.56971180e-06
1.8033969e-05  	-1.83497049e-03	2.56959981e-06
1.8034227e-05  	-1.83488684e-03	2.56948794e-06
1.8034485e-05  	-1.83480331e-03	2.56937617e-06
1.8034742e-05  	-1.83471988e-03	2.56926450e-06
1.8035e-05     	-1.83463656e-03	2.56915291e-06
1.8035258e-05  	-1.83455334e-03	2.56904139e-06
1.8035515e-05  	-1.83447019e-03	2.56892993e-06
1.8035773e-05  	-1.83438712e-03	2.56881851e-06
1.8036031e-05  	-1.83430412e-03	2.56870714e-06
1.8036288e-05  	-1.83422121e-03	2.56859582e-06
1.8036546e-05  	-1.83413839e-03	2.56848456e-06
1.8036804e-05  	-1.83405565e-03	2.56837334e-06
1.8037062e-05  	-1.83397299e-03	2.56826217e-06
1.8037319e-05  	-1.83389041e-03	2.56815105e-06
1.8037577e-05  	-1.83380793e-03	2.56803998e-06
1.8037835e-05  	-1.83372555e-03	2.56792898e-06
1.8038093e-05  	-1.83364326e-03	2.56781802e-06
1.803835e-05   	-1.83356107e-03	2.56770713e-06
1.8038608e-05  	-1.83347898e-03	2.56759630e-06
1.8038866e-05  	-1.83339699e-03	2.56748552e-06
1.8039123e-05  	-1.83331510e-03	2.56737480e-06
1.8039381e-05  	-1.83323330e-03	2.56726413e-06
1.8039639e-05  	-1.83315161e-03	2.56715353e-06
1.8039897e-05  	-1.83307003e-03	2.56704299e-06
1.8040155e-05  	-1.83298855e-03	2.56693251e-06
1.8040412e-05  	-1.83290717e-03	2.56682208e-06
1.804067e-05   	-1.83282588e-03	2.56671171e-06
1.8040928e-05  	-1.83274468e-03	2.56660139e-06
1.8041186e-05  	-1.83266359e-03	2.56649113e-06
1.8041444e-05  	-1.83258258e-03	2.56638091e-06
1.8041701e-05  	-1.83250163e-03	2.56627072e-06
1.8041959e-05  	-1.83242076e-03	2.56616055e-06
1.8042217e-05  	-1.83233997e-03	2.56605042e-06
1.8042475e-05  	-1.83225925e-03	2.56594033e-06
1.8042733e-05  	-1.83217862e-03	2.56583030e-06
1.804299e-05   	-1.83209807e-03	2.56572032e-06
1.8043248e-05  	-1.83201759e-03	2.56561039e-06
1.8043506e-05  	-1.83193718e-03	2.56550048e-06
1.8043764e-05  	-1.83185682e-03	2.56539061e-06
1.8044022e-05  	-1.83177652e-03	2.56528076e-06
1.804428e-05   	-1.83169628e-03	2.56517096e-06
1.8044538e-05  	-1.83161609e-03	2.56506119e-06
1.8044795e-05  	-1.83153595e-03	2.56495146e-06
1.8045053e-05  	-1.83145586e-03	2.56484175e-06
1.8045311e-05  	-1.83137580e-03	2.56473207e-06
1.8045569e-05  	-1.83129578e-03	2.56462241e-06
1.8045827e-05  	-1.83121579e-03	2.56451278e-06
1.8046085e-05  	-1.83113585e-03	2.56440316e-06
1.8046343e-05  	-1.83105591e-03	2.56429357e-06
1.8046601e-05  	-1.83097600e-03	2.56418400e-06
1.8046859e-05  	-1.83089613e-03	2.56407446e-06
1.8047116e-05  	-1.83081629e-03	2.56396496e-06
1.8047374e-05  	-1.83073649e-03	2.56385549e-06
1.8047632e-05  	-1.83065672e-03	2.56374606e-06
1.804789e-05   	-1.83057698e-03	2.56363665e-06
1.8048148e-05  	-1.83049725e-03	2.56352725e-06
1.8048406e-05  	-1.83041752e-03	2.56341785e-06
1.8048664e-05  	-1.83033779e-03	2.56330846e-06
1.8048922e-05  	-1.83025808e-03	2.56319906e-06
1.804918e-05   	-1.83017836e-03	2.56308967e-06
1.8049438e-05  	-1.83009865e-03	2.56298027e-06
1.8049696e-05  	-1.83001893e-03	2.56287086e-06
1.8049954e-05  	-1.82993920e-03	2.56276146e-06
1.8050212e-05  	-1.82985947e-03	2.56265208e-06
1.805047e-05   	-1.82977970e-03	2.56254267e-06
1.8050728e-05  	-1.82969993e-03	2.56243324e-06
1.8050986e-05  	-1.82962013e-03	2.56232378e-06
1.8051244e-05  	-1.82954032e-03	2.56221442e-06
1.8051502e-05  	-1.82946049e-03	2.56210500e-06
1.8051759e-05  	-1.82938063e-03	2.56199555e-06
1.8052017e-05  	-1.82930074e-03	2.56188607e-06
1.8052275e-05  	-1.82922083e-03	2.56177656e-06
1.8052533e-05  	-1.82914088e-03	2.56166700e-06
1.8052791e-05  	-1.82906087e-03	2.56155738e-06
1.8053049e-05  	-1.82898081e-03	2.56144770e-06
1.8053307e-05  	-1.82890069e-03	2.56133794e-06
1.8053565e-05  	-1.82882051e-03	2.56122812e-06
1.8053823e-05  	-1.82874025e-03	2.56111821e-06
1.8054081e-05  	-1.82865992e-03	2.56100823e-06
1.8054339e-05  	-1.82857953e-03	2.56089818e-06
1.8054598e-05  	-1.82849908e-03	2.56078805e-06
1.8054856e-05  	-1.82841856e-03	2.56067786e-06
1.8055114e-05  	-1.82833798e-03	2.56056762e-06
1.8055372e-05  	-1.82825734e-03	2.56045732e-06
1.805563e-05   	-1.82817667e-03	2.56034698e-06
1.8055888e-05  	-1.82809595e-03	2.56023659e-06
1.8056146e-05  	-1.82801519e-03	2.56012617e-06
1.8056404e-05  	-1.82793439e-03	2.56001572e-06
1.8056662e-05  	-1.82785355e-03	2.55990522e-06
1.805692e-05   	-1.82777267e-03	2.55979466e-06
1.8057178e-05  	-1.82769174e-03	2.55968405e-06
1.8057436e-05  	-1.82761076e-03	2.55957338e-06
1.8057694e-05  	-1.82752973e-03	2.55946265e-06
1.8057952e-05  	-1.82744865e-03	2.55935186e-06
1.805821e-05   	-1.82736751e-03	2.55924099e-06
1.8058468e-05  	-1.82728632e-03	2.55913006e-06
1.8058726e-05  	-1.82720509e-03	2.55901907e-06
1.8058984e-05  	-1.82712381e-03	2.55890801e-06
1.8059242e-05  	-1.82704249e-03	2.55879690e-06
1.8059501e-05  	-1.82696112e-03	2.55868572e-06
1.8059759e-05  	-1.82687972e-03	2.55857448e-06
1.8060017e-05  	-1.82679826e-03	2.55846316e-06
1.8060275e-05  	-1.82671675e-03	2.55835178e-06
1.8060533e-05  	-1.82663520e-03	2.55824032e-06
1.8060791e-05  	-1.82655361e-03	2.55812880e-06
1.8061049e-05  	-1.82647199e-03	2.55801723e-06
1.8061307e-05  	-1.82639034e-03	2.55790560e-06
1.8061565e-05  	-1.82630867e-03	2.55779393e-06
1.8061823e-05  	-1.82622697e-03	2.55768219e-06
1.8062081e-05  	-1.82614525e-03	2.55757042e-06
1.8062339e-05  	-1.82606353e-03	2.55745860e-06
1.8062598e-05  	-1.82598181e-03	2.55734677e-06
1.8062856e-05  	-1.82590012e-03	2.55723493e-06
1.8063114e-05  	-1.82581844e-03	2.55712307e-06
1.8063372e-05  	-1.82573677e-03	2.55701120e-06
1.806363e-05   	-1.82565514e-03	2.55689931e-06
1.8063888e-05  	-1.82557352e-03	2.55678741e-06
1.8064146e-05  	-1.82549192e-03	2.55667547e-06
1.8064404e-05  	-1.82541033e-03	2.55656349e-06
1.8064663e-05  	-1.82532874e-03	2.55645146e-06
1.8064921e-05  	-1.82524716e-03	2.55633938e-06
1.8065179e-05  	-1.82516560e-03	2.55622726e-06
1.8065437e-05  	-1.82508403e-03	2.55611508e-06
1.8065695e-05  	-1.82500249e-03	2.55600285e-06
1.8065953e-05  	-1.82492095e-03	2.55589058e-06
1.8066211e-05  	-1.82483943e-03	2.55577825e-06
1.8066469e-05  	-1.82475794e-03	2.55566590e-06
1.8066728e-05  	-1.82467649e-03	2.55555354e-06
1.8066986e-05  	-1.82459510e-03	2.55544117e-06
1.8067244e-05  	-1.82451378e-03	2.55532883e-06
1.8067502e-05  	-1.82443255e-03	2.55521653e-06
1.806776e-05   	-1.82435142e-03	2.55510428e-06
1.8068018e-05  	-1.82427039e-03	2.55499209e-06
1.8068276e-05  	-1.82418948e-03	2.55487999e-06
1.8068535e-05  	-1.82410872e-03	2.55476799e-06
1.8068793e-05  	-1.82402810e-03	2.55465612e-06
1.8069051e-05  	-1.82394764e-03	2.55454438e-06
1.8069309e-05  	-1.82386734e-03	2.55443277e-06
1.8069567e-05  	-1.82378723e-03	2.55432131e-06
1.8069825e-05  	-1.82370729e-03	2.55421001e-06
1.8070083e-05  	-1.82362754e-03	2.55409887e-06
1.8070342e-05  	-1.82354796e-03	2.55398790e-06
1.80706e-05    	-1.82346858e-03	2.55387710e-06
1.8070858e-05  	-1.82338940e-03	2.55376647e-06
1.8071116e-05  	-1.82331043e-03	2.55365604e-06
1.8071374e-05  	-1.82323167e-03	2.55354579e-06
1.8071632e-05  	-1.82315314e-03	2.55343576e-06
1.807189e-05   	-1.82307485e-03	2.55332594e-06
1.8072149e-05  	-1.82299681e-03	2.55321635e-06
1.8072407e-05  	-1.82291904e-03	2.55310700e-06
1.8072665e-05  	-1.82284155e-03	2.55299791e-06
1.8072923e-05  	-1.82276435e-03	2.55288910e-06
1.8073181e-05  	-1.82268746e-03	2.55278057e-06
1.8073439e-05  	-1.82261088e-03	2.55267235e-06
1.8073698e-05  	-1.82253464e-03	2.55256445e-06
1.8073956e-05  	-1.82245874e-03	2.55245688e-06
1.8074214e-05  	-1.82238320e-03	2.55234967e-06
1.8074472e-05  	-1.82230804e-03	2.55224284e-06
1.807473e-05   	-1.82223326e-03	2.55213639e-06
1.8074988e-05  	-1.82215890e-03	2.55203037e-06
1.8075246e-05  	-1.82208497e-03	2.55192479e-06
1.8075504e-05  	-1.82201146e-03	2.55181965e-06
1.8075763e-05  	-1.82193841e-03	2.55171498e-06
1.8076021e-05  	-1.82186581e-03	2.55161079e-06
1.8076279e-05  	-1.82179369e-03	2.55150711e-06
1.8076537e-05  	-1.82172206e-03	2.55140394e-06
1.8076795e-05  	-1.82165094e-03	2.55130131e-06
1.8077053e-05  	-1.82158034e-03	2.55119925e-06
1.8077311e-05  	-1.82151028e-03	2.55109777e-06
1.8077569e-05  	-1.82144080e-03	2.55099692e-06
1.8077827e-05  	-1.82137189e-03	2.55089668e-06
1.8078086e-05  	-1.82130358e-03	2.55079710e-06
1.8078344e-05  	-1.82123589e-03	2.55069821e-06
1.8078602e-05  	-1.82116885e-03	2.55060002e-06
1.807886e-05   	-1.82110247e-03	2.55050258e-06
1.8079118e-05  	-1.82103679e-03	2.55040591e-06
1.8079376e-05  	-1.82097182e-03	2.55031004e-06
1.8079634e-05  	-1.82090759e-03	2.55021500e-06
1.8079892e-05  	-1.82084410e-03	2.55012083e-06
1.808015e-05   	-1.82078137e-03	2.55002752e-06
1.8080408e-05  	-1.82071943e-03	2.54993510e-06
1.8080667e-05  	-1.82065828e-03	2.54984360e-06
1.8080925e-05  	-1.82059795e-03	2.54975306e-06
1.8081183e-05  	-1.82053846e-03	2.54966349e-06
1.8081441e-05  	-1.82047982e-03	2.54957492e-06
1.8081699e-05  	-1.82042207e-03	2.54948739e-06
1.8081957e-05  	-1.82036524e-03	2.54940093e-06
1.8082215e-05  	-1.82030933e-03	2.54931557e-06
1.8082473e-05  	-1.82025438e-03	2.54923134e-06
1.8082731e-05  	-1.82020039e-03	2.54914825e-06
1.8082989e-05  	-1.82014738e-03	2.54906634e-06
1.8083247e-05  	-1.82009539e-03	2.54898563e-06
1.8083505e-05  	-1.82004442e-03	2.54890617e-06
1.8083763e-05  	-1.81999451e-03	2.54882799e-06
1.8084021e-05  	-1.81994568e-03	2.54875109e-06
1.8084279e-05  	-1.81989794e-03	2.54867552e-06
1.8084537e-05  	-1.81985132e-03	2.54860132e-06
1.8084795e-05  	-1.81980587e-03	2.54852854e-06
1.8085053e-05  	-1.81976159e-03	2.54845719e-06
1.8085311e-05  	-1.81971850e-03	2.54838730e-06
1.8085569e-05  	-1.81967662e-03	2.54831890e-06
1.8085827e-05  	-1.81963598e-03	2.54825202e-06
1.8086085e-05  	-1.81959660e-03	2.54818670e-06
1.8086343e-05  	-1.81955851e-03	2.54812298e-06
1.8086602e-05  	-1.81952175e-03	2.54806090e-06
1.808686e-05   	-1.81948636e-03	2.54800052e-06
1.8087118e-05  	-1.81945237e-03	2.54794188e-06
1.8087376e-05  	-1.81941980e-03	2.54788501e-06
1.8087634e-05  	-1.81938869e-03	2.54782995e-06
1.8087891e-05  	-1.81935905e-03	2.54777673e-06
1.8088149e-05  	-1.81933092e-03	2.54772540e-06
1.8088407e-05  	-1.81930431e-03	2.54767599e-06
1.8088665e-05  	-1.81927924e-03	2.54762852e-06
1.8088923e-05  	-1.81925575e-03	2.54758304e-06
1.8089181e-05  	-1.81923387e-03	2.54753958e-06
1.8089439e-05  	-1.81921362e-03	2.54749820e-06
1.8089697e-05  	-1.81919503e-03	2.54745892e-06
1.8089955e-05  	-1.81917813e-03	2.54742179e-06
1.8090213e-05  	-1.81916293e-03	2.54738684e-06
1.8090471e-05  	-1.81914948e-03	2.54735416e-06
1.8090729e-05  	-1.81913782e-03	2.54732377e-06
1.8090987e-05  	-1.81912797e-03	2.54729571e-06
1.8091245e-05  	-1.81911997e-03	2.54727000e-06
1.8091503e-05  	-1.81911384e-03	2.54724670e-06
1.8091761e-05  	-1.81910961e-03	2.54722593e-06
1.8092019e-05  	-1.81910730e-03	2.54720764e-06
1.8092277e-05  	-1.81910694e-03	2.54719184e-06
1.8092535e-05  	-1.81910854e-03	2.54717858e-06
1.8092793e-05  	-1.81911214e-03	2.54716790e-06
1.8093051e-05  	-1.81911773e-03	2.54715982e-06
1.8093309e-05  	-1.81912536e-03	2.54715438e-06
1.8093566e-05  	-1.81913505e-03	2.54715163e-06
1.8093824e-05  	-1.81914683e-03	2.54715162e-06
1.8094082e-05  	-1.81916073e-03	2.54715439e-06
1.809434e-05   	-1.81917676e-03	2.54715997e-06
1.8094598e-05  	-1.81919496e-03	2.54716841e-06
1.8094856e-05  	-1.81921535e-03	2.54717972e-06
1.8095114e-05  	-1.81923794e-03	2.54719398e-06
1.8095372e-05  	-1.81926278e-03	2.54721120e-06
1.809563e-05   	-1.81928987e-03	2.54723141e-06
1.8095888e-05  	-1.81931923e-03	2.54725462e-06
1.8096145e-05  	-1.81935090e-03	2.54728091e-06
1.8096403e-05  	-1.81938490e-03	2.54731029e-06
1.8096661e-05  	-1.81942125e-03	2.54734285e-06
1.8096919e-05  	-1.81945999e-03	2.54737859e-06
1.8097177e-05  	-1.81950111e-03	2.54741758e-06
1.8097435e-05  	-1.81954466e-03	2.54745989e-06
1.8097693e-05  	-1.81959067e-03	2.54750552e-06
1.8097951e-05  	-1.81963914e-03	2.54755448e-06
1.8098208e-05  	-1.81969010e-03	2.54760681e-06
1.8098466e-05  	-1.81974358e-03	2.54766256e-06
1.8098724e-05  	-1.81979958e-03	2.54772173e-06
1.8098982e-05  	-1.81985813e-03	2.54778437e-06
1.809924e-05   	-1.81991924e-03	2.54785051e-06
1.8099498e-05  	-1.81998292e-03	2.54792016e-06
1.8099755e-05  	-1.82004919e-03	2.54799335e-06
1.8100013e-05  	-1.82011806e-03	2.54807009e-06
1.8100271e-05  	-1.82018951e-03	2.54815039e-06
1.8100529e-05  	-1.82026359e-03	2.54823430e-06
1.8100787e-05  	-1.82034030e-03	2.54832183e-06
1.8101045e-05  	-1.82041964e-03	2.54841302e-06
1.8101302e-05  	-1.82050164e-03	2.54850789e-06
1.810156e-05   	-1.82058632e-03	2.54860647e-06
1.8101818e-05  	-1.82067369e-03	2.54870878e-06
1.8102076e-05  	-1.82076376e-03	2.54881484e-06
1.8102333e-05  	-1.82085650e-03	2.54892463e-06
1.8102591e-05  	-1.82095191e-03	2.54903815e-06
1.8102849e-05  	-1.82104995e-03	2.54915538e-06
1.8103107e-05  	-1.82115059e-03	2.54927630e-06
1.8103364e-05  	-1.82125384e-03	2.54940091e-06
1.8103622e-05  	-1.82135967e-03	2.54952919e-06
1.810388e-05   	-1.82146805e-03	2.54966107e-06
1.8104138e-05  	-1.82157899e-03	2.54979664e-06
1.8104395e-05  	-1.82169248e-03	2.54993585e-06
1.8104653e-05  	-1.82180851e-03	2.55007868e-06
1.8104911e-05  	-1.82192707e-03	2.55022517e-06
1.8105168e-05  	-1.82204814e-03	2.55037530e-06
1.8105426e-05  	-1.82217175e-03	2.55052909e-06
1.8105684e-05  	-1.82229787e-03	2.55068652e-06
1.8105941e-05  	-1.82242654e-03	2.55084762e-06
1.8106199e-05  	-1.82255775e-03	2.55101241e-06
1.8106457e-05  	-1.82269143e-03	2.55118079e-06
1.8106714e-05  	-1.82282756e-03	2.55135272e-06
1.8106972e-05  	-1.82296608e-03	2.55152810e-06
1.810723e-05   	-1.82310698e-03	2.55170693e-06
1.8107487e-05  	-1.82325016e-03	2.55188912e-06
1.8107745e-05  	-1.82339561e-03	2.55207467e-06
1.8108003e-05  	-1.82354332e-03	2.55226351e-06
1.810826e-05   	-1.82369325e-03	2.55245565e-06
1.8108518e-05  	-1.82384544e-03	2.55265108e-06
1.8108775e-05  	-1.82399983e-03	2.55284979e-06
1.8109033e-05  	-1.82415637e-03	2.55305176e-06
1.810929e-05   	-1.82431494e-03	2.55325673e-06
1.8109548e-05  	-1.82447554e-03	2.55346468e-06
1.8109806e-05  	-1.82463809e-03	2.55367560e-06
1.8110063e-05  	-1.82480252e-03	2.55388939e-06
1.8110321e-05  	-1.82496881e-03	2.55410598e-06
1.8110578e-05  	-1.82513695e-03	2.55432539e-06
1.8110836e-05  	-1.82530696e-03	2.55454763e-06
1.8111093e-05  	-1.82547880e-03	2.55477270e-06
1.8111351e-05  	-1.82565251e-03	2.55500063e-06
1.8111608e-05  	-1.82582812e-03	2.55523148e-06
1.8111866e-05  	-1.82600562e-03	2.55546524e-06
1.8112123e-05  	-1.82618501e-03	2.55570193e-06
1.8112381e-05  	-1.82636627e-03	2.55594150e-06
1.8112638e-05  	-1.82654938e-03	2.55618394e-06
1.8112895e-05  	-1.82673435e-03	2.55642925e-06
1.8113153e-05  	-1.82692113e-03	2.55667736e-06
1.811341e-05   	-1.82710968e-03	2.55692824e-06
1.8113668e-05  	-1.82730001e-03	2.55718189e-06
1.8113925e-05  	-1.82749209e-03	2.55743823e-06
1.8114182e-05  	-1.82768588e-03	2.55769728e-06
1.811444e-05   	-1.82788140e-03	2.55795901e-06
1.8114697e-05  	-1.82807859e-03	2.55822335e-06
1.8114955e-05  	-1.82827748e-03	2.55849032e-06
1.8115212e-05  	-1.82847803e-03	2.55875992e-06
1.8115469e-05  	-1.82868025e-03	2.55903213e-06
1.8115726e-05  	-1.82888416e-03	2.55930697e-06
1.8115984e-05  	-1.82908977e-03	2.55958448e-06
1.8116241e-05  	-1.82929705e-03	2.55986463e-06
1.8116498e-05  	-1.82950599e-03	2.56014735e-06
1.8116755e-05  	-1.82971659e-03	2.56043266e-06
1.8117013e-05  	-1.82992884e-03	2.56072059e-06
1.811727e-05   	-1.83014280e-03	2.56101127e-06
1.8117527e-05  	-1.83035842e-03	2.56130463e-06
1.8117784e-05  	-1.83057570e-03	2.56160054e-06
1.8118041e-05  	-1.83079465e-03	2.56189905e-06
1.8118299e-05  	-1.83101527e-03	2.56220019e-06
1.8118556e-05  	-1.83123753e-03	2.56250384e-06
1.8118813e-05  	-1.83146145e-03	2.56281013e-06
1.811907e-05   	-1.83168703e-03	2.56311899e-06
1.8119327e-05  	-1.83191431e-03	2.56343043e-06
1.8119584e-05  	-1.83214325e-03	2.56374439e-06
1.8119841e-05  	-1.83237386e-03	2.56406092e-06
1.8120098e-05  	-1.83260614e-03	2.56438004e-06
1.8120355e-05  	-1.83284009e-03	2.56470162e-06
1.8120612e-05  	-1.83307573e-03	2.56502573e-06
1.8120869e-05  	-1.83331301e-03	2.56535229e-06
1.8121126e-05  	-1.83355201e-03	2.56568140e-06
1.8121383e-05  	-1.83379267e-03	2.56601297e-06
1.812164e-05   	-1.83403508e-03	2.56634719e-06
1.8121897e-05  	-1.83427919e-03	2.56668393e-06
1.8122154e-05  	-1.83452509e-03	2.56702329e-06
1.8122411e-05  	-1.83477275e-03	2.56736520e-06
1.8122668e-05  	-1.83502219e-03	2.56770969e-06
1.8122925e-05  	-1.83527340e-03	2.56805680e-06
1.8123182e-05  	-1.83552642e-03	2.56840670e-06
1.8123438e-05  	-1.83578120e-03	2.56875914e-06
