# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
6.0191949e-06  	-1.92718622e-03	2.69522678e-06
6.0194836e-06  	-1.92713293e-03	2.69519194e-06
6.0197724e-06  	-1.92706783e-03	2.69514048e-06
6.0200614e-06  	-1.92699055e-03	2.69507201e-06
6.0203506e-06  	-1.92690293e-03	2.69498889e-06
6.02064e-06    	-1.92680816e-03	2.69489563e-06
6.0209296e-06  	-1.92670528e-03	2.69479136e-06
6.0212193e-06  	-1.92659430e-03	2.69467524e-06
6.0215092e-06  	-1.92647381e-03	2.69454570e-06
6.0217992e-06  	-1.92634455e-03	2.69440388e-06
6.0220894e-06  	-1.92620608e-03	2.69424873e-06
6.0223797e-06  	-1.92605896e-03	2.69408110e-06
6.0226702e-06  	-1.92590257e-03	2.69389991e-06
6.0229609e-06  	-1.92573734e-03	2.69370558e-06
6.0232517e-06  	-1.92556438e-03	2.69349936e-06
6.0235426e-06  	-1.92538227e-03	2.69327893e-06
6.0238337e-06  	-1.92518968e-03	2.69304294e-06
6.0241249e-06  	-1.92498815e-03	2.69279330e-06
6.0244162e-06  	-1.92477730e-03	2.69252995e-06
6.0247077e-06  	-1.92455467e-03	2.69224980e-06
6.0249993e-06  	-1.92432038e-03	2.69195332e-06
6.025291e-06   	-1.92407565e-03	2.69164204e-06
6.0255828e-06  	-1.92382117e-03	2.69131625e-06
6.0258747e-06  	-1.92355676e-03	2.69097603e-06
6.0261667e-06  	-1.92328161e-03	2.69062060e-06
6.0264588e-06  	-1.92299463e-03	2.69024769e-06
6.026751e-06   	-1.92269743e-03	2.68985887e-06
6.0270433e-06  	-1.92238807e-03	2.68945183e-06
6.0273357e-06  	-1.92206550e-03	2.68902560e-06
6.0276282e-06  	-1.92173264e-03	2.68858445e-06
6.0279207e-06  	-1.92138907e-03	2.68812729e-06
6.0282133e-06  	-1.92103718e-03	2.68765700e-06
6.0285059e-06  	-1.92067673e-03	2.68717232e-06
6.0287986e-06  	-1.92030584e-03	2.68667071e-06
6.0290914e-06  	-1.91992428e-03	2.68615197e-06
6.0293842e-06  	-1.91953263e-03	2.68561722e-06
6.0296771e-06  	-1.91913307e-03	2.68506869e-06
6.0299701e-06  	-1.91873028e-03	2.68451193e-06
6.0302631e-06  	-1.91831795e-03	2.68393854e-06
6.0305562e-06  	-1.91789614e-03	2.68334904e-06
6.0308494e-06  	-1.91746300e-03	2.68274022e-06
6.0311426e-06  	-1.91701900e-03	2.68211288e-06
6.0314359e-06  	-1.91656602e-03	2.68147037e-06
6.0317292e-06  	-1.91610618e-03	2.68081546e-06
6.0320226e-06  	-1.91563951e-03	2.68014878e-06
6.032316e-06   	-1.91516502e-03	2.67946966e-06
6.0326096e-06  	-1.91468768e-03	2.67878483e-06
6.0329032e-06  	-1.91420768e-03	2.67809507e-06
6.0331939e-06  	-1.91373513e-03	2.67741405e-06
6.033481e-06   	-1.91326864e-03	2.67673961e-06
6.0337647e-06  	-1.91281349e-03	2.67608020e-06
6.034045e-06   	-1.91236682e-03	2.67543236e-06
6.0343224e-06  	-1.91192794e-03	2.67479512e-06
6.0345972e-06  	-1.91149594e-03	2.67416730e-06
6.0348698e-06  	-1.91107007e-03	2.67354789e-06
6.0351404e-06  	-1.91064826e-03	2.67293410e-06
6.0354093e-06  	-1.91022892e-03	2.67232405e-06
6.0356768e-06  	-1.90981181e-03	2.67171751e-06
6.0359431e-06  	-1.90939433e-03	2.67111059e-06
6.0362086e-06  	-1.90897711e-03	2.67050410e-06
6.0364735e-06  	-1.90856186e-03	2.66990042e-06
6.0367382e-06  	-1.90814594e-03	2.66929549e-06
6.0370029e-06  	-1.90772704e-03	2.66868597e-06
6.037268e-06   	-1.90730515e-03	2.66807163e-06
6.0375335e-06  	-1.90689493e-03	2.66747287e-06
6.0377997e-06  	-1.90648441e-03	2.66687330e-06
6.0380669e-06  	-1.90607214e-03	2.66627073e-06
6.0383353e-06  	-1.90565752e-03	2.66566381e-06
6.038605e-06   	-1.90524002e-03	2.66505234e-06
6.0388762e-06  	-1.90482293e-03	2.66444055e-06
6.0391489e-06  	-1.90440589e-03	2.66382760e-06
6.0394233e-06  	-1.90398877e-03	2.66321338e-06
6.0396997e-06  	-1.90357231e-03	2.66259873e-06
6.0399782e-06  	-1.90315697e-03	2.66198396e-06
6.040259e-06   	-1.90274360e-03	2.66137049e-06
6.0405425e-06  	-1.90232959e-03	2.66075486e-06
6.0408287e-06  	-1.90191640e-03	2.66013880e-06
6.041116e-06   	-1.90151248e-03	2.65953426e-06
6.0414045e-06  	-1.90111526e-03	2.65893779e-06
6.0416926e-06  	-1.90072526e-03	2.65835060e-06
6.0419804e-06  	-1.90033970e-03	2.65776876e-06
6.0422679e-06  	-1.89996820e-03	2.65720496e-06
6.0425554e-06  	-1.89961330e-03	2.65666335e-06
6.0428428e-06  	-1.89926783e-03	2.65613434e-06
6.0431303e-06  	-1.89892818e-03	2.65561275e-06
6.0434141e-06  	-1.89860031e-03	2.65510689e-06
6.0436943e-06  	-1.89828116e-03	2.65461301e-06
6.0439714e-06  	-1.89796797e-03	2.65412742e-06
6.0442461e-06  	-1.89765798e-03	2.65364639e-06
6.0445189e-06  	-1.89735218e-03	2.65317151e-06
6.0447906e-06  	-1.89704916e-03	2.65270104e-06
6.0450614e-06  	-1.89674685e-03	2.65223164e-06
6.0453317e-06  	-1.89644604e-03	2.65176432e-06
6.045602e-06   	-1.89614395e-03	2.65129561e-06
6.0458721e-06  	-1.89584082e-03	2.65082512e-06
6.0461399e-06  	-1.89554242e-03	2.65036097e-06
6.0464056e-06  	-1.89524786e-03	2.64990222e-06
6.0466693e-06  	-1.89495628e-03	2.64944742e-06
6.0469313e-06  	-1.89466656e-03	2.64899536e-06
6.0471919e-06  	-1.89437827e-03	2.64854507e-06
6.0474514e-06  	-1.89409152e-03	2.64809692e-06
6.0477102e-06  	-1.89380684e-03	2.64765150e-06
6.0479685e-06  	-1.89352428e-03	2.64720918e-06
6.0482266e-06  	-1.89324419e-03	2.64677053e-06
6.0484847e-06  	-1.89296639e-03	2.64633543e-06
6.0487431e-06  	-1.89269804e-03	2.64591385e-06
6.0490022e-06  	-1.89243270e-03	2.64549683e-06
6.0492624e-06  	-1.89216924e-03	2.64508267e-06
6.049524e-06   	-1.89190723e-03	2.64467081e-06
6.0497873e-06  	-1.89164564e-03	2.64425970e-06
6.0500525e-06  	-1.89138513e-03	2.64384986e-06
6.0503199e-06  	-1.89112464e-03	2.64344079e-06
6.0505898e-06  	-1.89086436e-03	2.64303181e-06
6.0508621e-06  	-1.89060532e-03	2.64262474e-06
6.0511372e-06  	-1.89034526e-03	2.64221629e-06
6.0514153e-06  	-1.89008689e-03	2.64181029e-06
6.0516966e-06  	-1.88983078e-03	2.64140752e-06
6.0519813e-06  	-1.88957717e-03	2.64100821e-06
6.0522692e-06  	-1.88932456e-03	2.64060966e-06
6.0525605e-06  	-1.88907266e-03	2.64021225e-06
6.0528553e-06  	-1.88882084e-03	2.63981478e-06
6.0531507e-06  	-1.88857815e-03	2.63942998e-06
6.0534461e-06  	-1.88834369e-03	2.63905665e-06
6.0537416e-06  	-1.88811257e-03	2.63868839e-06
6.054037e-06   	-1.88788740e-03	2.63832919e-06
6.0543324e-06  	-1.88767036e-03	2.63798237e-06
6.0546278e-06  	-1.88745859e-03	2.63764398e-06
6.0549233e-06  	-1.88725634e-03	2.63732008e-06
6.0552187e-06  	-1.88706078e-03	2.63700670e-06
6.0555141e-06  	-1.88687222e-03	2.63670431e-06
6.0558095e-06  	-1.88669084e-03	2.63641319e-06
6.056105e-06   	-1.88651408e-03	2.63612976e-06
6.0564004e-06  	-1.88634172e-03	2.63585381e-06
6.0566958e-06  	-1.88617543e-03	2.63558753e-06
6.0569912e-06  	-1.88601264e-03	2.63532736e-06
6.0572867e-06  	-1.88585189e-03	2.63507113e-06
6.057582e-06   	-1.88569386e-03	2.63481967e-06
6.0578774e-06  	-1.88553862e-03	2.63457299e-06
6.0581728e-06  	-1.88538651e-03	2.63433190e-06
6.0584682e-06  	-1.88523795e-03	2.63409678e-06
6.0587636e-06  	-1.88509240e-03	2.63386710e-06
6.0590589e-06  	-1.88495048e-03	2.63364360e-06
6.0593543e-06  	-1.88481236e-03	2.63342641e-06
6.0596496e-06  	-1.88467649e-03	2.63321365e-06
6.059945e-06   	-1.88454286e-03	2.63300507e-06
6.0602402e-06  	-1.88441203e-03	2.63280144e-06
6.0605355e-06  	-1.88428401e-03	2.63260276e-06
6.0608308e-06  	-1.88415706e-03	2.63240649e-06
6.0611261e-06  	-1.88402858e-03	2.63220886e-06
6.0614214e-06  	-1.88389863e-03	2.63201003e-06
6.0617166e-06  	-1.88376836e-03	2.63181179e-06
6.0620118e-06  	-1.88363727e-03	2.63161360e-06
6.0623071e-06  	-1.88350532e-03	2.63141524e-06
6.0626023e-06  	-1.88337400e-03	2.63121902e-06
6.0628975e-06  	-1.88324499e-03	2.63102714e-06
6.0631927e-06  	-1.88311675e-03	2.63083779e-06
6.0634879e-06  	-1.88298849e-03	2.63064996e-06
6.0637831e-06  	-1.88285936e-03	2.63046236e-06
6.0640782e-06  	-1.88273024e-03	2.63027634e-06
6.0643734e-06  	-1.88259883e-03	2.63008854e-06
6.0646686e-06  	-1.88246592e-03	2.62990018e-06
6.0649637e-06  	-1.88233088e-03	2.62971030e-06
6.0652589e-06  	-1.88219471e-03	2.62952028e-06
6.065554e-06   	-1.88205378e-03	2.62932479e-06
6.0658492e-06  	-1.88190941e-03	2.62912562e-06
6.0661443e-06  	-1.88176301e-03	2.62892480e-06
6.0664395e-06  	-1.88161292e-03	2.62872015e-06
6.0667346e-06  	-1.88145994e-03	2.62851277e-06
6.0670297e-06  	-1.88130358e-03	2.62830185e-06
6.0673248e-06  	-1.88114261e-03	2.62808553e-06
6.0676199e-06  	-1.88097694e-03	2.62786387e-06
6.067915e-06   	-1.88080480e-03	2.62763416e-06
6.0682101e-06  	-1.88062472e-03	2.62739435e-06
6.0685051e-06  	-1.88043720e-03	2.62714505e-06
6.0688001e-06  	-1.88024243e-03	2.62688657e-06
6.0690951e-06  	-1.88004480e-03	2.62662489e-06
6.06939e-06    	-1.87984438e-03	2.62636002e-06
6.0696849e-06  	-1.87964183e-03	2.62609330e-06
6.0699798e-06  	-1.87943753e-03	2.62582493e-06
6.0702747e-06  	-1.87922916e-03	2.62555141e-06
6.0705695e-06  	-1.87901719e-03	2.62527358e-06
6.0708642e-06  	-1.87880147e-03	2.62499100e-06
6.0711589e-06  	-1.87858214e-03	2.62470406e-06
6.0714536e-06  	-1.87835706e-03	2.62440952e-06
6.0717482e-06  	-1.87812663e-03	2.62410813e-06
6.0720423e-06  	-1.87789350e-03	2.62380343e-06
6.0723361e-06  	-1.87766188e-03	2.62350116e-06
6.0726297e-06  	-1.87742951e-03	2.62319823e-06
6.0729237e-06  	-1.87719568e-03	2.62289394e-06
6.0732181e-06  	-1.87695969e-03	2.62258711e-06
6.0735125e-06  	-1.87672109e-03	2.62227674e-06
6.0738068e-06  	-1.87647992e-03	2.62196315e-06
6.074101e-06   	-1.87623271e-03	2.62164151e-06
6.0743952e-06  	-1.87598159e-03	2.62131467e-06
6.0746894e-06  	-1.87572765e-03	2.62098404e-06
6.0749835e-06  	-1.87547154e-03	2.62065086e-06
6.0752776e-06  	-1.87521351e-03	2.62031558e-06
6.0755716e-06  	-1.87495421e-03	2.61997897e-06
6.0758656e-06  	-1.87469280e-03	2.61964022e-06
6.0761595e-06  	-1.87442864e-03	2.61929824e-06
6.0764534e-06  	-1.87416133e-03	2.61895225e-06
6.0767473e-06  	-1.87389254e-03	2.61860454e-06
6.0770411e-06  	-1.87362166e-03	2.61825442e-06
6.0773348e-06  	-1.87335041e-03	2.61790469e-06
6.0776285e-06  	-1.87307835e-03	2.61755409e-06
6.0779221e-06  	-1.87280527e-03	2.61720241e-06
6.0782157e-06  	-1.87252980e-03	2.61684791e-06
6.0785093e-06  	-1.87225100e-03	2.61648925e-06
6.0788028e-06  	-1.87197006e-03	2.61612768e-06
6.0790962e-06  	-1.87168517e-03	2.61576086e-06
6.0793896e-06  	-1.87139721e-03	2.61539004e-06
6.079683e-06   	-1.87110712e-03	2.61501646e-06
6.0799763e-06  	-1.87081597e-03	2.61464156e-06
6.0802695e-06  	-1.87051963e-03	2.61425967e-06
6.0805627e-06  	-1.87021962e-03	2.61387283e-06
6.0808559e-06  	-1.86991668e-03	2.61348200e-06
6.0811489e-06  	-1.86961127e-03	2.61308795e-06
6.081442e-06   	-1.86930356e-03	2.61269080e-06
6.081735e-06   	-1.86899354e-03	2.61229047e-06
6.0820279e-06  	-1.86868023e-03	2.61188573e-06
6.0823208e-06  	-1.86836264e-03	2.61147545e-06
6.0826136e-06  	-1.86804003e-03	2.61105855e-06
6.0829063e-06  	-1.86771259e-03	2.61063520e-06
6.083199e-06   	-1.86738440e-03	2.61021086e-06
6.0834916e-06  	-1.86705461e-03	2.60978453e-06
6.0837842e-06  	-1.86672160e-03	2.60935378e-06
6.0840767e-06  	-1.86638560e-03	2.60891885e-06
6.0843691e-06  	-1.86605015e-03	2.60848463e-06
6.0846615e-06  	-1.86571444e-03	2.60804957e-06
6.0849538e-06  	-1.86537588e-03	2.60761027e-06
6.0852461e-06  	-1.86503426e-03	2.60716614e-06
6.0855383e-06  	-1.86468872e-03	2.60671615e-06
6.0858304e-06  	-1.86434254e-03	2.60626510e-06
6.0861224e-06  	-1.86399674e-03	2.60581449e-06
6.0864144e-06  	-1.86364373e-03	2.60535345e-06
6.0867064e-06  	-1.86328809e-03	2.60488854e-06
6.0869982e-06  	-1.86293005e-03	2.60442014e-06
6.08729e-06    	-1.86256893e-03	2.60394720e-06
6.0875818e-06  	-1.86220524e-03	2.60347044e-06
6.0878735e-06  	-1.86183822e-03	2.60298889e-06
6.0881651e-06  	-1.86146685e-03	2.60250136e-06
6.0884566e-06  	-1.86109234e-03	2.60200921e-06
6.0887481e-06  	-1.86071306e-03	2.60151060e-06
6.0890395e-06  	-1.86032795e-03	2.60100357e-06
6.0893308e-06  	-1.85993788e-03	2.60048931e-06
6.089622e-06   	-1.85954113e-03	2.59996582e-06
6.0899132e-06  	-1.85913988e-03	2.59943609e-06
6.0902043e-06  	-1.85873579e-03	2.59890234e-06
6.0904953e-06  	-1.85832630e-03	2.59836048e-06
6.0907863e-06  	-1.85791331e-03	2.59781343e-06
6.0910771e-06  	-1.85749862e-03	2.59726365e-06
6.091368e-06   	-1.85708141e-03	2.59670999e-06
6.0916587e-06  	-1.85666182e-03	2.59615255e-06
6.0919493e-06  	-1.85623900e-03	2.59559027e-06
6.0922399e-06  	-1.85581156e-03	2.59502112e-06
6.0925304e-06  	-1.85538393e-03	2.59445143e-06
6.0928208e-06  	-1.85495372e-03	2.59387763e-06
6.0931111e-06  	-1.85452330e-03	2.59330276e-06
6.0934014e-06  	-1.85409593e-03	2.59273129e-06
6.0936915e-06  	-1.85366958e-03	2.59216064e-06
6.0939816e-06  	-1.85324544e-03	2.59159251e-06
6.0942716e-06  	-1.85282081e-03	2.59102319e-06
6.0945615e-06  	-1.85239543e-03	2.59045181e-06
6.0948513e-06  	-1.85197104e-03	2.58988110e-06
6.095141e-06   	-1.85155025e-03	2.58931492e-06
6.0954306e-06  	-1.85113188e-03	2.58875144e-06
6.0957201e-06  	-1.85071788e-03	2.58819283e-06
6.0960096e-06  	-1.85030467e-03	2.58763401e-06
6.0962989e-06  	-1.84989273e-03	2.58707570e-06
6.0965881e-06  	-1.84948331e-03	2.58652025e-06
6.0968773e-06  	-1.84907189e-03	2.58596121e-06
6.0971663e-06  	-1.84865568e-03	2.58539460e-06
6.0974553e-06  	-1.84823661e-03	2.58482337e-06
6.0977442e-06  	-1.84781561e-03	2.58424881e-06
6.098033e-06   	-1.84739210e-03	2.58366967e-06
6.0983217e-06  	-1.84696596e-03	2.58308568e-06
6.0986102e-06  	-1.84654037e-03	2.58250150e-06
6.0988987e-06  	-1.84611065e-03	2.58191025e-06
6.0991871e-06  	-1.84568275e-03	2.58132040e-06
6.0994754e-06  	-1.84525199e-03	2.58072523e-06
6.0997636e-06  	-1.84481666e-03	2.58012273e-06
6.1000518e-06  	-1.84437860e-03	2.57951511e-06
6.1003398e-06  	-1.84393861e-03	2.57890369e-06
6.1006278e-06  	-1.84349795e-03	2.57829007e-06
6.1009156e-06  	-1.84305550e-03	2.57767239e-06
6.1012034e-06  	-1.84261134e-03	2.57705152e-06
6.1014911e-06  	-1.84216345e-03	2.57642445e-06
6.1017787e-06  	-1.84170821e-03	2.57578578e-06
6.1020662e-06  	-1.84124622e-03	2.57513655e-06
6.1023537e-06  	-1.84077882e-03	2.57447889e-06
6.102641e-06   	-1.84030442e-03	2.57381049e-06
6.1029283e-06  	-1.83982916e-03	2.57313996e-06
6.1032154e-06  	-1.83935080e-03	2.57246429e-06
6.1035025e-06  	-1.83887274e-03	2.57178815e-06
6.1037894e-06  	-1.83838995e-03	2.57110490e-06
6.1040763e-06  	-1.83790549e-03	2.57041890e-06
6.1043631e-06  	-1.83741817e-03	2.56972783e-06
6.1046498e-06  	-1.83692587e-03	2.56903034e-06
6.1049364e-06  	-1.83643151e-03	2.56832900e-06
6.1052229e-06  	-1.83593185e-03	2.56761959e-06
6.1055093e-06  	-1.83542766e-03	2.56690322e-06
6.1057957e-06  	-1.83491755e-03	2.56617788e-06
6.106082e-06   	-1.83440777e-03	2.56545242e-06
6.1063681e-06  	-1.83389314e-03	2.56471963e-06
6.1066542e-06  	-1.83337087e-03	2.56397588e-06
6.1069402e-06  	-1.83284289e-03	2.56322360e-06
6.1072262e-06  	-1.83231023e-03	2.56246447e-06
6.1075121e-06  	-1.83177995e-03	2.56170819e-06
6.1077978e-06  	-1.83124727e-03	2.56094839e-06
6.1080836e-06  	-1.83070940e-03	2.56018125e-06
6.1083693e-06  	-1.83016639e-03	2.55940668e-06
6.1086548e-06  	-1.82961769e-03	2.55862394e-06
6.1089404e-06  	-1.82906349e-03	2.55783332e-06
6.1092258e-06  	-1.82850138e-03	2.55703167e-06
6.1095112e-06  	-1.82793498e-03	2.55622403e-06
6.1097966e-06  	-1.82736305e-03	2.55540870e-06
6.1100819e-06  	-1.82678927e-03	2.55459044e-06
6.1103672e-06  	-1.82621399e-03	2.55377003e-06
6.1106524e-06  	-1.82563779e-03	2.55294780e-06
6.1109376e-06  	-1.82506105e-03	2.55212424e-06
6.1112227e-06  	-1.82448390e-03	2.55130001e-06
6.1115078e-06  	-1.82390237e-03	2.55046911e-06
6.1117929e-06  	-1.82332058e-03	2.54963791e-06
6.1120779e-06  	-1.82273673e-03	2.54880319e-06
6.112363e-06   	-1.82214603e-03	2.54795900e-06
6.112648e-06   	-1.82155142e-03	2.54710930e-06
6.1129329e-06  	-1.82095295e-03	2.54625410e-06
6.1132179e-06  	-1.82034872e-03	2.54539069e-06
6.1135029e-06  	-1.81974703e-03	2.54453058e-06
6.1137878e-06  	-1.81914745e-03	2.54367331e-06
6.1140727e-06  	-1.81854591e-03	2.54281322e-06
6.1143577e-06  	-1.81794223e-03	2.54195002e-06
6.1146426e-06  	-1.81733720e-03	2.54108490e-06
6.1149275e-06  	-1.81672944e-03	2.54021582e-06
6.1152124e-06  	-1.81612552e-03	2.53935238e-06
6.1154974e-06  	-1.81552423e-03	2.53849210e-06
6.1157823e-06  	-1.81492227e-03	2.53763059e-06
6.1160673e-06  	-1.81432149e-03	2.53677046e-06
6.1163522e-06  	-1.81371732e-03	2.53590547e-06
6.1166372e-06  	-1.81312185e-03	2.53505236e-06
6.1169222e-06  	-1.81252418e-03	2.53419599e-06
6.1172072e-06  	-1.81192584e-03	2.53333885e-06
6.1174923e-06  	-1.81132478e-03	2.53247807e-06
6.1177774e-06  	-1.81072389e-03	2.53161793e-06
6.1180625e-06  	-1.81012321e-03	2.53075844e-06
6.1183476e-06  	-1.80952175e-03	2.52989782e-06
6.1186328e-06  	-1.80892035e-03	2.52903737e-06
6.118918e-06   	-1.80831990e-03	2.52817845e-06
6.1192033e-06  	-1.80771959e-03	2.52732006e-06
6.1194887e-06  	-1.80712068e-03	2.52646414e-06
6.1197741e-06  	-1.80652228e-03	2.52560942e-06
6.1200596e-06  	-1.80592507e-03	2.52475685e-06
6.1203451e-06  	-1.80533014e-03	2.52390797e-06
6.1206307e-06  	-1.80473708e-03	2.52306218e-06
6.1209164e-06  	-1.80414531e-03	2.52221846e-06
6.1212022e-06  	-1.80355652e-03	2.52137944e-06
6.1214881e-06  	-1.80297352e-03	2.52054891e-06
6.1217741e-06  	-1.80239628e-03	2.51972668e-06
6.1220601e-06  	-1.80182281e-03	2.51890997e-06
6.1223463e-06  	-1.80125125e-03	2.51809630e-06
6.1226326e-06  	-1.80068426e-03	2.51728942e-06
6.1229189e-06  	-1.80011964e-03	2.51648644e-06
6.1232054e-06  	-1.79955906e-03	2.51568974e-06
6.123492e-06   	-1.79899715e-03	2.51489201e-06
6.1237788e-06  	-1.79844269e-03	2.51410510e-06
6.1240657e-06  	-1.79789185e-03	2.51332382e-06
6.1243528e-06  	-1.79734109e-03	2.51254341e-06
6.12464e-06    	-1.79679375e-03	2.51176867e-06
6.1249274e-06  	-1.79624816e-03	2.51099728e-06
6.125215e-06   	-1.79570483e-03	2.51022955e-06
6.1255028e-06  	-1.79516445e-03	2.50946652e-06
6.1257907e-06  	-1.79462488e-03	2.50870520e-06
6.1260788e-06  	-1.79408593e-03	2.50794504e-06
6.1263671e-06  	-1.79354621e-03	2.50718445e-06
6.1266556e-06  	-1.79300789e-03	2.50642660e-06
6.1269443e-06  	-1.79246908e-03	2.50566851e-06
6.1272332e-06  	-1.79193103e-03	2.50491230e-06
6.1275223e-06  	-1.79139484e-03	2.50415947e-06
6.1278115e-06  	-1.79086081e-03	2.50341040e-06
6.128101e-06   	-1.79032950e-03	2.50266597e-06
6.1283907e-06  	-1.78980097e-03	2.50192616e-06
6.1286806e-06  	-1.78927525e-03	2.50119102e-06
6.1289707e-06  	-1.78875322e-03	2.50046181e-06
6.129261e-06   	-1.78823492e-03	2.49973884e-06
6.1295516e-06  	-1.78771888e-03	2.49902001e-06
6.1298423e-06  	-1.78720664e-03	2.49830748e-06
6.1301333e-06  	-1.78669633e-03	2.49759883e-06
6.1304245e-06  	-1.78618675e-03	2.49689216e-06
6.130716e-06   	-1.78567909e-03	2.49618901e-06
6.1310076e-06  	-1.78517271e-03	2.49548829e-06
6.1312994e-06  	-1.78466812e-03	2.49479089e-06
6.1315915e-06  	-1.78416523e-03	2.49409634e-06
6.1318838e-06  	-1.78366374e-03	2.49340456e-06
6.1321763e-06  	-1.78316478e-03	2.49271707e-06
6.1324691e-06  	-1.78266841e-03	2.49203392e-06
6.132762e-06   	-1.78217395e-03	2.49135436e-06
6.1330552e-06  	-1.78167982e-03	2.49067588e-06
6.1333486e-06  	-1.78118536e-03	2.48999769e-06
6.1336422e-06  	-1.78069136e-03	2.48932069e-06
6.133936e-06   	-1.78019821e-03	2.48864554e-06
6.1342301e-06  	-1.77970716e-03	2.48797348e-06
6.1345243e-06  	-1.77921838e-03	2.48730528e-06
6.1348189e-06  	-1.77873307e-03	2.48664199e-06
6.1351136e-06  	-1.77825129e-03	2.48598371e-06
6.1354086e-06  	-1.77777161e-03	2.48532841e-06
6.1357038e-06  	-1.77729921e-03	2.48468330e-06
6.1359993e-06  	-1.77683006e-03	2.48404311e-06
6.1362949e-06  	-1.77636464e-03	2.48340836e-06
6.1365909e-06  	-1.77590294e-03	2.48277922e-06
6.1368871e-06  	-1.77544441e-03	2.48215497e-06
6.1371836e-06  	-1.77498894e-03	2.48153547e-06
6.1374802e-06  	-1.77453454e-03	2.48091815e-06
