# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
2.6021945e-05  	-2.74921641e-03	3.84523316e-06
2.6022123e-05  	-2.74925026e-03	3.84527613e-06
2.6022301e-05  	-2.74928418e-03	3.84531927e-06
2.602248e-05   	-2.74931818e-03	3.84536260e-06
2.6022658e-05  	-2.74935228e-03	3.84540611e-06
2.6022836e-05  	-2.74938646e-03	3.84544982e-06
2.6023014e-05  	-2.74942074e-03	3.84549372e-06
2.6023193e-05  	-2.74945510e-03	3.84553781e-06
2.6023371e-05  	-2.74948955e-03	3.84558214e-06
2.6023549e-05  	-2.74952410e-03	3.84562666e-06
2.6023728e-05  	-2.74955872e-03	3.84567136e-06
2.6023906e-05  	-2.74959342e-03	3.84571624e-06
2.6024084e-05  	-2.74962821e-03	3.84576131e-06
2.6024262e-05  	-2.74966308e-03	3.84580655e-06
2.6024441e-05  	-2.74969802e-03	3.84585199e-06
2.6024619e-05  	-2.74973306e-03	3.84589762e-06
2.6024797e-05  	-2.74976817e-03	3.84594344e-06
2.6024975e-05  	-2.74980337e-03	3.84598945e-06
2.6025154e-05  	-2.74983865e-03	3.84603566e-06
2.6025332e-05  	-2.74987403e-03	3.84608214e-06
2.602551e-05   	-2.74990948e-03	3.84612875e-06
2.6025688e-05  	-2.74994503e-03	3.84617557e-06
2.6025867e-05  	-2.74998068e-03	3.84622258e-06
2.6026045e-05  	-2.75001642e-03	3.84626981e-06
2.6026223e-05  	-2.75005228e-03	3.84631725e-06
2.6026401e-05  	-2.75008826e-03	3.84636493e-06
2.602658e-05   	-2.75012435e-03	3.84641283e-06
2.6026758e-05  	-2.75016055e-03	3.84646095e-06
2.6026936e-05  	-2.75019687e-03	3.84650930e-06
2.6027114e-05  	-2.75023332e-03	3.84655791e-06
2.6027293e-05  	-2.75026988e-03	3.84660681e-06
2.6027471e-05  	-2.75030658e-03	3.84665593e-06
2.6027649e-05  	-2.75034338e-03	3.84670529e-06
2.6027827e-05  	-2.75038031e-03	3.84675486e-06
2.6028006e-05  	-2.75041734e-03	3.84680465e-06
2.6028184e-05  	-2.75045449e-03	3.84685467e-06
2.6028362e-05  	-2.75049174e-03	3.84690490e-06
2.602854e-05   	-2.75052910e-03	3.84695544e-06
2.6028718e-05  	-2.75056656e-03	3.84700614e-06
2.6028897e-05  	-2.75060413e-03	3.84705704e-06
2.6029075e-05  	-2.75064182e-03	3.84710816e-06
2.6029253e-05  	-2.75067961e-03	3.84715950e-06
2.6029431e-05  	-2.75071754e-03	3.84721106e-06
2.6029609e-05  	-2.75075559e-03	3.84726286e-06
2.6029788e-05  	-2.75079376e-03	3.84731492e-06
2.6029966e-05  	-2.75083207e-03	3.84736721e-06
2.6030144e-05  	-2.75087053e-03	3.84741982e-06
2.6030322e-05  	-2.75090913e-03	3.84747264e-06
2.60305e-05    	-2.75094788e-03	3.84752574e-06
2.6030679e-05  	-2.75098677e-03	3.84757901e-06
2.6030857e-05  	-2.75102579e-03	3.84763253e-06
2.6031035e-05  	-2.75106494e-03	3.84768626e-06
2.6031213e-05  	-2.75110420e-03	3.84774020e-06
2.6031391e-05  	-2.75114361e-03	3.84779437e-06
2.603157e-05   	-2.75118312e-03	3.84784875e-06
2.6031748e-05  	-2.75122278e-03	3.84790340e-06
2.6031926e-05  	-2.75126257e-03	3.84795825e-06
2.6032104e-05  	-2.75130248e-03	3.84801332e-06
2.6032282e-05  	-2.75134253e-03	3.84806860e-06
2.603246e-05   	-2.75138272e-03	3.84812410e-06
2.6032638e-05  	-2.75142302e-03	3.84817980e-06
2.6032817e-05  	-2.75146343e-03	3.84823572e-06
2.6032995e-05  	-2.75150397e-03	3.84829189e-06
2.6033173e-05  	-2.75154465e-03	3.84834826e-06
2.6033351e-05  	-2.75158568e-03	3.84840485e-06
2.6033529e-05  	-2.75162689e-03	3.84846164e-06
2.6033707e-05  	-2.75166820e-03	3.84851865e-06
2.6033886e-05  	-2.75170961e-03	3.84857586e-06
2.6034064e-05  	-2.75175112e-03	3.84863327e-06
2.6034242e-05  	-2.75179272e-03	3.84869097e-06
2.603442e-05   	-2.75183441e-03	3.84874880e-06
2.6034598e-05  	-2.75187619e-03	3.84880683e-06
2.6034776e-05  	-2.75191807e-03	3.84886501e-06
2.6034954e-05  	-2.75196003e-03	3.84892344e-06
2.6035132e-05  	-2.75200208e-03	3.84898192e-06
2.6035311e-05  	-2.75204421e-03	3.84904077e-06
2.6035489e-05  	-2.75208643e-03	3.84909957e-06
2.6035667e-05  	-2.75212873e-03	3.84915871e-06
2.6035845e-05  	-2.75217112e-03	3.84921793e-06
2.6036023e-05  	-2.75221360e-03	3.84927739e-06
2.6036201e-05  	-2.75225617e-03	3.84933697e-06
2.6036379e-05  	-2.75229884e-03	3.84939674e-06
2.6036557e-05  	-2.75234161e-03	3.84945667e-06
2.6036735e-05  	-2.75238450e-03	3.84951678e-06
2.6036914e-05  	-2.75242748e-03	3.84957704e-06
2.6037092e-05  	-2.75247058e-03	3.84963751e-06
2.603727e-05   	-2.75251381e-03	3.84969816e-06
2.6037448e-05  	-2.75255716e-03	3.84975901e-06
2.6037626e-05  	-2.75260063e-03	3.84982004e-06
2.6037804e-05  	-2.75264422e-03	3.84988124e-06
2.6037982e-05  	-2.75268794e-03	3.84994262e-06
2.603816e-05   	-2.75273176e-03	3.85000414e-06
2.6038338e-05  	-2.75277569e-03	3.85006592e-06
2.6038516e-05  	-2.75281972e-03	3.85012782e-06
2.6038694e-05  	-2.75286384e-03	3.85018985e-06
2.6038872e-05  	-2.75290805e-03	3.85025200e-06
2.6039051e-05  	-2.75295233e-03	3.85031427e-06
2.6039229e-05  	-2.75299670e-03	3.85037665e-06
2.6039407e-05  	-2.75304115e-03	3.85043915e-06
2.6039585e-05  	-2.75308567e-03	3.85050176e-06
2.6039763e-05  	-2.75313026e-03	3.85056447e-06
2.6039941e-05  	-2.75317490e-03	3.85062731e-06
2.6040119e-05  	-2.75321961e-03	3.85069024e-06
2.6040297e-05  	-2.75326438e-03	3.85075325e-06
2.6040475e-05  	-2.75330920e-03	3.85081634e-06
2.6040653e-05  	-2.75335409e-03	3.85087952e-06
2.6040831e-05  	-2.75339903e-03	3.85094277e-06
2.6041009e-05  	-2.75344404e-03	3.85100612e-06
2.6041187e-05  	-2.75348911e-03	3.85106960e-06
2.6041365e-05  	-2.75353425e-03	3.85113315e-06
2.6041543e-05  	-2.75357945e-03	3.85119680e-06
2.6041721e-05  	-2.75362473e-03	3.85126053e-06
2.6041899e-05  	-2.75367007e-03	3.85132435e-06
2.6042077e-05  	-2.75371550e-03	3.85138828e-06
2.6042255e-05  	-2.75376099e-03	3.85145231e-06
2.6042433e-05  	-2.75380657e-03	3.85151652e-06
2.6042611e-05  	-2.75385222e-03	3.85158077e-06
2.6042789e-05  	-2.75389794e-03	3.85164511e-06
2.6042967e-05  	-2.75394374e-03	3.85170953e-06
2.6043145e-05  	-2.75398963e-03	3.85177405e-06
2.6043323e-05  	-2.75403562e-03	3.85183866e-06
2.6043501e-05  	-2.75408169e-03	3.85190336e-06
2.6043679e-05  	-2.75412786e-03	3.85196816e-06
2.6043857e-05  	-2.75417410e-03	3.85203305e-06
2.6044035e-05  	-2.75422043e-03	3.85209808e-06
2.6044213e-05  	-2.75426684e-03	3.85216317e-06
2.6044391e-05  	-2.75431331e-03	3.85222834e-06
2.6044569e-05  	-2.75435986e-03	3.85229358e-06
2.6044747e-05  	-2.75440648e-03	3.85235889e-06
2.6044925e-05  	-2.75445318e-03	3.85242426e-06
2.6045103e-05  	-2.75449994e-03	3.85248975e-06
2.6045281e-05  	-2.75454676e-03	3.85255533e-06
2.6045459e-05  	-2.75459363e-03	3.85262096e-06
2.6045637e-05  	-2.75464055e-03	3.85268662e-06
2.6045815e-05  	-2.75468753e-03	3.85275234e-06
2.6045993e-05  	-2.75473457e-03	3.85281812e-06
2.6046171e-05  	-2.75478169e-03	3.85288395e-06
2.6046349e-05  	-2.75482886e-03	3.85294984e-06
2.6046527e-05  	-2.75487612e-03	3.85301594e-06
2.6046705e-05  	-2.75492344e-03	3.85308199e-06
2.6046883e-05  	-2.75497084e-03	3.85314810e-06
2.6047061e-05  	-2.75501831e-03	3.85321427e-06
2.6047239e-05  	-2.75506584e-03	3.85328049e-06
2.6047417e-05  	-2.75511344e-03	3.85334676e-06
2.6047595e-05  	-2.75516110e-03	3.85341309e-06
2.6047773e-05  	-2.75520882e-03	3.85347946e-06
2.6047951e-05  	-2.75525658e-03	3.85354591e-06
2.6048129e-05  	-2.75530436e-03	3.85361238e-06
2.6048307e-05  	-2.75535215e-03	3.85367887e-06
2.6048485e-05  	-2.75539994e-03	3.85374538e-06
2.6048663e-05  	-2.75544774e-03	3.85381189e-06
2.6048841e-05  	-2.75549555e-03	3.85387841e-06
2.6049019e-05  	-2.75554338e-03	3.85394494e-06
2.6049197e-05  	-2.75559124e-03	3.85401153e-06
2.6049374e-05  	-2.75563913e-03	3.85407812e-06
2.6049552e-05  	-2.75568703e-03	3.85414472e-06
2.604973e-05   	-2.75573500e-03	3.85421134e-06
2.6049908e-05  	-2.75578301e-03	3.85427798e-06
2.6050086e-05  	-2.75583107e-03	3.85434469e-06
2.6050264e-05  	-2.75587916e-03	3.85441140e-06
2.6050442e-05  	-2.75592731e-03	3.85447816e-06
2.605062e-05   	-2.75597552e-03	3.85454496e-06
2.6050798e-05  	-2.75602377e-03	3.85461176e-06
2.6050976e-05  	-2.75607206e-03	3.85467863e-06
2.6051154e-05  	-2.75612039e-03	3.85474543e-06
2.6051332e-05  	-2.75616873e-03	3.85481225e-06
2.605151e-05   	-2.75621711e-03	3.85487906e-06
2.6051687e-05  	-2.75626549e-03	3.85494594e-06
2.6051865e-05  	-2.75631394e-03	3.85501276e-06
2.6052043e-05  	-2.75636242e-03	3.85507959e-06
2.6052221e-05  	-2.75641092e-03	3.85514650e-06
2.6052399e-05  	-2.75645951e-03	3.85521347e-06
2.6052577e-05  	-2.75650811e-03	3.85528041e-06
2.6052755e-05  	-2.75655673e-03	3.85534734e-06
2.6052933e-05  	-2.75660541e-03	3.85541433e-06
2.6053111e-05  	-2.75665410e-03	3.85548125e-06
2.6053289e-05  	-2.75670282e-03	3.85554818e-06
2.6053466e-05  	-2.75675155e-03	3.85561515e-06
2.6053644e-05  	-2.75680028e-03	3.85568218e-06
2.6053822e-05  	-2.75684904e-03	3.85574919e-06
2.6054e-05     	-2.75689777e-03	3.85581621e-06
2.6054178e-05  	-2.75694656e-03	3.85588324e-06
2.6054356e-05  	-2.75699534e-03	3.85595019e-06
2.6054534e-05  	-2.75704415e-03	3.85601712e-06
2.6054712e-05  	-2.75709296e-03	3.85608411e-06
2.6054889e-05  	-2.75714175e-03	3.85615102e-06
2.6055067e-05  	-2.75719059e-03	3.85621792e-06
2.6055245e-05  	-2.75723941e-03	3.85628484e-06
2.6055423e-05  	-2.75728825e-03	3.85635167e-06
2.6055601e-05  	-2.75733704e-03	3.85641845e-06
2.6055779e-05  	-2.75738586e-03	3.85648526e-06
2.6055957e-05  	-2.75743463e-03	3.85655194e-06
2.6056134e-05  	-2.75748340e-03	3.85661856e-06
2.6056312e-05  	-2.75753211e-03	3.85668522e-06
2.605649e-05   	-2.75758083e-03	3.85675175e-06
2.6056668e-05  	-2.75762948e-03	3.85681828e-06
2.6056846e-05  	-2.75767813e-03	3.85688469e-06
2.6057024e-05  	-2.75772670e-03	3.85695104e-06
2.6057201e-05  	-2.75777531e-03	3.85701738e-06
2.6057379e-05  	-2.75782390e-03	3.85708361e-06
2.6057557e-05  	-2.75787247e-03	3.85714986e-06
2.6057735e-05  	-2.75792105e-03	3.85721614e-06
2.6057913e-05  	-2.75796960e-03	3.85728234e-06
2.6058091e-05  	-2.75801815e-03	3.85734855e-06
2.6058268e-05  	-2.75806666e-03	3.85741468e-06
2.6058446e-05  	-2.75811516e-03	3.85748075e-06
2.6058624e-05  	-2.75816362e-03	3.85754682e-06
2.6058802e-05  	-2.75821207e-03	3.85761286e-06
2.605898e-05   	-2.75826051e-03	3.85767890e-06
2.6059158e-05  	-2.75830891e-03	3.85774486e-06
2.6059335e-05  	-2.75835729e-03	3.85781077e-06
2.6059513e-05  	-2.75840562e-03	3.85787666e-06
2.6059691e-05  	-2.75845391e-03	3.85794244e-06
2.6059869e-05  	-2.75850214e-03	3.85800819e-06
2.6060047e-05  	-2.75855031e-03	3.85807385e-06
2.6060224e-05  	-2.75859844e-03	3.85813943e-06
2.6060402e-05  	-2.75864660e-03	3.85820499e-06
2.606058e-05   	-2.75869480e-03	3.85827044e-06
2.6060758e-05  	-2.75874298e-03	3.85833589e-06
2.6060936e-05  	-2.75879111e-03	3.85840123e-06
2.6061113e-05  	-2.75883918e-03	3.85846654e-06
2.6061291e-05  	-2.75888720e-03	3.85853177e-06
2.6061469e-05  	-2.75893518e-03	3.85859694e-06
2.6061647e-05  	-2.75898311e-03	3.85866211e-06
2.6061825e-05  	-2.75903100e-03	3.85872715e-06
2.6062002e-05  	-2.75907883e-03	3.85879218e-06
2.606218e-05   	-2.75912660e-03	3.85885707e-06
2.6062358e-05  	-2.75917431e-03	3.85892191e-06
2.6062536e-05  	-2.75922193e-03	3.85898664e-06
2.6062713e-05  	-2.75926950e-03	3.85905127e-06
2.6062891e-05  	-2.75931699e-03	3.85911587e-06
2.6063069e-05  	-2.75936447e-03	3.85918032e-06
2.6063247e-05  	-2.75941191e-03	3.85924476e-06
2.6063424e-05  	-2.75945931e-03	3.85930909e-06
2.6063602e-05  	-2.75950667e-03	3.85937343e-06
2.606378e-05   	-2.75955394e-03	3.85943771e-06
2.6063958e-05  	-2.75960118e-03	3.85950194e-06
2.6064136e-05  	-2.75964837e-03	3.85956617e-06
2.6064313e-05  	-2.75969555e-03	3.85963031e-06
2.6064491e-05  	-2.75974272e-03	3.85969444e-06
2.6064669e-05  	-2.75978986e-03	3.85975847e-06
2.6064847e-05  	-2.75983696e-03	3.85982250e-06
2.6065024e-05  	-2.75988402e-03	3.85988647e-06
2.6065202e-05  	-2.75993106e-03	3.85995041e-06
2.606538e-05   	-2.75997807e-03	3.86001437e-06
2.6065557e-05  	-2.76002507e-03	3.86007825e-06
2.6065735e-05  	-2.76007203e-03	3.86014215e-06
2.6065913e-05  	-2.76011896e-03	3.86020595e-06
2.6066091e-05  	-2.76016585e-03	3.86026973e-06
2.6066268e-05  	-2.76021271e-03	3.86033357e-06
2.6066446e-05  	-2.76025957e-03	3.86039735e-06
2.6066624e-05  	-2.76030640e-03	3.86046117e-06
2.6066802e-05  	-2.76035321e-03	3.86052491e-06
2.6066979e-05  	-2.76039997e-03	3.86058862e-06
2.6067157e-05  	-2.76044668e-03	3.86065233e-06
2.6067335e-05  	-2.76049330e-03	3.86071592e-06
2.6067512e-05  	-2.76053983e-03	3.86077954e-06
2.606769e-05   	-2.76058628e-03	3.86084304e-06
2.6067868e-05  	-2.76063265e-03	3.86090652e-06
2.6068046e-05  	-2.76067895e-03	3.86096988e-06
2.6068223e-05  	-2.76072525e-03	3.86103317e-06
2.6068401e-05  	-2.76077148e-03	3.86109647e-06
2.6068579e-05  	-2.76081766e-03	3.86115966e-06
2.6068756e-05  	-2.76086380e-03	3.86122286e-06
2.6068934e-05  	-2.76090991e-03	3.86128597e-06
2.6069112e-05  	-2.76095595e-03	3.86134903e-06
2.606929e-05   	-2.76100195e-03	3.86141209e-06
2.6069467e-05  	-2.76104788e-03	3.86147504e-06
2.6069645e-05  	-2.76109376e-03	3.86153803e-06
2.6069823e-05  	-2.76113963e-03	3.86160094e-06
2.607e-05      	-2.76118549e-03	3.86166383e-06
2.6070178e-05  	-2.76123131e-03	3.86172671e-06
2.6070356e-05  	-2.76127710e-03	3.86178954e-06
2.6070533e-05  	-2.76132287e-03	3.86185245e-06
2.6070711e-05  	-2.76136861e-03	3.86191535e-06
2.6070889e-05  	-2.76141431e-03	3.86197818e-06
2.6071066e-05  	-2.76145997e-03	3.86204102e-06
2.6071244e-05  	-2.76150556e-03	3.86210376e-06
2.6071422e-05  	-2.76155107e-03	3.86216642e-06
2.6071599e-05  	-2.76159651e-03	3.86222913e-06
2.6071777e-05  	-2.76164188e-03	3.86229174e-06
2.6071955e-05  	-2.76168718e-03	3.86235433e-06
2.6072132e-05  	-2.76173240e-03	3.86241686e-06
2.607231e-05   	-2.76177755e-03	3.86247926e-06
2.6072488e-05  	-2.76182264e-03	3.86254172e-06
2.6072665e-05  	-2.76186766e-03	3.86260407e-06
2.6072843e-05  	-2.76191265e-03	3.86266639e-06
2.6073021e-05  	-2.76195758e-03	3.86272878e-06
2.6073198e-05  	-2.76200249e-03	3.86279104e-06
2.6073376e-05  	-2.76204736e-03	3.86285336e-06
2.6073554e-05  	-2.76209221e-03	3.86291573e-06
2.6073731e-05  	-2.76213702e-03	3.86297801e-06
2.6073909e-05  	-2.76218180e-03	3.86304027e-06
2.6074087e-05  	-2.76222654e-03	3.86310248e-06
2.6074264e-05  	-2.76227123e-03	3.86316461e-06
2.6074442e-05  	-2.76231589e-03	3.86322679e-06
2.607462e-05   	-2.76236049e-03	3.86328882e-06
2.6074797e-05  	-2.76240504e-03	3.86335090e-06
2.6074975e-05  	-2.76244954e-03	3.86341291e-06
2.6075152e-05  	-2.76249397e-03	3.86347485e-06
2.607533e-05   	-2.76253835e-03	3.86353672e-06
2.6075508e-05  	-2.76258266e-03	3.86359852e-06
2.6075685e-05  	-2.76262691e-03	3.86366030e-06
2.6075863e-05  	-2.76267111e-03	3.86372203e-06
2.6076041e-05  	-2.76271526e-03	3.86378366e-06
2.6076218e-05  	-2.76275936e-03	3.86384535e-06
2.6076396e-05  	-2.76280340e-03	3.86390695e-06
2.6076573e-05  	-2.76284738e-03	3.86396855e-06
2.6076751e-05  	-2.76289132e-03	3.86403010e-06
2.6076929e-05  	-2.76293519e-03	3.86409161e-06
2.6077106e-05  	-2.76297901e-03	3.86415307e-06
2.6077284e-05  	-2.76302277e-03	3.86421453e-06
2.6077462e-05  	-2.76306647e-03	3.86427590e-06
2.6077639e-05  	-2.76311014e-03	3.86433729e-06
2.6077817e-05  	-2.76315374e-03	3.86439869e-06
2.6077994e-05  	-2.76319730e-03	3.86445997e-06
2.6078172e-05  	-2.76324079e-03	3.86452122e-06
2.607835e-05   	-2.76328423e-03	3.86458251e-06
2.6078527e-05  	-2.76332763e-03	3.86464370e-06
2.6078705e-05  	-2.76337096e-03	3.86470484e-06
2.6078882e-05  	-2.76341425e-03	3.86476593e-06
2.607906e-05   	-2.76345746e-03	3.86482701e-06
2.6079238e-05  	-2.76350061e-03	3.86488802e-06
2.6079415e-05  	-2.76354370e-03	3.86494896e-06
2.6079593e-05  	-2.76358671e-03	3.86500989e-06
2.607977e-05   	-2.76362967e-03	3.86507070e-06
2.6079948e-05  	-2.76367254e-03	3.86513144e-06
2.6080125e-05  	-2.76371536e-03	3.86519217e-06
2.6080303e-05  	-2.76375813e-03	3.86525288e-06
2.6080481e-05  	-2.76380108e-03	3.86531350e-06
2.6080658e-05  	-2.76384402e-03	3.86537406e-06
2.6080836e-05  	-2.76388690e-03	3.86543463e-06
2.6081013e-05  	-2.76392970e-03	3.86549515e-06
2.6081191e-05  	-2.76397245e-03	3.86555564e-06
2.6081368e-05  	-2.76401514e-03	3.86561610e-06
2.6081546e-05  	-2.76405778e-03	3.86567658e-06
2.6081724e-05  	-2.76410038e-03	3.86573702e-06
2.6081901e-05  	-2.76414294e-03	3.86579748e-06
2.6082079e-05  	-2.76418548e-03	3.86585794e-06
2.6082256e-05  	-2.76422798e-03	3.86591843e-06
2.6082434e-05  	-2.76427044e-03	3.86597884e-06
2.6082611e-05  	-2.76431285e-03	3.86603922e-06
2.6082789e-05  	-2.76435520e-03	3.86609961e-06
2.6082967e-05  	-2.76439751e-03	3.86615999e-06
2.6083144e-05  	-2.76443974e-03	3.86622026e-06
2.6083322e-05  	-2.76448192e-03	3.86628043e-06
2.6083499e-05  	-2.76452404e-03	3.86634061e-06
2.6083677e-05  	-2.76456610e-03	3.86640081e-06
2.6083854e-05  	-2.76460812e-03	3.86646091e-06
2.6084032e-05  	-2.76465010e-03	3.86652095e-06
2.6084209e-05  	-2.76469204e-03	3.86658103e-06
2.6084387e-05  	-2.76473394e-03	3.86664106e-06
2.6084564e-05  	-2.76477583e-03	3.86670100e-06
2.6084742e-05  	-2.76481770e-03	3.86676092e-06
2.608492e-05   	-2.76485955e-03	3.86682081e-06
2.6085097e-05  	-2.76490140e-03	3.86688074e-06
2.6085275e-05  	-2.76494325e-03	3.86694069e-06
