# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
2.35090645089915e-06  	1.574700000000000e+02	157	9.799999999999898e-01	1.000000000000000e+00
2.38498990414491e-06  	1.584000000000000e+02	158	9.300000000000068e-01	1.000000000000000e+00
2.41851154222727e-06  	1.593200000000000e+02	159	9.199999999999875e-01	1.000000000000000e+00
2.45148940246985e-06  	1.602000000000000e+02	160	8.799999999999955e-01	1.000000000000000e+00
2.4839406701337e-06   	1.610800000000000e+02	161	8.800000000000239e-01	1.000000000000000e+00
2.51588173116542e-06  	1.619700000000000e+02	162	8.899999999999864e-01	1.000000000000000e+00
2.54731808017182e-06  	1.628900000000000e+02	163	9.199999999999875e-01	1.000000000000000e+00
2.57827509475881e-06  	1.638000000000000e+02	163	9.100000000000250e-01	0.000000000000000e+00
2.60877657406539e-06  	1.647100000000000e+02	164	9.099999999999966e-01	1.000000000000000e+00
2.63882631902866e-06  	1.655500000000000e+02	165	8.400000000000034e-01	1.000000000000000e+00
2.66844639012113e-06  	1.664100000000000e+02	166	8.599999999999852e-01	1.000000000000000e+00
2.69765754066431e-06  	1.673000000000000e+02	167	8.900000000000148e-01	1.000000000000000e+00
2.72435961049399e-06  	1.681400000000000e+02	168	8.399999999999750e-01	1.000000000000000e+00
2.74908023066921e-06  	1.689200000000000e+02	169	7.800000000000011e-01	1.000000000000000e+00
2.77222419063336e-06  	1.696800000000000e+02	169	7.600000000000193e-01	0.000000000000000e+00
2.79408295318043e-06  	1.704000000000000e+02	170	7.199999999999989e-01	1.000000000000000e+00
2.81492023443376e-06  	1.711000000000000e+02	171	6.999999999999886e-01	1.000000000000000e+00
2.83483112969407e-06  	1.717900000000000e+02	171	6.899999999999977e-01	0.000000000000000e+00
2.85395813144019e-06  	1.724800000000000e+02	172	6.899999999999977e-01	1.000000000000000e+00
2.87239891387538e-06  	1.731400000000000e+02	173	6.599999999999966e-01	1.000000000000000e+00
2.89024997086603e-06  	1.738000000000000e+02	174	6.600000000000250e-01	1.000000000000000e+00
2.90759719309346e-06  	1.744600000000000e+02	174	6.599999999999966e-01	0.000000000000000e+00
2.92450340984549e-06  	1.751200000000000e+02	175	6.599999999999966e-01	1.000000000000000e+00
2.94102689862679e-06  	1.757700000000000e+02	175	6.500000000000057e-01	0.000000000000000e+00
2.95721958683189e-06  	1.764100000000000e+02	176	6.399999999999864e-01	1.000000000000000e+00
2.97313084776207e-06  	1.770300000000000e+02	177	6.200000000000045e-01	1.000000000000000e+00
2.98877529619036e-06  	1.776400000000000e+02	177	6.099999999999852e-01	0.000000000000000e+00
3.00400468782361e-06  	1.782600000000000e+02	178	6.200000000000045e-01	1.000000000000000e+00
3.01886541944797e-06  	1.788800000000000e+02	179	6.200000000000045e-01	1.000000000000000e+00
3.03339660533058e-06  	1.794900000000000e+02	179	6.100000000000136e-01	0.000000000000000e+00
3.04762919059326e-06  	1.800900000000000e+02	180	5.999999999999943e-01	1.000000000000000e+00
3.0615872053945e-06   	1.807100000000000e+02	180	6.200000000000045e-01	0.000000000000000e+00
3.07529843775583e-06  	1.813100000000000e+02	181	5.999999999999943e-01	1.000000000000000e+00
3.08878830575336e-06  	1.819000000000000e+02	182	5.900000000000034e-01	1.000000000000000e+00
3.10207655636275e-06  	1.824900000000000e+02	182	5.900000000000034e-01	0.000000000000000e+00
3.11517972383315e-06  	1.831200000000000e+02	183	6.299999999999955e-01	1.000000000000000e+00
3.12810976791111e-06  	1.837500000000000e+02	183	6.299999999999955e-01	0.000000000000000e+00
3.1408846446396e-06   	1.843900000000000e+02	184	6.399999999999864e-01	1.000000000000000e+00
3.15352118936958e-06  	1.850300000000000e+02	185	6.400000000000148e-01	1.000000000000000e+00
3.1660336543322e-06   	1.856600000000000e+02	185	6.299999999999955e-01	0.000000000000000e+00
3.17843554551376e-06  	1.862900000000000e+02	186	6.299999999999955e-01	1.000000000000000e+00
3.19074285000779e-06  	1.868900000000000e+02	187	5.999999999999943e-01	1.000000000000000e+00
3.20296624106208e-06  	1.874800000000000e+02	187	5.900000000000034e-01	0.000000000000000e+00
3.21511598798802e-06  	1.880600000000000e+02	188	5.800000000000125e-01	1.000000000000000e+00
3.22718091992669e-06  	1.886400000000000e+02	188	5.799999999999841e-01	0.000000000000000e+00
3.23913999297168e-06  	1.892500000000000e+02	189	6.100000000000136e-01	1.000000000000000e+00
3.25099794150195e-06  	1.898600000000000e+02	190	6.100000000000136e-01	1.000000000000000e+00
3.26275930815142e-06  	1.904200000000000e+02	190	5.599999999999739e-01	0.000000000000000e+00
3.27442986439365e-06  	1.910200000000000e+02	191	6.000000000000227e-01	1.000000000000000e+00
3.28601654026039e-06  	1.916400000000000e+02	191	6.199999999999761e-01	0.000000000000000e+00
3.29752736904637e-06  	1.922700000000000e+02	192	6.300000000000239e-01	1.000000000000000e+00
3.30896062426402e-06  	1.928600000000000e+02	193	5.900000000000034e-01	1.000000000000000e+00
3.3203240088422e-06   	1.934400000000000e+02	193	5.799999999999841e-01	0.000000000000000e+00
3.33162760711078e-06  	1.940300000000000e+02	194	5.900000000000034e-01	1.000000000000000e+00
3.34287989117467e-06  	1.946100000000000e+02	194	5.800000000000125e-01	0.000000000000000e+00
3.35408781326521e-06  	1.951800000000000e+02	195	5.699999999999932e-01	1.000000000000000e+00
3.3652568774264e-06   	1.957600000000000e+02	195	5.799999999999841e-01	0.000000000000000e+00
3.3763988978487e-06   	1.963500000000000e+02	196	5.900000000000034e-01	1.000000000000000e+00
3.38748976115243e-06  	1.969700000000000e+02	197	6.200000000000045e-01	1.000000000000000e+00
3.39851103770261e-06  	1.975200000000000e+02	197	5.500000000000114e-01	0.000000000000000e+00
3.4094673140962e-06   	1.980700000000000e+02	198	5.499999999999829e-01	1.000000000000000e+00
3.42036548996057e-06  	1.986600000000000e+02	198	5.900000000000034e-01	0.000000000000000e+00
3.43121225933501e-06  	1.992000000000000e+02	199	5.399999999999920e-01	1.000000000000000e+00
3.44201172117137e-06  	1.997400000000000e+02	199	5.400000000000205e-01	0.000000000000000e+00
3.45276188686707e-06  	2.002900000000000e+02	200	5.499999999999829e-01	1.000000000000000e+00
3.46347032055309e-06  	2.008300000000000e+02	201	5.400000000000205e-01	1.000000000000000e+00
3.47414559752748e-06  	2.013900000000000e+02	201	5.599999999999739e-01	0.000000000000000e+00
3.48479378885704e-06  	2.019300000000000e+02	202	5.400000000000205e-01	1.000000000000000e+00
3.49542204634093e-06  	2.024600000000000e+02	202	5.300000000000011e-01	0.000000000000000e+00
3.50600484905544e-06  	2.030300000000000e+02	203	5.699999999999932e-01	1.000000000000000e+00
3.51652534569205e-06  	2.035800000000000e+02	203	5.500000000000114e-01	0.000000000000000e+00
3.5269887959311e-06   	2.041600000000000e+02	204	5.799999999999841e-01	1.000000000000000e+00
3.53740142531092e-06  	2.047600000000000e+02	205	5.999999999999943e-01	1.000000000000000e+00
3.54777151761093e-06  	2.053600000000000e+02	205	6.000000000000227e-01	0.000000000000000e+00
3.55810826913621e-06  	2.059600000000000e+02	206	5.999999999999943e-01	1.000000000000000e+00
3.56840968888956e-06  	2.065600000000000e+02	206	5.999999999999943e-01	0.000000000000000e+00
3.57868367038446e-06  	2.071600000000000e+02	207	5.999999999999943e-01	1.000000000000000e+00
3.58893907522701e-06  	2.077100000000000e+02	207	5.500000000000114e-01	0.000000000000000e+00
3.59916511053935e-06  	2.082600000000000e+02	208	5.499999999999829e-01	1.000000000000000e+00
3.60932968612871e-06  	2.088100000000000e+02	209	5.500000000000114e-01	1.000000000000000e+00
3.61943564862754e-06  	2.093600000000000e+02	209	5.500000000000114e-01	0.000000000000000e+00
3.62949310081907e-06  	2.099300000000000e+02	210	5.699999999999932e-01	1.000000000000000e+00
3.63951082502896e-06  	2.105200000000000e+02	210	5.900000000000034e-01	0.000000000000000e+00
3.64949843792023e-06  	2.111000000000000e+02	211	5.799999999999841e-01	1.000000000000000e+00
3.65945920516535e-06  	2.116900000000000e+02	211	5.900000000000034e-01	0.000000000000000e+00
3.66940249557663e-06  	2.122300000000000e+02	212	5.399999999999920e-01	1.000000000000000e+00
3.67933041451968e-06  	2.127700000000000e+02	213	5.400000000000205e-01	1.000000000000000e+00
3.68920034684732e-06  	2.133000000000000e+02	213	5.300000000000011e-01	0.000000000000000e+00
3.69901496008009e-06  	2.138500000000000e+02	214	5.499999999999829e-01	1.000000000000000e+00
3.70878278491424e-06  	2.144100000000000e+02	214	5.600000000000023e-01	0.000000000000000e+00
3.71851408528969e-06  	2.149700000000000e+02	215	5.600000000000023e-01	1.000000000000000e+00
3.72821792382172e-06  	2.155600000000000e+02	215	5.900000000000034e-01	0.000000000000000e+00
3.73789737104434e-06  	2.161500000000000e+02	216	5.900000000000034e-01	1.000000000000000e+00
3.74756321125208e-06  	2.167300000000000e+02	217	5.799999999999841e-01	1.000000000000000e+00
3.75720774399645e-06  	2.173000000000000e+02	217	5.700000000000216e-01	0.000000000000000e+00
3.76679463434967e-06  	2.178500000000000e+02	218	5.499999999999829e-01	1.000000000000000e+00
3.77633306287238e-06  	2.184000000000000e+02	218	5.500000000000114e-01	0.000000000000000e+00
3.78583100650451e-06  	2.189700000000000e+02	219	5.699999999999932e-01	1.000000000000000e+00
3.79529717818825e-06  	2.195400000000000e+02	219	5.699999999999932e-01	0.000000000000000e+00
3.80474104810303e-06  	2.201300000000000e+02	220	5.900000000000034e-01	1.000000000000000e+00
3.81416548809047e-06  	2.206800000000000e+02	220	5.500000000000114e-01	0.000000000000000e+00
3.82358162460657e-06  	2.212200000000000e+02	221	5.399999999999920e-01	1.000000000000000e+00
3.83295189140074e-06  	2.217500000000000e+02	222	5.300000000000011e-01	1.000000000000000e+00
3.84227221007768e-06  	2.222900000000000e+02	222	5.399999999999920e-01	0.000000000000000e+00
3.85154936664207e-06  	2.228800000000000e+02	223	5.900000000000034e-01	1.000000000000000e+00
3.86079352111119e-06  	2.234900000000000e+02	223	6.100000000000136e-01	0.000000000000000e+00
3.87001550734418e-06  	2.240800000000000e+02	224	5.900000000000034e-01	1.000000000000000e+00
3.87921630984156e-06  	2.246600000000000e+02	224	5.799999999999841e-01	0.000000000000000e+00
3.88840567730716e-06  	2.252500000000000e+02	225	5.900000000000034e-01	1.000000000000000e+00
3.89756701505596e-06  	2.258200000000000e+02	226	5.699999999999932e-01	1.000000000000000e+00
3.90667797760668e-06  	2.263800000000000e+02	226	5.600000000000023e-01	0.000000000000000e+00
3.9157485196137e-06   	2.269400000000000e+02	227	5.600000000000023e-01	1.000000000000000e+00
3.92478663940303e-06  	2.274900000000000e+02	227	5.500000000000114e-01	0.000000000000000e+00
3.93380355290473e-06  	2.280700000000000e+02	228	5.799999999999841e-01	1.000000000000000e+00
3.9428010425036e-06   	2.286100000000000e+02	228	5.400000000000205e-01	0.000000000000000e+00
3.95178843013061e-06  	2.291800000000000e+02	229	5.699999999999932e-01	1.000000000000000e+00
3.96074982326085e-06  	2.297200000000000e+02	230	5.399999999999920e-01	1.000000000000000e+00
3.96966380601347e-06  	2.302900000000000e+02	230	5.699999999999932e-01	0.000000000000000e+00
3.97853988847894e-06  	2.308400000000000e+02	231	5.500000000000114e-01	1.000000000000000e+00
3.98738734633498e-06  	2.313800000000000e+02	231	5.399999999999920e-01	0.000000000000000e+00
3.99621690423949e-06  	2.319300000000000e+02	232	5.500000000000114e-01	1.000000000000000e+00
4.00503105986708e-06  	2.325100000000000e+02	232	5.799999999999841e-01	0.000000000000000e+00
4.01383874579608e-06  	2.331000000000000e+02	233	5.900000000000034e-01	1.000000000000000e+00
4.02261021260173e-06  	2.336800000000000e+02	234	5.800000000000125e-01	1.000000000000000e+00
4.03133939766652e-06  	2.342100000000000e+02	234	5.300000000000011e-01	0.000000000000000e+00
4.04003614987335e-06  	2.347500000000000e+02	235	5.399999999999920e-01	1.000000000000000e+00
4.04870932086486e-06  	2.352700000000000e+02	235	5.200000000000102e-01	0.000000000000000e+00
4.05736840313894e-06  	2.358100000000000e+02	236	5.399999999999920e-01	1.000000000000000e+00
4.06601577867719e-06  	2.363400000000000e+02	236	5.300000000000011e-01	0.000000000000000e+00
4.07465225547061e-06  	2.368600000000000e+02	237	5.200000000000102e-01	1.000000000000000e+00
4.08324386744952e-06  	2.373900000000000e+02	237	5.299999999999727e-01	0.000000000000000e+00
4.09179793470472e-06  	2.379300000000000e+02	238	5.400000000000205e-01	1.000000000000000e+00
4.1003238660822e-06   	2.384700000000000e+02	238	5.399999999999920e-01	0.000000000000000e+00
4.10883239914351e-06  	2.390000000000000e+02	239	5.300000000000011e-01	1.000000000000000e+00
4.1173281170137e-06   	2.395300000000000e+02	239	5.300000000000011e-01	0.000000000000000e+00
4.12582082488642e-06  	2.400600000000000e+02	240	5.300000000000011e-01	1.000000000000000e+00
4.13427906742502e-06  	2.406000000000000e+02	240	5.399999999999920e-01	0.000000000000000e+00
4.14269868106744e-06  	2.411200000000000e+02	241	5.200000000000102e-01	1.000000000000000e+00
4.15108955128093e-06  	2.416500000000000e+02	241	5.300000000000011e-01	0.000000000000000e+00
4.15946063516292e-06  	2.421800000000000e+02	242	5.300000000000011e-01	1.000000000000000e+00
4.16781639273614e-06  	2.427100000000000e+02	243	5.300000000000011e-01	1.000000000000000e+00
4.17612362085743e-06  	2.432400000000000e+02	243	5.300000000000011e-01	0.000000000000000e+00
4.18438145232754e-06  	2.437700000000000e+02	244	5.300000000000011e-01	1.000000000000000e+00
4.19259328113691e-06  	2.443000000000000e+02	244	5.300000000000011e-01	0.000000000000000e+00
4.20075682976667e-06  	2.448300000000000e+02	245	5.300000000000011e-01	1.000000000000000e+00
4.20887540969635e-06  	2.453500000000000e+02	245	5.199999999999818e-01	0.000000000000000e+00
4.2169474687332e-06   	2.458600000000000e+02	246	5.100000000000193e-01	1.000000000000000e+00
4.22497353313166e-06  	2.463900000000000e+02	246	5.299999999999727e-01	0.000000000000000e+00
4.23294017981831e-06  	2.469100000000000e+02	247	5.200000000000102e-01	1.000000000000000e+00
4.2408489303196e-06   	2.474300000000000e+02	247	5.200000000000102e-01	0.000000000000000e+00
4.24870061538599e-06  	2.479500000000000e+02	248	5.199999999999818e-01	1.000000000000000e+00
4.25649604804777e-06  	2.484900000000000e+02	248	5.400000000000205e-01	0.000000000000000e+00
4.26423602411503e-06  	2.490300000000000e+02	249	5.500000000000114e-01	1.000000000000000e+00
4.27192132266009e-06  	2.496100000000000e+02	249	5.800000000000125e-01	0.000000000000000e+00
4.27955331490097e-06  	2.501800000000000e+02	250	5.699999999999932e-01	1.000000000000000e+00
4.28713273106101e-06  	2.507500000000000e+02	251	5.699999999999932e-01	1.000000000000000e+00
4.29466087855738e-06  	2.513300000000000e+02	251	5.800000000000125e-01	0.000000000000000e+00
4.30213844236092e-06  	2.518900000000000e+02	252	5.599999999999739e-01	1.000000000000000e+00
4.30956609383233e-06  	2.524700000000000e+02	252	5.800000000000125e-01	0.000000000000000e+00
4.31694449108009e-06  	2.530300000000000e+02	253	5.600000000000023e-01	1.000000000000000e+00
4.32427484084711e-06  	2.536100000000000e+02	253	5.800000000000125e-01	0.000000000000000e+00
4.33155776123678e-06  	2.541800000000000e+02	254	5.699999999999932e-01	1.000000000000000e+00
4.33879385852433e-06  	2.547500000000000e+02	255	5.699999999999932e-01	1.000000000000000e+00
4.34598426788554e-06  	2.553200000000000e+02	255	5.699999999999932e-01	0.000000000000000e+00
4.35312955926764e-06  	2.558500000000000e+02	256	5.300000000000011e-01	1.000000000000000e+00
4.36023029203978e-06  	2.563800000000000e+02	256	5.300000000000011e-01	0.000000000000000e+00
4.36728753596746e-06  	2.568900000000000e+02	257	5.099999999999909e-01	1.000000000000000e+00
4.37430078856822e-06  	2.574400000000000e+02	257	5.500000000000114e-01	0.000000000000000e+00
4.38127160787216e-06  	2.579600000000000e+02	258	5.199999999999818e-01	1.000000000000000e+00
4.38820050123391e-06  	2.584900000000000e+02	258	5.300000000000296e-01	0.000000000000000e+00
4.39508796698083e-06  	2.590500000000000e+02	259	5.600000000000023e-01	1.000000000000000e+00
4.40193498495928e-06  	2.596200000000000e+02	260	5.699999999999932e-01	1.000000000000000e+00
4.40874202462141e-06  	2.601500000000000e+02	260	5.299999999999727e-01	0.000000000000000e+00
4.41551002646051e-06  	2.606500000000000e+02	261	5.000000000000000e-01	1.000000000000000e+00
4.42223943296386e-06  	2.611500000000000e+02	261	5.000000000000000e-01	0.000000000000000e+00
4.42893067915309e-06  	2.616500000000000e+02	262	5.000000000000000e-01	1.000000000000000e+00
4.43558465599086e-06  	2.621800000000000e+02	262	5.300000000000296e-01	0.000000000000000e+00
4.44220177379615e-06  	2.627300000000000e+02	263	5.500000000000114e-01	1.000000000000000e+00
4.44878288937647e-06  	2.632900000000000e+02	263	5.600000000000023e-01	0.000000000000000e+00
4.45532883834616e-06  	2.638500000000000e+02	264	5.600000000000023e-01	1.000000000000000e+00
4.46183954847643e-06  	2.644100000000000e+02	264	5.600000000000023e-01	0.000000000000000e+00
4.46831627279691e-06  	2.649200000000000e+02	265	5.099999999999909e-01	1.000000000000000e+00
4.47475892748583e-06  	2.654800000000000e+02	265	5.600000000000023e-01	0.000000000000000e+00
4.48116872692705e-06  	2.660400000000000e+02	266	5.600000000000023e-01	1.000000000000000e+00
4.48754557660146e-06  	2.666000000000000e+02	267	5.600000000000023e-01	1.000000000000000e+00
4.49389023280071e-06  	2.671200000000000e+02	267	5.199999999999818e-01	0.000000000000000e+00
4.50020301684243e-06  	2.676400000000000e+02	268	5.199999999999818e-01	1.000000000000000e+00
4.50648424526805e-06  	2.681400000000000e+02	268	5.000000000000000e-01	0.000000000000000e+00
4.51273422993686e-06  	2.686500000000000e+02	269	5.099999999999909e-01	1.000000000000000e+00
4.51895408831167e-06  	2.691700000000000e+02	269	5.200000000000387e-01	0.000000000000000e+00
4.52514330500394e-06  	2.697000000000000e+02	270	5.299999999999727e-01	1.000000000000000e+00
4.53130297317781e-06  	2.702200000000000e+02	270	5.200000000000387e-01	0.000000000000000e+00
4.53743297812367e-06  	2.707500000000000e+02	271	5.299999999999727e-01	1.000000000000000e+00
4.54353360229429e-06  	2.712800000000000e+02	271	5.299999999999727e-01	0.000000000000000e+00
4.54960512413615e-06  	2.718400000000000e+02	272	5.600000000000023e-01	1.000000000000000e+00
4.55564820073481e-06  	2.723600000000000e+02	272	5.200000000000387e-01	0.000000000000000e+00
4.56166271657067e-06  	2.728900000000000e+02	273	5.299999999999727e-01	1.000000000000000e+00
4.56764931406681e-06  	2.734200000000000e+02	273	5.300000000000296e-01	0.000000000000000e+00
4.5736086215906e-06   	2.739400000000000e+02	274	5.199999999999818e-01	1.000000000000000e+00
4.57954125394238e-06  	2.745000000000000e+02	274	5.600000000000023e-01	0.000000000000000e+00
4.58544744722946e-06  	2.750100000000000e+02	275	5.099999999999909e-01	1.000000000000000e+00
4.59132707210947e-06  	2.755300000000000e+02	275	5.199999999999818e-01	0.000000000000000e+00
4.59718036492713e-06  	2.760400000000000e+02	276	5.100000000000477e-01	1.000000000000000e+00
4.60300720299194e-06  	2.765400000000000e+02	276	5.000000000000000e-01	0.000000000000000e+00
4.60880782276556e-06  	2.770700000000000e+02	277	5.299999999999727e-01	1.000000000000000e+00
4.61458245756047e-06  	2.776000000000000e+02	278	5.300000000000296e-01	1.000000000000000e+00
4.62033099113141e-06  	2.781100000000000e+02	278	5.099999999999909e-01	0.000000000000000e+00
4.6260540001923e-06   	2.786000000000000e+02	279	4.900000000000091e-01	1.000000000000000e+00
4.63175170889651e-06  	2.791000000000000e+02	279	5.000000000000000e-01	0.000000000000000e+00
4.63742467589973e-06  	2.796000000000000e+02	280	5.000000000000000e-01	1.000000000000000e+00
4.64307311369657e-06  	2.801500000000000e+02	280	5.499999999999545e-01	0.000000000000000e+00
4.64869723206203e-06  	2.807100000000000e+02	281	5.600000000000023e-01	1.000000000000000e+00
4.6542975670067e-06   	2.812600000000000e+02	281	5.500000000000114e-01	0.000000000000000e+00
4.65987431745607e-06  	2.818100000000000e+02	282	5.500000000000114e-01	1.000000000000000e+00
4.66542767985604e-06  	2.823600000000000e+02	282	5.500000000000114e-01	0.000000000000000e+00
4.67095816902648e-06  	2.829200000000000e+02	283	5.600000000000023e-01	1.000000000000000e+00
4.67646628954598e-06  	2.834800000000000e+02	283	5.600000000000023e-01	0.000000000000000e+00
4.68195253609047e-06  	2.840300000000000e+02	284	5.499999999999545e-01	1.000000000000000e+00
4.68741676719938e-06  	2.845600000000000e+02	285	5.300000000000296e-01	1.000000000000000e+00
4.69285946838901e-06  	2.850700000000000e+02	285	5.099999999999909e-01	0.000000000000000e+00
4.69828111583947e-06  	2.856000000000000e+02	286	5.300000000000296e-01	1.000000000000000e+00
4.70368187062153e-06  	2.861200000000000e+02	286	5.199999999999818e-01	0.000000000000000e+00
4.70906219571917e-06  	2.866500000000000e+02	287	5.299999999999727e-01	1.000000000000000e+00
