# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
3.8011953e-05  	-2.60065246e-03	3.63861463e-06
3.801214e-05   	-2.60067792e-03	3.63864755e-06
3.8012327e-05  	-2.60070335e-03	3.63867981e-06
3.8012514e-05  	-2.60072870e-03	3.63871282e-06
3.80127e-05    	-2.60075410e-03	3.63874520e-06
3.8012887e-05  	-2.60077957e-03	3.63877830e-06
3.8013074e-05  	-2.60080509e-03	3.63881081e-06
3.801326e-05   	-2.60083069e-03	3.63884400e-06
3.8013447e-05  	-2.60085634e-03	3.63887664e-06
3.8013634e-05  	-2.60088207e-03	3.63890995e-06
3.8013821e-05  	-2.60090785e-03	3.63894277e-06
3.8014007e-05  	-2.60093372e-03	3.63897624e-06
3.8014194e-05  	-2.60095966e-03	3.63900927e-06
3.8014381e-05  	-2.60098567e-03	3.63904287e-06
3.8014567e-05  	-2.60101174e-03	3.63907606e-06
3.8014754e-05  	-2.60103790e-03	3.63910987e-06
3.8014941e-05  	-2.60106412e-03	3.63914328e-06
3.8015128e-05  	-2.60109043e-03	3.63917728e-06
3.8015314e-05  	-2.60111679e-03	3.63921097e-06
3.8015501e-05  	-2.60114325e-03	3.63924520e-06
3.8015688e-05  	-2.60116979e-03	3.63927919e-06
3.8015874e-05  	-2.60119642e-03	3.63931368e-06
3.8016061e-05  	-2.60122313e-03	3.63934800e-06
3.8016248e-05  	-2.60124993e-03	3.63938276e-06
3.8016434e-05  	-2.60127680e-03	3.63941742e-06
3.8016621e-05  	-2.60130377e-03	3.63945251e-06
3.8016808e-05  	-2.60133083e-03	3.63948757e-06
3.8016994e-05  	-2.60135798e-03	3.63952304e-06
3.8017181e-05  	-2.60138522e-03	3.63955853e-06
3.8017368e-05  	-2.60141257e-03	3.63959444e-06
3.8017555e-05  	-2.60144001e-03	3.63963041e-06
3.8017741e-05  	-2.60146756e-03	3.63966681e-06
3.8017928e-05  	-2.60149522e-03	3.63970329e-06
3.8018115e-05  	-2.60152302e-03	3.63974030e-06
3.8018301e-05  	-2.60155095e-03	3.63977731e-06
3.8018488e-05  	-2.60157903e-03	3.63981503e-06
3.8018675e-05  	-2.60160725e-03	3.63985268e-06
3.8018861e-05  	-2.60163564e-03	3.63989107e-06
3.8019048e-05  	-2.60166418e-03	3.63992941e-06
3.8019235e-05  	-2.60169288e-03	3.63996847e-06
3.8019421e-05  	-2.60172174e-03	3.64000744e-06
3.8019608e-05  	-2.60175076e-03	3.64004707e-06
3.8019795e-05  	-2.60177993e-03	3.64008656e-06
3.8019981e-05  	-2.60180926e-03	3.64012666e-06
3.8020168e-05  	-2.60183872e-03	3.64016661e-06
3.8020355e-05  	-2.60186833e-03	3.64020712e-06
3.8020541e-05  	-2.60189806e-03	3.64024742e-06
3.8020728e-05  	-2.60192792e-03	3.64028823e-06
3.8020915e-05  	-2.60195788e-03	3.64032883e-06
3.8021101e-05  	-2.60198797e-03	3.64036994e-06
3.8021288e-05  	-2.60201814e-03	3.64041081e-06
3.8021475e-05  	-2.60204840e-03	3.64045207e-06
3.8021661e-05  	-2.60207872e-03	3.64049298e-06
3.8021848e-05  	-2.60210910e-03	3.64053421e-06
3.8022035e-05  	-2.60213952e-03	3.64057509e-06
3.8022221e-05  	-2.60217000e-03	3.64061627e-06
3.8022408e-05  	-2.60220052e-03	3.64065710e-06
3.8022595e-05  	-2.60223119e-03	3.64069824e-06
3.8022781e-05  	-2.60226179e-03	3.64073903e-06
3.8022968e-05  	-2.60229245e-03	3.64078013e-06
3.8023155e-05  	-2.60232312e-03	3.64082090e-06
3.8023341e-05  	-2.60235374e-03	3.64086197e-06
3.8023528e-05  	-2.60238446e-03	3.64090273e-06
3.8023715e-05  	-2.60241522e-03	3.64094378e-06
3.8023901e-05  	-2.60244598e-03	3.64098459e-06
3.8024088e-05  	-2.60247677e-03	3.64102571e-06
3.8024275e-05  	-2.60250757e-03	3.64106652e-06
3.8024461e-05  	-2.60253838e-03	3.64110764e-06
3.8024648e-05  	-2.60256919e-03	3.64114849e-06
3.8024835e-05  	-2.60260003e-03	3.64118964e-06
3.8025021e-05  	-2.60263087e-03	3.64123054e-06
3.8025208e-05  	-2.60266173e-03	3.64127176e-06
3.8025395e-05  	-2.60269259e-03	3.64131273e-06
3.8025581e-05  	-2.60272345e-03	3.64135400e-06
3.8025768e-05  	-2.60275431e-03	3.64139504e-06
3.8025955e-05  	-2.60278517e-03	3.64143637e-06
3.8026141e-05  	-2.60281602e-03	3.64147748e-06
3.8026328e-05  	-2.60284689e-03	3.64151891e-06
3.8026515e-05  	-2.60287776e-03	3.64156013e-06
3.8026701e-05  	-2.60290866e-03	3.64160168e-06
3.8026888e-05  	-2.60293956e-03	3.64164303e-06
3.8027075e-05  	-2.60297048e-03	3.64168471e-06
3.8027261e-05  	-2.60300142e-03	3.64172619e-06
3.8027448e-05  	-2.60303237e-03	3.64176800e-06
3.8027634e-05  	-2.60306333e-03	3.64180961e-06
3.8027821e-05  	-2.60309431e-03	3.64185154e-06
3.8028008e-05  	-2.60312530e-03	3.64189328e-06
3.8028194e-05  	-2.60315633e-03	3.64193537e-06
3.8028381e-05  	-2.60318737e-03	3.64197727e-06
3.8028568e-05  	-2.60321845e-03	3.64201951e-06
3.8028754e-05  	-2.60324956e-03	3.64206158e-06
3.8028941e-05  	-2.60328071e-03	3.64210398e-06
3.8029128e-05  	-2.60331189e-03	3.64214622e-06
3.8029314e-05  	-2.60334318e-03	3.64218880e-06
3.8029501e-05  	-2.60337464e-03	3.64223122e-06
3.8029688e-05  	-2.60340616e-03	3.64227399e-06
3.8029874e-05  	-2.60343764e-03	3.64231657e-06
3.8030061e-05  	-2.60346901e-03	3.64235950e-06
3.8030248e-05  	-2.60350042e-03	3.64240223e-06
3.8030434e-05  	-2.60353187e-03	3.64244534e-06
3.8030621e-05  	-2.60356336e-03	3.64248817e-06
3.8030808e-05  	-2.60359489e-03	3.64253153e-06
3.8030994e-05  	-2.60362647e-03	3.64257448e-06
3.8031181e-05  	-2.60365810e-03	3.64261804e-06
3.8031368e-05  	-2.60368977e-03	3.64266119e-06
3.8031554e-05  	-2.60372151e-03	3.64270487e-06
3.8031741e-05  	-2.60375331e-03	3.64274829e-06
3.8031928e-05  	-2.60378515e-03	3.64279209e-06
3.8032114e-05  	-2.60381705e-03	3.64283576e-06
3.8032301e-05  	-2.60384901e-03	3.64287975e-06
3.8032487e-05  	-2.60388100e-03	3.64292360e-06
3.8032674e-05  	-2.60391306e-03	3.64296776e-06
3.8032861e-05  	-2.60394515e-03	3.64301179e-06
3.8033047e-05  	-2.60397731e-03	3.64305614e-06
3.8033234e-05  	-2.60400951e-03	3.64310037e-06
3.8033421e-05  	-2.60404178e-03	3.64314492e-06
3.8033607e-05  	-2.60407411e-03	3.64318931e-06
3.8033794e-05  	-2.60410648e-03	3.64323400e-06
3.8033981e-05  	-2.60413889e-03	3.64327856e-06
3.8034167e-05  	-2.60417136e-03	3.64332343e-06
3.8034354e-05  	-2.60420386e-03	3.64336816e-06
3.8034541e-05  	-2.60423641e-03	3.64341317e-06
3.8034727e-05  	-2.60426900e-03	3.64345804e-06
3.8034914e-05  	-2.60430163e-03	3.64350317e-06
3.8035101e-05  	-2.60433428e-03	3.64354817e-06
3.8035287e-05  	-2.60436698e-03	3.64359343e-06
3.8035474e-05  	-2.60439972e-03	3.64363856e-06
3.8035661e-05  	-2.60443251e-03	3.64368394e-06
3.8035847e-05  	-2.60446533e-03	3.64372919e-06
3.8036034e-05  	-2.60449818e-03	3.64377466e-06
3.8036221e-05  	-2.60453106e-03	3.64382000e-06
3.8036407e-05  	-2.60456398e-03	3.64386556e-06
3.8036594e-05  	-2.60459694e-03	3.64391099e-06
3.8036781e-05  	-2.60462993e-03	3.64395665e-06
3.8036967e-05  	-2.60466296e-03	3.64400216e-06
3.8037154e-05  	-2.60469602e-03	3.64404786e-06
3.803734e-05   	-2.60472910e-03	3.64409340e-06
3.8037527e-05  	-2.60476222e-03	3.64413907e-06
3.8037714e-05  	-2.60479555e-03	3.64418469e-06
3.80379e-05    	-2.60482895e-03	3.64423077e-06
3.8038087e-05  	-2.60486240e-03	3.64427672e-06
3.8038274e-05  	-2.60489593e-03	3.64432289e-06
3.803846e-05   	-2.60492950e-03	3.64436899e-06
3.8038647e-05  	-2.60496329e-03	3.64441531e-06
3.8038834e-05  	-2.60499710e-03	3.64446160e-06
3.803902e-05   	-2.60503094e-03	3.64450810e-06
3.8039207e-05  	-2.60506486e-03	3.64455461e-06
3.8039394e-05  	-2.60509884e-03	3.64460135e-06
3.803958e-05   	-2.60513289e-03	3.64464808e-06
3.8039767e-05  	-2.60516700e-03	3.64469502e-06
3.8039954e-05  	-2.60520117e-03	3.64474198e-06
3.804014e-05   	-2.60523540e-03	3.64478913e-06
3.8040327e-05  	-2.60526968e-03	3.64483630e-06
3.8040514e-05  	-2.60530401e-03	3.64488362e-06
3.80407e-05    	-2.60533839e-03	3.64493093e-06
3.8040887e-05  	-2.60537281e-03	3.64497837e-06
3.8041074e-05  	-2.60540726e-03	3.64502582e-06
3.804126e-05   	-2.60544176e-03	3.64507337e-06
3.8041447e-05  	-2.60547630e-03	3.64512095e-06
3.8041633e-05  	-2.60551088e-03	3.64516862e-06
3.804182e-05   	-2.60554551e-03	3.64521635e-06
3.8042007e-05  	-2.60558017e-03	3.64526416e-06
3.8042193e-05  	-2.60561489e-03	3.64531203e-06
3.804238e-05   	-2.60564965e-03	3.64535999e-06
3.8042567e-05  	-2.60568445e-03	3.64540802e-06
3.8042753e-05  	-2.60571929e-03	3.64545612e-06
3.804294e-05   	-2.60575434e-03	3.64550429e-06
3.8043127e-05  	-2.60578932e-03	3.64555252e-06
3.8043313e-05  	-2.60582429e-03	3.64560080e-06
3.80435e-05    	-2.60585930e-03	3.64564915e-06
3.8043687e-05  	-2.60589434e-03	3.64569755e-06
3.8043873e-05  	-2.60592942e-03	3.64574599e-06
3.804406e-05   	-2.60596455e-03	3.64579449e-06
3.8044247e-05  	-2.60599972e-03	3.64584305e-06
3.8044434e-05  	-2.60603493e-03	3.64589166e-06
3.804462e-05   	-2.60607021e-03	3.64594033e-06
3.8044807e-05  	-2.60610553e-03	3.64598906e-06
3.8044994e-05  	-2.60614101e-03	3.64603785e-06
3.804518e-05   	-2.60617646e-03	3.64608669e-06
3.8045367e-05  	-2.60621197e-03	3.64613559e-06
3.8045554e-05  	-2.60624754e-03	3.64618454e-06
3.804574e-05   	-2.60628307e-03	3.64623356e-06
3.8045927e-05  	-2.60631875e-03	3.64628272e-06
3.8046114e-05  	-2.60635448e-03	3.64633192e-06
3.80463e-05    	-2.60639036e-03	3.64638121e-06
3.8046487e-05  	-2.60642631e-03	3.64643059e-06
3.8046674e-05  	-2.60646232e-03	3.64648012e-06
3.804686e-05   	-2.60649847e-03	3.64652995e-06
3.8047047e-05  	-2.60653468e-03	3.64657986e-06
3.8047234e-05  	-2.60657095e-03	3.64662983e-06
3.804742e-05   	-2.60660729e-03	3.64667989e-06
3.8047607e-05  	-2.60664369e-03	3.64673003e-06
3.8047794e-05  	-2.60668015e-03	3.64678027e-06
3.804798e-05   	-2.60671669e-03	3.64683059e-06
3.8048167e-05  	-2.60675329e-03	3.64688100e-06
3.8048354e-05  	-2.60678996e-03	3.64693151e-06
3.804854e-05   	-2.60682669e-03	3.64698210e-06
3.8048727e-05  	-2.60686349e-03	3.64703278e-06
3.8048914e-05  	-2.60690035e-03	3.64708354e-06
3.8049101e-05  	-2.60693727e-03	3.64713438e-06
3.8049287e-05  	-2.60697426e-03	3.64718530e-06
3.8049474e-05  	-2.60701130e-03	3.64723630e-06
3.8049661e-05  	-2.60704840e-03	3.64728735e-06
3.8049847e-05  	-2.60708554e-03	3.64733846e-06
3.8050034e-05  	-2.60712273e-03	3.64738963e-06
3.8050221e-05  	-2.60715996e-03	3.64744083e-06
3.8050407e-05  	-2.60719722e-03	3.64749207e-06
3.8050594e-05  	-2.60723453e-03	3.64754336e-06
3.8050781e-05  	-2.60727188e-03	3.64759467e-06
3.8050968e-05  	-2.60730926e-03	3.64764601e-06
3.8051154e-05  	-2.60734668e-03	3.64769739e-06
3.8051341e-05  	-2.60738413e-03	3.64774878e-06
3.8051528e-05  	-2.60742159e-03	3.64780017e-06
3.8051714e-05  	-2.60745908e-03	3.64785157e-06
3.8051901e-05  	-2.60749659e-03	3.64790296e-06
3.8052088e-05  	-2.60753412e-03	3.64795435e-06
3.8052275e-05  	-2.60757167e-03	3.64800575e-06
3.8052461e-05  	-2.60760925e-03	3.64805714e-06
3.8052648e-05  	-2.60764685e-03	3.64810854e-06
3.8052835e-05  	-2.60768449e-03	3.64815995e-06
3.8053022e-05  	-2.60772215e-03	3.64821135e-06
3.8053208e-05  	-2.60775983e-03	3.64826276e-06
3.8053395e-05  	-2.60779755e-03	3.64831418e-06
3.8053582e-05  	-2.60783530e-03	3.64836559e-06
3.8053769e-05  	-2.60787308e-03	3.64841702e-06
3.8053955e-05  	-2.60791088e-03	3.64846844e-06
3.8054142e-05  	-2.60794871e-03	3.64851985e-06
3.8054329e-05  	-2.60798654e-03	3.64857125e-06
3.8054515e-05  	-2.60802439e-03	3.64862263e-06
3.8054702e-05  	-2.60806224e-03	3.64867398e-06
3.8054889e-05  	-2.60810012e-03	3.64872533e-06
3.8055076e-05  	-2.60813800e-03	3.64877666e-06
3.8055263e-05  	-2.60817590e-03	3.64882798e-06
3.8055449e-05  	-2.60821381e-03	3.64887928e-06
3.8055636e-05  	-2.60825173e-03	3.64893057e-06
3.8055823e-05  	-2.60828966e-03	3.64898185e-06
3.805601e-05   	-2.60832759e-03	3.64903312e-06
3.8056196e-05  	-2.60836554e-03	3.64908440e-06
3.8056383e-05  	-2.60840367e-03	3.64913567e-06
3.805657e-05   	-2.60844188e-03	3.64918695e-06
3.8056757e-05  	-2.60847995e-03	3.64923823e-06
3.8056943e-05  	-2.60851814e-03	3.64928951e-06
3.805713e-05   	-2.60855635e-03	3.64934078e-06
3.8057317e-05  	-2.60859441e-03	3.64939207e-06
3.8057504e-05  	-2.60863262e-03	3.64944339e-06
3.8057691e-05  	-2.60867086e-03	3.64949474e-06
3.8057877e-05  	-2.60870911e-03	3.64954615e-06
3.8058064e-05  	-2.60874739e-03	3.64959758e-06
3.8058251e-05  	-2.60878568e-03	3.64964904e-06
3.8058438e-05  	-2.60882414e-03	3.64970053e-06
3.8058625e-05  	-2.60886253e-03	3.64975205e-06
3.8058811e-05  	-2.60890088e-03	3.64980360e-06
3.8058998e-05  	-2.60893925e-03	3.64985519e-06
3.8059185e-05  	-2.60897765e-03	3.64990684e-06
3.8059372e-05  	-2.60901608e-03	3.64995855e-06
3.8059559e-05  	-2.60905456e-03	3.65001030e-06
3.8059745e-05  	-2.60909308e-03	3.65006211e-06
3.8059932e-05  	-2.60913174e-03	3.65011398e-06
3.8060119e-05  	-2.60917035e-03	3.65016590e-06
3.8060306e-05  	-2.60920901e-03	3.65021788e-06
3.8060493e-05  	-2.60924769e-03	3.65026989e-06
3.8060679e-05  	-2.60928639e-03	3.65032194e-06
3.8060866e-05  	-2.60932511e-03	3.65037402e-06
3.8061053e-05  	-2.60936375e-03	3.65042615e-06
3.806124e-05   	-2.60940258e-03	3.65047829e-06
3.8061427e-05  	-2.60944123e-03	3.65053045e-06
3.8061614e-05  	-2.60947997e-03	3.65058262e-06
3.80618e-05    	-2.60951870e-03	3.65063479e-06
3.8061987e-05  	-2.60955742e-03	3.65068696e-06
3.8062174e-05  	-2.60959612e-03	3.65073913e-06
3.8062361e-05  	-2.60963482e-03	3.65079132e-06
3.8062548e-05  	-2.60967353e-03	3.65084352e-06
3.8062735e-05  	-2.60971224e-03	3.65089575e-06
3.8062922e-05  	-2.60975096e-03	3.65094800e-06
3.8063108e-05  	-2.60978970e-03	3.65100030e-06
3.8063295e-05  	-2.60982845e-03	3.65105262e-06
3.8063482e-05  	-2.60986721e-03	3.65110499e-06
3.8063669e-05  	-2.60990600e-03	3.65115741e-06
3.8063856e-05  	-2.60994480e-03	3.65120987e-06
3.8064043e-05  	-2.60998363e-03	3.65126238e-06
3.806423e-05   	-2.61002249e-03	3.65131495e-06
3.8064416e-05  	-2.61006138e-03	3.65136758e-06
3.8064603e-05  	-2.61010031e-03	3.65142030e-06
3.806479e-05   	-2.61013931e-03	3.65147306e-06
3.8064977e-05  	-2.61017838e-03	3.65152593e-06
3.8065164e-05  	-2.61021748e-03	3.65157884e-06
3.8065351e-05  	-2.61025661e-03	3.65163187e-06
3.8065538e-05  	-2.61029577e-03	3.65168492e-06
3.8065725e-05  	-2.61033497e-03	3.65173808e-06
3.8065911e-05  	-2.61037420e-03	3.65179125e-06
3.8066098e-05  	-2.61041346e-03	3.65184457e-06
3.8066285e-05  	-2.61045275e-03	3.65189787e-06
3.8066472e-05  	-2.61049205e-03	3.65195133e-06
3.8066659e-05  	-2.61053137e-03	3.65200471e-06
3.8066846e-05  	-2.61057071e-03	3.65205834e-06
3.8067033e-05  	-2.61061006e-03	3.65211185e-06
3.806722e-05   	-2.61064944e-03	3.65216564e-06
3.8067407e-05  	-2.61068884e-03	3.65221924e-06
3.8067594e-05  	-2.61072826e-03	3.65227319e-06
3.8067781e-05  	-2.61076770e-03	3.65232685e-06
3.8067967e-05  	-2.61080717e-03	3.65238097e-06
3.8068154e-05  	-2.61084667e-03	3.65243469e-06
3.8068341e-05  	-2.61088621e-03	3.65248903e-06
3.8068528e-05  	-2.61092579e-03	3.65254284e-06
3.8068715e-05  	-2.61096543e-03	3.65259739e-06
3.8068902e-05  	-2.61100510e-03	3.65265137e-06
3.8069089e-05  	-2.61104484e-03	3.65270610e-06
3.8069276e-05  	-2.61108461e-03	3.65276027e-06
3.8069463e-05  	-2.61112445e-03	3.65281518e-06
3.806965e-05   	-2.61116432e-03	3.65286953e-06
3.8069837e-05  	-2.61120424e-03	3.65292460e-06
3.8070024e-05  	-2.61124418e-03	3.65297910e-06
3.8070211e-05  	-2.61128416e-03	3.65303435e-06
3.8070398e-05  	-2.61132417e-03	3.65308903e-06
3.8070585e-05  	-2.61136421e-03	3.65314442e-06
3.8070772e-05  	-2.61140426e-03	3.65319920e-06
3.8070959e-05  	-2.61144435e-03	3.65325468e-06
3.8071145e-05  	-2.61148445e-03	3.65330957e-06
3.8071332e-05  	-2.61152458e-03	3.65336515e-06
3.8071519e-05  	-2.61156472e-03	3.65342014e-06
3.8071706e-05  	-2.61160488e-03	3.65347580e-06
3.8071893e-05  	-2.61164505e-03	3.65353088e-06
3.807208e-05   	-2.61168525e-03	3.65358663e-06
3.8072267e-05  	-2.61172544e-03	3.65364179e-06
3.8072454e-05  	-2.61176567e-03	3.65369762e-06
3.8072641e-05  	-2.61180601e-03	3.65375292e-06
3.8072828e-05  	-2.61184621e-03	3.65380889e-06
3.8073015e-05  	-2.61188651e-03	3.65386430e-06
3.8073202e-05  	-2.61192685e-03	3.65392035e-06
3.8073389e-05  	-2.61196720e-03	3.65397587e-06
3.8073576e-05  	-2.61200767e-03	3.65403201e-06
3.8073763e-05  	-2.61204819e-03	3.65408766e-06
3.807395e-05   	-2.61208874e-03	3.65414391e-06
3.8074137e-05  	-2.61212929e-03	3.65419968e-06
3.8074324e-05  	-2.61216989e-03	3.65425604e-06
3.8074511e-05  	-2.61221050e-03	3.65431193e-06
3.8074698e-05  	-2.61225114e-03	3.65436842e-06
3.8074885e-05  	-2.61229180e-03	3.65442449e-06
3.8075072e-05  	-2.61233249e-03	3.65448109e-06
3.8075259e-05  	-2.61237320e-03	3.65453728e-06
3.8075447e-05  	-2.61241394e-03	3.65459396e-06
3.8075634e-05  	-2.61245467e-03	3.65465023e-06
3.8075821e-05  	-2.61249542e-03	3.65470695e-06
3.8076008e-05  	-2.61253617e-03	3.65476327e-06
3.8076195e-05  	-2.61257693e-03	3.65482002e-06
3.8076382e-05  	-2.61261769e-03	3.65487642e-06
3.8076569e-05  	-2.61265848e-03	3.65493325e-06
3.8076756e-05  	-2.61269928e-03	3.65498978e-06
3.8076943e-05  	-2.61274011e-03	3.65504670e-06
3.807713e-05   	-2.61278097e-03	3.65510333e-06
3.8077317e-05  	-2.61282187e-03	3.65516031e-06
3.8077504e-05  	-2.61286280e-03	3.65521707e-06
3.8077691e-05  	-2.61290378e-03	3.65527415e-06
3.8077878e-05  	-2.61294480e-03	3.65533103e-06
3.8078065e-05  	-2.61298585e-03	3.65538824e-06
3.8078252e-05  	-2.61302694e-03	3.65544530e-06
3.8078439e-05  	-2.61306807e-03	3.65550258e-06
3.8078626e-05  	-2.61310923e-03	3.65555974e-06
3.8078813e-05  	-2.61315042e-03	3.65561708e-06
3.8079001e-05  	-2.61319164e-03	3.65567433e-06
3.8079188e-05  	-2.61323290e-03	3.65573174e-06
3.8079375e-05  	-2.61327419e-03	3.65578911e-06
3.8079562e-05  	-2.61331551e-03	3.65584662e-06
3.8079749e-05  	-2.61335686e-03	3.65590416e-06
3.8079936e-05  	-2.61339824e-03	3.65596175e-06
3.8080123e-05  	-2.61343964e-03	3.65601938e-06
3.808031e-05   	-2.61348107e-03	3.65607704e-06
3.8080497e-05  	-2.61352253e-03	3.65613475e-06
3.8080684e-05  	-2.61356402e-03	3.65619256e-06
3.8080871e-05  	-2.61360553e-03	3.65625041e-06
3.8081058e-05  	-2.61364707e-03	3.65630830e-06
3.8081246e-05  	-2.61368864e-03	3.65636625e-06
3.8081433e-05  	-2.61373024e-03	3.65642423e-06
3.808162e-05   	-2.61377187e-03	3.65648227e-06
3.8081807e-05  	-2.61381353e-03	3.65654036e-06
3.8081994e-05  	-2.61385521e-03	3.65659853e-06
3.8082181e-05  	-2.61389692e-03	3.65665676e-06
3.8082368e-05  	-2.61393863e-03	3.65671503e-06
3.8082555e-05  	-2.61398038e-03	3.65677333e-06
3.8082742e-05  	-2.61402214e-03	3.65683168e-06
3.808293e-05   	-2.61406392e-03	3.65689006e-06
3.8083117e-05  	-2.61410571e-03	3.65694850e-06
3.8083304e-05  	-2.61414754e-03	3.65700699e-06
3.8083491e-05  	-2.61418939e-03	3.65706551e-06
3.8083678e-05  	-2.61423128e-03	3.65712405e-06
3.8083865e-05  	-2.61427321e-03	3.65718261e-06
3.8084052e-05  	-2.61431517e-03	3.65724118e-06
3.8084239e-05  	-2.61435714e-03	3.65729978e-06
3.8084426e-05  	-2.61439913e-03	3.65735839e-06
3.8084614e-05  	-2.61444113e-03	3.65741700e-06
3.8084801e-05  	-2.61448313e-03	3.65747557e-06
3.8084988e-05  	-2.61452513e-03	3.65753410e-06
3.8085175e-05  	-2.61456711e-03	3.65759258e-06
3.8085362e-05  	-2.61460926e-03	3.65765109e-06
3.8085549e-05  	-2.61465146e-03	3.65770992e-06
3.8085736e-05  	-2.61469369e-03	3.65776874e-06
3.8085924e-05  	-2.61473594e-03	3.65782757e-06
3.8086111e-05  	-2.61477821e-03	3.65788644e-06
3.8086298e-05  	-2.61482052e-03	3.65794536e-06
3.8086485e-05  	-2.61486285e-03	3.65800433e-06
3.8086672e-05  	-2.61490520e-03	3.65806334e-06
3.8086859e-05  	-2.61494759e-03	3.65812240e-06
3.8087046e-05  	-2.61499001e-03	3.65818153e-06
3.8087234e-05  	-2.61503246e-03	3.65824073e-06
3.8087421e-05  	-2.61507496e-03	3.65829998e-06
3.8087608e-05  	-2.61511748e-03	3.65835926e-06
3.8087795e-05  	-2.61516005e-03	3.65841857e-06
3.8087982e-05  	-2.61520264e-03	3.65847792e-06
3.8088169e-05  	-2.61524532e-03	3.65853731e-06
3.8088356e-05  	-2.61528817e-03	3.65859672e-06
3.8088544e-05  	-2.61533100e-03	3.65865614e-06
3.8088731e-05  	-2.61537373e-03	3.65871558e-06
3.8088918e-05  	-2.61541650e-03	3.65877507e-06
3.8089105e-05  	-2.61545929e-03	3.65883457e-06
3.8089292e-05  	-2.61550212e-03	3.65889411e-06
3.8089479e-05  	-2.61554496e-03	3.65895363e-06
