# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
1.0479366e-05  	-2.98598529e-03	4.17489733e-06
1.0479537e-05  	-2.98587699e-03	4.17475024e-06
1.0479709e-05  	-2.98576848e-03	4.17460288e-06
1.0479881e-05  	-2.98565972e-03	4.17445522e-06
1.0480053e-05  	-2.98555073e-03	4.17430726e-06
1.0480225e-05  	-2.98544150e-03	4.17415901e-06
1.0480397e-05  	-2.98533205e-03	4.17401047e-06
1.0480569e-05  	-2.98522236e-03	4.17386164e-06
1.0480741e-05  	-2.98511245e-03	4.17371258e-06
1.0480913e-05  	-2.98500228e-03	4.17356322e-06
1.0481085e-05  	-2.98489188e-03	4.17341357e-06
1.0481257e-05  	-2.98478127e-03	4.17326366e-06
1.0481429e-05  	-2.98467044e-03	4.17311348e-06
1.0481601e-05  	-2.98455936e-03	4.17296301e-06
1.0481774e-05  	-2.98444804e-03	4.17281224e-06
1.0481946e-05  	-2.98433648e-03	4.17266118e-06
1.0482118e-05  	-2.98422467e-03	4.17250984e-06
1.048229e-05   	-2.98411262e-03	4.17235818e-06
1.0482462e-05  	-2.98400032e-03	4.17220623e-06
1.0482634e-05  	-2.98388777e-03	4.17205396e-06
1.0482807e-05  	-2.98377496e-03	4.17190139e-06
1.0482979e-05  	-2.98366192e-03	4.17174854e-06
1.0483151e-05  	-2.98354868e-03	4.17159539e-06
1.0483323e-05  	-2.98343517e-03	4.17144193e-06
1.0483496e-05  	-2.98332142e-03	4.17128818e-06
1.0483668e-05  	-2.98320745e-03	4.17113414e-06
1.048384e-05   	-2.98309325e-03	4.17097982e-06
1.0484013e-05  	-2.98297882e-03	4.17082519e-06
1.0484185e-05  	-2.98286415e-03	4.17067026e-06
1.0484357e-05  	-2.98274924e-03	4.17051504e-06
1.048453e-05   	-2.98263407e-03	4.17035947e-06
1.0484702e-05  	-2.98251867e-03	4.17020363e-06
1.0484875e-05  	-2.98240301e-03	4.17004739e-06
1.0485047e-05  	-2.98228711e-03	4.16989096e-06
1.048522e-05   	-2.98217096e-03	4.16973404e-06
1.0485392e-05  	-2.98205458e-03	4.16957698e-06
1.0485565e-05  	-2.98193794e-03	4.16941939e-06
1.0485737e-05  	-2.98182108e-03	4.16926171e-06
1.048591e-05   	-2.98170397e-03	4.16910345e-06
1.0486082e-05  	-2.98158665e-03	4.16894515e-06
1.0486255e-05  	-2.98146912e-03	4.16878622e-06
1.0486428e-05  	-2.98135131e-03	4.16862729e-06
1.04866e-05    	-2.98123327e-03	4.16846765e-06
1.0486773e-05  	-2.98111500e-03	4.16830803e-06
1.0486946e-05  	-2.98099644e-03	4.16814765e-06
1.0487118e-05  	-2.98087765e-03	4.16798732e-06
1.0487291e-05  	-2.98075862e-03	4.16782617e-06
1.0487464e-05  	-2.98063934e-03	4.16766510e-06
1.0487636e-05  	-2.98051978e-03	4.16750317e-06
1.0487809e-05  	-2.98039998e-03	4.16734135e-06
1.0487982e-05  	-2.98027994e-03	4.16717863e-06
1.0488155e-05  	-2.98015966e-03	4.16701606e-06
1.0488328e-05  	-2.98003911e-03	4.16685255e-06
1.04885e-05    	-2.97991832e-03	4.16668921e-06
1.0488673e-05  	-2.97979726e-03	4.16652489e-06
1.0488846e-05  	-2.97967594e-03	4.16636078e-06
1.0489019e-05  	-2.97955434e-03	4.16619564e-06
1.0489192e-05  	-2.97943250e-03	4.16603075e-06
1.0489365e-05  	-2.97931039e-03	4.16586481e-06
1.0489538e-05  	-2.97918804e-03	4.16569916e-06
1.0489711e-05  	-2.97906541e-03	4.16553244e-06
1.0489884e-05  	-2.97894252e-03	4.16536601e-06
1.0490057e-05  	-2.97881936e-03	4.16519849e-06
1.049023e-05   	-2.97869595e-03	4.16503131e-06
1.0490403e-05  	-2.97857227e-03	4.16486300e-06
1.0490576e-05  	-2.97844833e-03	4.16469504e-06
1.0490749e-05  	-2.97832412e-03	4.16452597e-06
1.0490923e-05  	-2.97819968e-03	4.16435731e-06
1.0491096e-05  	-2.97807496e-03	4.16418756e-06
1.0491269e-05  	-2.97794998e-03	4.16401808e-06
1.0491442e-05  	-2.97782472e-03	4.16384756e-06
1.0491615e-05  	-2.97769919e-03	4.16367723e-06
1.0491789e-05  	-2.97757338e-03	4.16350594e-06
1.0491962e-05  	-2.97744732e-03	4.16333479e-06
1.0492135e-05  	-2.97732098e-03	4.16316275e-06
1.0492308e-05  	-2.97719438e-03	4.16299075e-06
1.0492482e-05  	-2.97706750e-03	4.16281797e-06
1.0492655e-05  	-2.97694037e-03	4.16264516e-06
1.0492828e-05  	-2.97681298e-03	4.16247166e-06
1.0493002e-05  	-2.97668532e-03	4.16229805e-06
1.0493175e-05  	-2.97655735e-03	4.16212378e-06
1.0493349e-05  	-2.97642902e-03	4.16194933e-06
1.0493522e-05  	-2.97630052e-03	4.16177432e-06
1.0493696e-05  	-2.97617176e-03	4.16159905e-06
1.0493869e-05  	-2.97604272e-03	4.16142325e-06
1.0494043e-05  	-2.97591339e-03	4.16124714e-06
1.0494216e-05  	-2.97578380e-03	4.16107054e-06
1.049439e-05   	-2.97565393e-03	4.16089359e-06
1.0494563e-05  	-2.97552378e-03	4.16071618e-06
1.0494737e-05  	-2.97539335e-03	4.16053838e-06
1.0494911e-05  	-2.97526263e-03	4.16036014e-06
1.0495084e-05  	-2.97513164e-03	4.16018150e-06
1.0495258e-05  	-2.97500035e-03	4.16000243e-06
1.0495432e-05  	-2.97486877e-03	4.15982293e-06
1.0495605e-05  	-2.97473690e-03	4.15964300e-06
1.0495779e-05  	-2.97460473e-03	4.15946263e-06
1.0495953e-05  	-2.97447227e-03	4.15928181e-06
1.0496126e-05  	-2.97433950e-03	4.15910056e-06
1.04963e-05    	-2.97420643e-03	4.15891886e-06
1.0496474e-05  	-2.97407306e-03	4.15873672e-06
1.0496648e-05  	-2.97393935e-03	4.15855404e-06
1.0496822e-05  	-2.97380540e-03	4.15837070e-06
1.0496996e-05  	-2.97367124e-03	4.15818694e-06
1.0497169e-05  	-2.97353676e-03	4.15800246e-06
1.0497343e-05  	-2.97340198e-03	4.15781752e-06
1.0497517e-05  	-2.97326692e-03	4.15763219e-06
1.0497691e-05  	-2.97313156e-03	4.15744646e-06
1.0497865e-05  	-2.97299590e-03	4.15726028e-06
1.0498039e-05  	-2.97285997e-03	4.15707391e-06
1.0498213e-05  	-2.97272374e-03	4.15688716e-06
1.0498387e-05  	-2.97258723e-03	4.15670004e-06
1.0498561e-05  	-2.97245044e-03	4.15651253e-06
1.0498735e-05  	-2.97231337e-03	4.15632466e-06
1.049891e-05   	-2.97217602e-03	4.15613642e-06
1.0499084e-05  	-2.97203840e-03	4.15594782e-06
1.0499258e-05  	-2.97190051e-03	4.15575888e-06
1.0499432e-05  	-2.97176234e-03	4.15556970e-06
1.0499606e-05  	-2.97162387e-03	4.15537992e-06
1.049978e-05   	-2.97148514e-03	4.15519003e-06
1.0499954e-05  	-2.97134611e-03	4.15499947e-06
1.0500129e-05  	-2.97120683e-03	4.15480887e-06
1.0500303e-05  	-2.97106727e-03	4.15461760e-06
1.0500477e-05  	-2.97092744e-03	4.15442622e-06
1.0500651e-05  	-2.97078732e-03	4.15423426e-06
1.0500826e-05  	-2.97064694e-03	4.15404208e-06
1.0501e-05     	-2.97050630e-03	4.15384944e-06
1.0501174e-05  	-2.97036540e-03	4.15365655e-06
1.0501349e-05  	-2.97022422e-03	4.15346326e-06
1.0501523e-05  	-2.97008276e-03	4.15326960e-06
1.0501697e-05  	-2.96994103e-03	4.15307553e-06
1.0501872e-05  	-2.96979902e-03	4.15288107e-06
1.0502046e-05  	-2.96965671e-03	4.15268620e-06
1.0502221e-05  	-2.96951411e-03	4.15249091e-06
1.0502395e-05  	-2.96937124e-03	4.15229522e-06
1.050257e-05   	-2.96922809e-03	4.15209913e-06
1.0502744e-05  	-2.96908465e-03	4.15190261e-06
1.0502919e-05  	-2.96894092e-03	4.15170566e-06
1.0503093e-05  	-2.96879689e-03	4.15150829e-06
1.0503268e-05  	-2.96865258e-03	4.15131049e-06
1.0503442e-05  	-2.96850800e-03	4.15111229e-06
1.0503617e-05  	-2.96836313e-03	4.15091366e-06
1.0503791e-05  	-2.96821797e-03	4.15071460e-06
1.0503966e-05  	-2.96807253e-03	4.15051511e-06
1.0504141e-05  	-2.96792679e-03	4.15031519e-06
1.0504315e-05  	-2.96778076e-03	4.15011485e-06
1.050449e-05   	-2.96763447e-03	4.14991408e-06
1.0504665e-05  	-2.96748794e-03	4.14971293e-06
1.0504839e-05  	-2.96734110e-03	4.14951137e-06
1.0505014e-05  	-2.96719398e-03	4.14930942e-06
1.0505189e-05  	-2.96704657e-03	4.14910707e-06
1.0505364e-05  	-2.96689889e-03	4.14890432e-06
1.0505538e-05  	-2.96675092e-03	4.14870117e-06
1.0505713e-05  	-2.96660267e-03	4.14849764e-06
1.0505888e-05  	-2.96645416e-03	4.14829373e-06
1.0506063e-05  	-2.96630538e-03	4.14808945e-06
1.0506238e-05  	-2.96615632e-03	4.14788480e-06
1.0506412e-05  	-2.96600699e-03	4.14767977e-06
1.0506587e-05  	-2.96585739e-03	4.14747436e-06
1.0506762e-05  	-2.96570751e-03	4.14726859e-06
1.0506937e-05  	-2.96555736e-03	4.14706245e-06
1.0507112e-05  	-2.96540695e-03	4.14685596e-06
1.0507287e-05  	-2.96525626e-03	4.14664909e-06
1.0507462e-05  	-2.96510527e-03	4.14644184e-06
1.0507637e-05  	-2.96495400e-03	4.14623419e-06
1.0507812e-05  	-2.96480243e-03	4.14602615e-06
1.0507987e-05  	-2.96465057e-03	4.14581774e-06
1.0508162e-05  	-2.96449845e-03	4.14560897e-06
1.0508337e-05  	-2.96434604e-03	4.14539981e-06
1.0508512e-05  	-2.96419334e-03	4.14519029e-06
1.0508687e-05  	-2.96404035e-03	4.14498039e-06
1.0508862e-05  	-2.96388709e-03	4.14477016e-06
1.0509037e-05  	-2.96373357e-03	4.14455957e-06
1.0509212e-05  	-2.96357977e-03	4.14434859e-06
1.0509387e-05  	-2.96342569e-03	4.14413721e-06
1.0509563e-05  	-2.96327140e-03	4.14392546e-06
1.0509738e-05  	-2.96311686e-03	4.14371337e-06
1.0509913e-05  	-2.96296203e-03	4.14350089e-06
1.0510088e-05  	-2.96280692e-03	4.14328804e-06
1.0510263e-05  	-2.96265154e-03	4.14307484e-06
1.0510439e-05  	-2.96249588e-03	4.14286127e-06
1.0510614e-05  	-2.96233999e-03	4.14264747e-06
1.0510789e-05  	-2.96218383e-03	4.14243332e-06
1.0510964e-05  	-2.96202742e-03	4.14221882e-06
1.051114e-05   	-2.96187077e-03	4.14200400e-06
1.0511315e-05  	-2.96171387e-03	4.14178884e-06
1.051149e-05   	-2.96155672e-03	4.14157336e-06
1.0511666e-05  	-2.96139931e-03	4.14135755e-06
1.0511841e-05  	-2.96124167e-03	4.14114143e-06
1.0512016e-05  	-2.96108377e-03	4.14092501e-06
1.0512192e-05  	-2.96092561e-03	4.14070827e-06
1.0512367e-05  	-2.96076719e-03	4.14049121e-06
1.0512543e-05  	-2.96060852e-03	4.14027383e-06
1.0512718e-05  	-2.96044958e-03	4.14005609e-06
1.0512893e-05  	-2.96029038e-03	4.13983796e-06
1.0513069e-05  	-2.96013095e-03	4.13961951e-06
1.0513244e-05  	-2.95997126e-03	4.13940070e-06
1.051342e-05   	-2.95981131e-03	4.13918153e-06
1.0513595e-05  	-2.95965113e-03	4.13896204e-06
1.0513771e-05  	-2.95949071e-03	4.13874219e-06
1.0513946e-05  	-2.95933002e-03	4.13852199e-06
1.0514122e-05  	-2.95916909e-03	4.13830147e-06
1.0514298e-05  	-2.95900793e-03	4.13808066e-06
1.0514473e-05  	-2.95884667e-03	4.13785953e-06
1.0514649e-05  	-2.95868541e-03	4.13763807e-06
1.0514824e-05  	-2.95852365e-03	4.13741630e-06
1.0515e-05     	-2.95836166e-03	4.13719416e-06
1.0515176e-05  	-2.95819945e-03	4.13697169e-06
1.0515351e-05  	-2.95803706e-03	4.13674895e-06
1.0515527e-05  	-2.95787446e-03	4.13652589e-06
1.0515703e-05  	-2.95771166e-03	4.13630250e-06
1.0515878e-05  	-2.95754866e-03	4.13607880e-06
1.0516054e-05  	-2.95738545e-03	4.13585474e-06
1.051623e-05   	-2.95722202e-03	4.13563033e-06
1.0516405e-05  	-2.95705841e-03	4.13540560e-06
1.0516581e-05  	-2.95689460e-03	4.13518052e-06
1.0516757e-05  	-2.95673057e-03	4.13495508e-06
1.0516933e-05  	-2.95656636e-03	4.13472933e-06
1.0517108e-05  	-2.95640194e-03	4.13450324e-06
1.0517284e-05  	-2.95623733e-03	4.13427682e-06
1.051746e-05   	-2.95607253e-03	4.13405009e-06
1.0517636e-05  	-2.95590752e-03	4.13382303e-06
1.0517812e-05  	-2.95574229e-03	4.13359563e-06
1.0517988e-05  	-2.95557687e-03	4.13336791e-06
1.0518163e-05  	-2.95541124e-03	4.13313988e-06
1.0518339e-05  	-2.95524539e-03	4.13291152e-06
1.0518515e-05  	-2.95507932e-03	4.13268282e-06
1.0518691e-05  	-2.95491304e-03	4.13245381e-06
1.0518867e-05  	-2.95474653e-03	4.13222446e-06
1.0519043e-05  	-2.95457980e-03	4.13199479e-06
1.0519219e-05  	-2.95441287e-03	4.13176481e-06
1.0519395e-05  	-2.95424573e-03	4.13153451e-06
1.0519571e-05  	-2.95407836e-03	4.13130388e-06
1.0519747e-05  	-2.95391080e-03	4.13107296e-06
1.0519923e-05  	-2.95374303e-03	4.13084172e-06
1.0520099e-05  	-2.95357504e-03	4.13061015e-06
1.0520275e-05  	-2.95340687e-03	4.13037826e-06
1.0520451e-05  	-2.95323848e-03	4.13014605e-06
1.0520627e-05  	-2.95306990e-03	4.12991351e-06
1.0520803e-05  	-2.95290114e-03	4.12968068e-06
1.0520979e-05  	-2.95273218e-03	4.12944752e-06
1.0521155e-05  	-2.95256301e-03	4.12921405e-06
1.0521331e-05  	-2.95239367e-03	4.12898028e-06
1.0521508e-05  	-2.95222413e-03	4.12874622e-06
1.0521684e-05  	-2.95205441e-03	4.12851188e-06
1.052186e-05   	-2.95188449e-03	4.12827729e-06
1.0522036e-05  	-2.95171438e-03	4.12804242e-06
1.0522212e-05  	-2.95154409e-03	4.12780729e-06
1.0522388e-05  	-2.95137361e-03	4.12757191e-06
1.0522565e-05  	-2.95120296e-03	4.12733634e-06
1.0522741e-05  	-2.95103213e-03	4.12710055e-06
1.0522917e-05  	-2.95086112e-03	4.12686456e-06
1.0523093e-05  	-2.95068993e-03	4.12662835e-06
1.052327e-05   	-2.95051855e-03	4.12639190e-06
1.0523446e-05  	-2.95034700e-03	4.12615517e-06
1.0523622e-05  	-2.95017527e-03	4.12591818e-06
1.0523798e-05  	-2.95000334e-03	4.12568077e-06
1.0523975e-05  	-2.94983123e-03	4.12544318e-06
1.0524151e-05  	-2.94965893e-03	4.12520524e-06
1.0524327e-05  	-2.94948644e-03	4.12496733e-06
1.0524504e-05  	-2.94931376e-03	4.12472904e-06
1.052468e-05   	-2.94914091e-03	4.12449089e-06
1.0524856e-05  	-2.94896812e-03	4.12425244e-06
1.0525033e-05  	-2.94879528e-03	4.12401441e-06
1.0525209e-05  	-2.94862197e-03	4.12377575e-06
1.0525386e-05  	-2.94844845e-03	4.12353736e-06
1.0525562e-05  	-2.94827483e-03	4.12329820e-06
1.0525738e-05  	-2.94810108e-03	4.12305923e-06
1.0525915e-05  	-2.94792718e-03	4.12281943e-06
1.0526091e-05  	-2.94775316e-03	4.12257989e-06
1.0526268e-05  	-2.94757900e-03	4.12233958e-06
1.0526444e-05  	-2.94740471e-03	4.12209956e-06
1.0526621e-05  	-2.94723030e-03	4.12185892e-06
1.0526797e-05  	-2.94705575e-03	4.12161851e-06
1.0526974e-05  	-2.94688107e-03	4.12137762e-06
1.052715e-05   	-2.94670626e-03	4.12113698e-06
1.0527327e-05  	-2.94653133e-03	4.12089597e-06
1.0527503e-05  	-2.94635663e-03	4.12065513e-06
1.052768e-05   	-2.94618287e-03	4.12041404e-06
1.0527856e-05  	-2.94600861e-03	4.12017305e-06
1.0528033e-05  	-2.94583333e-03	4.11993185e-06
1.0528209e-05  	-2.94565814e-03	4.11969064e-06
1.0528386e-05  	-2.94548275e-03	4.11944920e-06
1.0528563e-05  	-2.94530723e-03	4.11920764e-06
1.0528739e-05  	-2.94513161e-03	4.11896587e-06
1.0528916e-05  	-2.94495588e-03	4.11872396e-06
1.0529093e-05  	-2.94478006e-03	4.11848186e-06
1.0529269e-05  	-2.94460412e-03	4.11823959e-06
1.0529446e-05  	-2.94442807e-03	4.11799711e-06
1.0529622e-05  	-2.94425190e-03	4.11775444e-06
1.0529799e-05  	-2.94407563e-03	4.11751156e-06
1.0529976e-05  	-2.94389925e-03	4.11726849e-06
1.0530153e-05  	-2.94372278e-03	4.11702524e-06
1.0530329e-05  	-2.94354620e-03	4.11678181e-06
1.0530506e-05  	-2.94336952e-03	4.11653818e-06
1.0530683e-05  	-2.94319276e-03	4.11629438e-06
1.0530859e-05  	-2.94301590e-03	4.11605038e-06
1.0531036e-05  	-2.94283896e-03	4.11580621e-06
1.0531213e-05  	-2.94266193e-03	4.11556181e-06
1.053139e-05   	-2.94248481e-03	4.11531724e-06
1.0531567e-05  	-2.94230760e-03	4.11507243e-06
1.0531743e-05  	-2.94213038e-03	4.11482733e-06
1.053192e-05   	-2.94195316e-03	4.11458223e-06
1.0532097e-05  	-2.94177586e-03	4.11433701e-06
1.0532274e-05  	-2.94159845e-03	4.11409173e-06
1.0532451e-05  	-2.94142093e-03	4.11384626e-06
1.0532627e-05  	-2.94124334e-03	4.11360063e-06
1.0532804e-05  	-2.94106563e-03	4.11335478e-06
1.0532981e-05  	-2.94088784e-03	4.11310870e-06
1.0533158e-05  	-2.94070993e-03	4.11286238e-06
1.0533335e-05  	-2.94053193e-03	4.11261584e-06
1.0533512e-05  	-2.94035383e-03	4.11236918e-06
1.0533689e-05  	-2.94017567e-03	4.11212252e-06
1.0533866e-05  	-2.93999743e-03	4.11187572e-06
1.0534043e-05  	-2.93981912e-03	4.11162876e-06
1.053422e-05   	-2.93964075e-03	4.11138169e-06
1.0534397e-05  	-2.93946234e-03	4.11113447e-06
1.0534574e-05  	-2.93928388e-03	4.11088716e-06
1.0534751e-05  	-2.93910535e-03	4.11063972e-06
1.0534928e-05  	-2.93892675e-03	4.11039216e-06
1.0535105e-05  	-2.93874809e-03	4.11014451e-06
1.0535282e-05  	-2.93856936e-03	4.10989681e-06
1.0535459e-05  	-2.93839058e-03	4.10964889e-06
1.0535636e-05  	-2.93821174e-03	4.10940115e-06
1.0535813e-05  	-2.93803281e-03	4.10915290e-06
1.053599e-05   	-2.93785385e-03	4.10890505e-06
1.0536167e-05  	-2.93767481e-03	4.10865647e-06
1.0536344e-05  	-2.93749573e-03	4.10840848e-06
1.0536521e-05  	-2.93731656e-03	4.10815964e-06
1.0536699e-05  	-2.93713734e-03	4.10791137e-06
1.0536876e-05  	-2.93695802e-03	4.10766232e-06
1.0537053e-05  	-2.93677865e-03	4.10741353e-06
1.053723e-05   	-2.93659919e-03	4.10716427e-06
1.0537407e-05  	-2.93641971e-03	4.10691516e-06
1.0537584e-05  	-2.93624019e-03	4.10666618e-06
1.0537762e-05  	-2.93606061e-03	4.10641665e-06
1.0537939e-05  	-2.93588099e-03	4.10616761e-06
1.0538116e-05  	-2.93570130e-03	4.10591766e-06
1.0538293e-05  	-2.93552160e-03	4.10566847e-06
1.0538471e-05  	-2.93534183e-03	4.10541811e-06
1.0538648e-05  	-2.93516206e-03	4.10516885e-06
1.0538825e-05  	-2.93498224e-03	4.10491834e-06
1.0539003e-05  	-2.93480242e-03	4.10466906e-06
1.053918e-05   	-2.93462254e-03	4.10441827e-06
1.0539357e-05  	-2.93444264e-03	4.10416879e-06
1.0539534e-05  	-2.93426271e-03	4.10391773e-06
1.0539712e-05  	-2.93408279e-03	4.10366811e-06
1.0539889e-05  	-2.93390283e-03	4.10341686e-06
1.0540067e-05  	-2.93372288e-03	4.10316698e-06
1.0540244e-05  	-2.93354290e-03	4.10291560e-06
1.0540421e-05  	-2.93336292e-03	4.10266542e-06
1.0540599e-05  	-2.93318290e-03	4.10241394e-06
1.0540776e-05  	-2.93300286e-03	4.10216342e-06
1.0540954e-05  	-2.93282279e-03	4.10191185e-06
1.0541131e-05  	-2.93264270e-03	4.10166100e-06
1.0541308e-05  	-2.93246258e-03	4.10140933e-06
1.0541486e-05  	-2.93228244e-03	4.10115815e-06
1.0541663e-05  	-2.93210230e-03	4.10090638e-06
1.0541841e-05  	-2.93192212e-03	4.10065488e-06
1.0542018e-05  	-2.93174190e-03	4.10040296e-06
1.0542196e-05  	-2.93156162e-03	4.10015114e-06
1.0542373e-05  	-2.93138131e-03	4.09989902e-06
1.0542551e-05  	-2.93120097e-03	4.09964686e-06
1.0542728e-05  	-2.93102044e-03	4.09939445e-06
1.0542906e-05  	-2.93083984e-03	4.09914197e-06
1.0543083e-05  	-2.93065913e-03	4.09888930e-06
1.0543261e-05  	-2.93047833e-03	4.09863651e-06
1.0543439e-05  	-2.93029742e-03	4.09838355e-06
1.0543616e-05  	-2.93011642e-03	4.09813046e-06
1.0543794e-05  	-2.92993533e-03	4.09787726e-06
1.0543971e-05  	-2.92975412e-03	4.09762391e-06
1.0544149e-05  	-2.92957282e-03	4.09737041e-06
1.0544327e-05  	-2.92939142e-03	4.09711676e-06
1.0544504e-05  	-2.92920989e-03	4.09686296e-06
1.0544682e-05  	-2.92902829e-03	4.09660902e-06
1.054486e-05   	-2.92884658e-03	4.09635495e-06
1.0545037e-05  	-2.92866477e-03	4.09610073e-06
1.0545215e-05  	-2.92848290e-03	4.09584643e-06
1.0545393e-05  	-2.92830094e-03	4.09559184e-06
1.0545571e-05  	-2.92811889e-03	4.09533717e-06
1.0545748e-05  	-2.92793673e-03	4.09508240e-06
1.0545926e-05  	-2.92775445e-03	4.09482757e-06
1.0546104e-05  	-2.92757208e-03	4.09457268e-06
1.0546282e-05  	-2.92738960e-03	4.09431772e-06
1.054646e-05   	-2.92720701e-03	4.09406269e-06
1.0546637e-05  	-2.92702435e-03	4.09380762e-06
1.0546815e-05  	-2.92684159e-03	4.09355250e-06
1.0546993e-05  	-2.92665875e-03	4.09329734e-06
1.0547171e-05  	-2.92647583e-03	4.09304217e-06
1.0547349e-05  	-2.92629284e-03	4.09278703e-06
1.0547527e-05  	-2.92610978e-03	4.09253193e-06
1.0547705e-05  	-2.92592667e-03	4.09227688e-06
1.0547883e-05  	-2.92574349e-03	4.09202187e-06
1.0548061e-05  	-2.92556026e-03	4.09176688e-06
1.0548239e-05  	-2.92537701e-03	4.09151194e-06
1.0548416e-05  	-2.92519372e-03	4.09125704e-06
1.0548594e-05  	-2.92501040e-03	4.09100216e-06
1.0548773e-05  	-2.92482705e-03	4.09074731e-06
1.0548951e-05  	-2.92464370e-03	4.09049253e-06
1.0549129e-05  	-2.92446035e-03	4.09023781e-06
1.0549307e-05  	-2.92427700e-03	4.08998315e-06
1.0549485e-05  	-2.92409368e-03	4.08972860e-06
1.0549663e-05  	-2.92391037e-03	4.08947411e-06
1.0549841e-05  	-2.92372708e-03	4.08921974e-06
1.0550019e-05  	-2.92354381e-03	4.08896542e-06
1.0550197e-05  	-2.92336079e-03	4.08871134e-06
1.0550375e-05  	-2.92317833e-03	4.08845734e-06
1.0550553e-05  	-2.92299589e-03	4.08820345e-06
1.0550732e-05  	-2.92281348e-03	4.08794963e-06
1.055091e-05   	-2.92263109e-03	4.08769591e-06
1.0551088e-05  	-2.92244873e-03	4.08744227e-06
1.0551266e-05  	-2.92226637e-03	4.08718870e-06
1.0551445e-05  	-2.92208420e-03	4.08693522e-06
1.0551623e-05  	-2.92190084e-03	4.08668180e-06
1.0551801e-05  	-2.92171787e-03	4.08642844e-06
1.0551979e-05  	-2.92153494e-03	4.08617512e-06
1.0552158e-05  	-2.92135205e-03	4.08592185e-06
1.0552336e-05  	-2.92116923e-03	4.08566866e-06
1.0552514e-05  	-2.92098651e-03	4.08541558e-06
1.0552693e-05  	-2.92080387e-03	4.08516259e-06
1.0552871e-05  	-2.92062133e-03	4.08490969e-06
1.055305e-05   	-2.92043890e-03	4.08465698e-06
1.0553228e-05  	-2.92025659e-03	4.08440447e-06
1.0553407e-05  	-2.92007441e-03	4.08415204e-06
1.0553585e-05  	-2.91989232e-03	4.08389965e-06
1.0553763e-05  	-2.91971032e-03	4.08364728e-06
1.0553942e-05  	-2.91952842e-03	4.08339494e-06
1.0554121e-05  	-2.91934661e-03	4.08314262e-06
1.0554299e-05  	-2.91916492e-03	4.08289034e-06
1.0554478e-05  	-2.91898331e-03	4.08263810e-06
1.0554656e-05  	-2.91880179e-03	4.08238587e-06
1.0554835e-05  	-2.91862036e-03	4.08213364e-06
1.0555013e-05  	-2.91843900e-03	4.08188141e-06
1.0555192e-05  	-2.91825772e-03	4.08162918e-06
1.0555371e-05  	-2.91807654e-03	4.08137699e-06
1.0555549e-05  	-2.91789545e-03	4.08112479e-06
1.0555728e-05  	-2.91771443e-03	4.08087258e-06
1.0555907e-05  	-2.91753350e-03	4.08062037e-06
1.0556085e-05  	-2.91735265e-03	4.08036815e-06
1.0556264e-05  	-2.91717188e-03	4.08011594e-06
1.0556443e-05  	-2.91699126e-03	4.07986374e-06
1.0556622e-05  	-2.91681095e-03	4.07961157e-06
1.05568e-05    	-2.91663064e-03	4.07935939e-06
1.0556979e-05  	-2.91645044e-03	4.07910720e-06
1.0557158e-05  	-2.91627029e-03	4.07885498e-06
1.0557337e-05  	-2.91609014e-03	4.07860277e-06
1.0557516e-05  	-2.91591006e-03	4.07835057e-06
1.0557695e-05  	-2.91573014e-03	4.07809837e-06
1.0557874e-05  	-2.91555063e-03	4.07784622e-06
1.0558053e-05  	-2.91537113e-03	4.07759407e-06
1.0558232e-05  	-2.91519144e-03	4.07734190e-06
1.055841e-05   	-2.91501178e-03	4.07708971e-06
1.0558589e-05  	-2.91483216e-03	4.07683750e-06
1.0558768e-05  	-2.91465256e-03	4.07658527e-06
1.0558948e-05  	-2.91447299e-03	4.07633298e-06
1.0559127e-05  	-2.91429344e-03	4.07608063e-06
1.0559306e-05  	-2.91411393e-03	4.07582826e-06
1.0559485e-05  	-2.91393449e-03	4.07557583e-06
1.0559664e-05  	-2.91375527e-03	4.07532333e-06
1.0559843e-05  	-2.91357599e-03	4.07507075e-06
1.0560022e-05  	-2.91339672e-03	4.07481811e-06
1.0560201e-05  	-2.91321746e-03	4.07456539e-06
1.056038e-05   	-2.91303823e-03	4.07431262e-06
1.056056e-05   	-2.91285901e-03	4.07405977e-06
1.0560739e-05  	-2.91267982e-03	4.07380686e-06
1.0560918e-05  	-2.91250064e-03	4.07355388e-06
1.0561097e-05  	-2.91232147e-03	4.07330084e-06
1.0561277e-05  	-2.91214231e-03	4.07304774e-06
1.0561456e-05  	-2.91196316e-03	4.07279457e-06
1.0561635e-05  	-2.91178400e-03	4.07254133e-06
1.0561815e-05  	-2.91160482e-03	4.07228800e-06
1.0561994e-05  	-2.91142561e-03	4.07203457e-06
1.0562174e-05  	-2.91124634e-03	4.07178095e-06
1.0562353e-05  	-2.91106703e-03	4.07152715e-06
1.0562532e-05  	-2.91088786e-03	4.07127358e-06
1.0562712e-05  	-2.91070866e-03	4.07101995e-06
1.0562891e-05  	-2.91052943e-03	4.07076643e-06
1.0563071e-05  	-2.91035016e-03	4.07051280e-06
1.0563251e-05  	-2.91017085e-03	4.07025922e-06
1.056343e-05   	-2.90999150e-03	4.07000559e-06
1.056361e-05   	-2.90981211e-03	4.06975194e-06
1.0563789e-05  	-2.90963267e-03	4.06949825e-06
