# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
2.3236918e-05  	-2.22137315e-03	3.10998360e-06
2.3237136e-05  	-2.22131939e-03	3.10990749e-06
2.3237355e-05  	-2.22126540e-03	3.10983100e-06
2.3237573e-05  	-2.22121120e-03	3.10975432e-06
2.3237791e-05  	-2.22115680e-03	3.10967744e-06
2.323801e-05   	-2.22110220e-03	3.10960036e-06
2.3238228e-05  	-2.22104743e-03	3.10952308e-06
2.3238446e-05  	-2.22099248e-03	3.10944561e-06
2.3238664e-05  	-2.22093735e-03	3.10936793e-06
2.3238883e-05  	-2.22088205e-03	3.10929006e-06
2.3239101e-05  	-2.22082657e-03	3.10921199e-06
2.3239319e-05  	-2.22077093e-03	3.10913373e-06
2.3239537e-05  	-2.22071511e-03	3.10905527e-06
2.3239756e-05  	-2.22065910e-03	3.10897659e-06
2.3239974e-05  	-2.22060291e-03	3.10889770e-06
2.3240192e-05  	-2.22054655e-03	3.10881860e-06
2.3240411e-05  	-2.22049003e-03	3.10873928e-06
2.3240629e-05  	-2.22043332e-03	3.10865977e-06
2.3240847e-05  	-2.22037644e-03	3.10858003e-06
2.3241066e-05  	-2.22031938e-03	3.10850008e-06
2.3241284e-05  	-2.22026215e-03	3.10841992e-06
2.3241502e-05  	-2.22020474e-03	3.10833957e-06
2.3241721e-05  	-2.22014717e-03	3.10825902e-06
2.3241939e-05  	-2.22008944e-03	3.10817822e-06
2.3242157e-05  	-2.22003157e-03	3.10809728e-06
2.3242376e-05  	-2.21997356e-03	3.10801601e-06
2.3242594e-05  	-2.21991541e-03	3.10793475e-06
2.3242812e-05  	-2.21985712e-03	3.10785309e-06
2.3243031e-05  	-2.21979871e-03	3.10777162e-06
2.3243249e-05  	-2.21974011e-03	3.10768938e-06
2.3243468e-05  	-2.21968149e-03	3.10760763e-06
2.3243686e-05  	-2.21962275e-03	3.10752488e-06
2.3243904e-05  	-2.21956389e-03	3.10744280e-06
2.3244123e-05  	-2.21950492e-03	3.10735963e-06
2.3244341e-05  	-2.21944586e-03	3.10727724e-06
2.324456e-05   	-2.21938668e-03	3.10719373e-06
2.3244778e-05  	-2.21932738e-03	3.10711096e-06
2.3244996e-05  	-2.21926797e-03	3.10702718e-06
2.3245215e-05  	-2.21920842e-03	3.10694396e-06
2.3245433e-05  	-2.21914875e-03	3.10685989e-06
2.3245652e-05  	-2.21908895e-03	3.10677621e-06
2.324587e-05   	-2.21902901e-03	3.10669187e-06
2.3246088e-05  	-2.21896894e-03	3.10660770e-06
2.3246307e-05  	-2.21890871e-03	3.10652302e-06
2.3246525e-05  	-2.21884831e-03	3.10643835e-06
2.3246744e-05  	-2.21878775e-03	3.10635330e-06
2.3246962e-05  	-2.21872704e-03	3.10626814e-06
2.3247181e-05  	-2.21866618e-03	3.10618270e-06
2.3247399e-05  	-2.21860518e-03	3.10609708e-06
2.3247618e-05  	-2.21854403e-03	3.10601124e-06
2.3247836e-05  	-2.21848273e-03	3.10592520e-06
2.3248054e-05  	-2.21842129e-03	3.10583894e-06
2.3248273e-05  	-2.21835972e-03	3.10575249e-06
2.3248491e-05  	-2.21829801e-03	3.10566585e-06
2.324871e-05   	-2.21823616e-03	3.10557900e-06
2.3248928e-05  	-2.21817417e-03	3.10549196e-06
2.3249147e-05  	-2.21811204e-03	3.10540475e-06
2.3249365e-05  	-2.21804978e-03	3.10531743e-06
2.3249584e-05  	-2.21798735e-03	3.10522987e-06
2.3249802e-05  	-2.21792478e-03	3.10514235e-06
2.3250021e-05  	-2.21786209e-03	3.10505458e-06
2.3250239e-05  	-2.21779936e-03	3.10496671e-06
2.3250458e-05  	-2.21773655e-03	3.10487819e-06
2.3250676e-05  	-2.21767361e-03	3.10478995e-06
2.3250895e-05  	-2.21761054e-03	3.10470121e-06
2.3251113e-05  	-2.21754736e-03	3.10461310e-06
2.3251332e-05  	-2.21748405e-03	3.10452434e-06
2.325155e-05   	-2.21742065e-03	3.10443627e-06
2.3251769e-05  	-2.21735714e-03	3.10434745e-06
2.3251988e-05  	-2.21729354e-03	3.10425937e-06
2.3252206e-05  	-2.21722982e-03	3.10417044e-06
2.3252425e-05  	-2.21716600e-03	3.10408233e-06
2.3252643e-05  	-2.21710207e-03	3.10399327e-06
2.3252862e-05  	-2.21703806e-03	3.10390511e-06
2.325308e-05   	-2.21697392e-03	3.10381596e-06
2.3253299e-05  	-2.21690970e-03	3.10372777e-06
2.3253518e-05  	-2.21684535e-03	3.10363852e-06
2.3253736e-05  	-2.21678090e-03	3.10355019e-06
2.3253955e-05  	-2.21671633e-03	3.10346080e-06
2.3254173e-05  	-2.21665166e-03	3.10337224e-06
2.3254392e-05  	-2.21658687e-03	3.10328274e-06
2.3254611e-05  	-2.21652199e-03	3.10319396e-06
2.3254829e-05  	-2.21645696e-03	3.10310438e-06
2.3255048e-05  	-2.21639184e-03	3.10301537e-06
2.3255267e-05  	-2.21632660e-03	3.10292572e-06
2.3255485e-05  	-2.21626125e-03	3.10283647e-06
2.3255704e-05  	-2.21619580e-03	3.10274673e-06
2.3255922e-05  	-2.21613024e-03	3.10265723e-06
2.3256141e-05  	-2.21606457e-03	3.10256734e-06
2.325636e-05   	-2.21599879e-03	3.10247757e-06
2.3256578e-05  	-2.21593291e-03	3.10238751e-06
2.3256797e-05  	-2.21586691e-03	3.10229747e-06
2.3257016e-05  	-2.21580082e-03	3.10220721e-06
2.3257234e-05  	-2.21573459e-03	3.10211698e-06
2.3257453e-05  	-2.21566827e-03	3.10202656e-06
2.3257672e-05  	-2.21560184e-03	3.10193607e-06
2.3257891e-05  	-2.21553531e-03	3.10184548e-06
2.3258109e-05  	-2.21546869e-03	3.10175484e-06
2.3258328e-05  	-2.21540199e-03	3.10166412e-06
2.3258547e-05  	-2.21533521e-03	3.10157334e-06
2.3258765e-05  	-2.21526835e-03	3.10148251e-06
2.3258984e-05  	-2.21520141e-03	3.10139178e-06
2.3259203e-05  	-2.21513437e-03	3.10130101e-06
2.3259422e-05  	-2.21506724e-03	3.10121021e-06
2.3259641e-05  	-2.21500002e-03	3.10111944e-06
2.3259859e-05  	-2.21493274e-03	3.10102857e-06
2.3260078e-05  	-2.21486538e-03	3.10093777e-06
2.3260297e-05  	-2.21479795e-03	3.10084682e-06
2.3260516e-05  	-2.21473046e-03	3.10075598e-06
2.3260734e-05  	-2.21466288e-03	3.10066495e-06
2.3260953e-05  	-2.21459523e-03	3.10057402e-06
2.3261172e-05  	-2.21452752e-03	3.10048288e-06
2.3261391e-05  	-2.21445974e-03	3.10039177e-06
2.326161e-05   	-2.21439190e-03	3.10030047e-06
2.3261829e-05  	-2.21432401e-03	3.10020917e-06
2.3262048e-05  	-2.21425607e-03	3.10011774e-06
2.3262266e-05  	-2.21418807e-03	3.10002627e-06
2.3262485e-05  	-2.21411999e-03	3.09993469e-06
2.3262704e-05  	-2.21405186e-03	3.09984304e-06
2.3262923e-05  	-2.21398366e-03	3.09975133e-06
2.3263142e-05  	-2.21391544e-03	3.09965955e-06
2.3263361e-05  	-2.21384716e-03	3.09956770e-06
2.326358e-05   	-2.21377901e-03	3.09947580e-06
2.3263799e-05  	-2.21371086e-03	3.09938384e-06
2.3264018e-05  	-2.21364263e-03	3.09929182e-06
2.3264237e-05  	-2.21357432e-03	3.09919972e-06
2.3264456e-05  	-2.21350596e-03	3.09910755e-06
2.3264675e-05  	-2.21343761e-03	3.09901531e-06
2.3264894e-05  	-2.21336925e-03	3.09892302e-06
2.3265113e-05  	-2.21330084e-03	3.09883066e-06
2.3265332e-05  	-2.21323240e-03	3.09873823e-06
2.3265551e-05  	-2.21316391e-03	3.09864573e-06
2.326577e-05   	-2.21309535e-03	3.09855315e-06
2.3265989e-05  	-2.21302673e-03	3.09846043e-06
2.3266208e-05  	-2.21295805e-03	3.09836755e-06
2.3266427e-05  	-2.21288931e-03	3.09827448e-06
2.3266646e-05  	-2.21282049e-03	3.09818122e-06
2.3266865e-05  	-2.21275163e-03	3.09808788e-06
2.3267084e-05  	-2.21268268e-03	3.09799433e-06
2.3267303e-05  	-2.21261364e-03	3.09790056e-06
2.3267522e-05  	-2.21254451e-03	3.09780658e-06
2.3267741e-05  	-2.21247532e-03	3.09771240e-06
2.326796e-05   	-2.21240605e-03	3.09761801e-06
2.3268179e-05  	-2.21233671e-03	3.09752343e-06
2.3268398e-05  	-2.21226731e-03	3.09742864e-06
2.3268618e-05  	-2.21219791e-03	3.09733366e-06
2.3268837e-05  	-2.21212846e-03	3.09723848e-06
2.3269056e-05  	-2.21205896e-03	3.09714311e-06
2.3269275e-05  	-2.21198941e-03	3.09704757e-06
2.3269494e-05  	-2.21191981e-03	3.09695185e-06
2.3269713e-05  	-2.21185016e-03	3.09685594e-06
2.3269933e-05  	-2.21178045e-03	3.09675986e-06
2.3270152e-05  	-2.21171066e-03	3.09666361e-06
2.3270371e-05  	-2.21164081e-03	3.09656717e-06
2.327059e-05   	-2.21157088e-03	3.09647053e-06
2.327081e-05   	-2.21150088e-03	3.09637370e-06
2.3271029e-05  	-2.21143082e-03	3.09627669e-06
2.3271248e-05  	-2.21136069e-03	3.09617949e-06
2.3271467e-05  	-2.21129048e-03	3.09608211e-06
2.3271687e-05  	-2.21122018e-03	3.09598455e-06
2.3271906e-05  	-2.21114992e-03	3.09588682e-06
2.3272125e-05  	-2.21107969e-03	3.09578894e-06
2.3272345e-05  	-2.21100941e-03	3.09569091e-06
2.3272564e-05  	-2.21093906e-03	3.09559272e-06
2.3272783e-05  	-2.21086865e-03	3.09549438e-06
2.3273002e-05  	-2.21079817e-03	3.09539587e-06
2.3273222e-05  	-2.21072759e-03	3.09529720e-06
2.3273441e-05  	-2.21065693e-03	3.09519837e-06
2.3273661e-05  	-2.21058618e-03	3.09509942e-06
2.327388e-05   	-2.21051538e-03	3.09500034e-06
2.3274099e-05  	-2.21044451e-03	3.09490111e-06
2.3274319e-05  	-2.21037358e-03	3.09480172e-06
2.3274538e-05  	-2.21030256e-03	3.09470217e-06
2.3274758e-05  	-2.21023148e-03	3.09460247e-06
2.3274977e-05  	-2.21016033e-03	3.09450262e-06
2.3275196e-05  	-2.21008911e-03	3.09440264e-06
2.3275416e-05  	-2.21001784e-03	3.09430252e-06
2.3275635e-05  	-2.20994651e-03	3.09420231e-06
2.3275855e-05  	-2.20987508e-03	3.09410199e-06
2.3276074e-05  	-2.20980360e-03	3.09400157e-06
2.3276294e-05  	-2.20973205e-03	3.09390109e-06
2.3276513e-05  	-2.20966044e-03	3.09380055e-06
2.3276733e-05  	-2.20958876e-03	3.09369993e-06
2.3276952e-05  	-2.20951701e-03	3.09359924e-06
2.3277172e-05  	-2.20944518e-03	3.09349848e-06
2.3277391e-05  	-2.20937325e-03	3.09339765e-06
2.3277611e-05  	-2.20930285e-03	3.09329680e-06
2.3277831e-05  	-2.20923132e-03	3.09319587e-06
2.327805e-05   	-2.20915910e-03	3.09309487e-06
2.327827e-05   	-2.20908846e-03	3.09299385e-06
2.3278489e-05  	-2.20901665e-03	3.09289275e-06
2.3278709e-05  	-2.20894411e-03	3.09279155e-06
2.3278929e-05  	-2.20887316e-03	3.09269033e-06
2.3279148e-05  	-2.20880103e-03	3.09258905e-06
2.3279368e-05  	-2.20872929e-03	3.09248774e-06
2.3279587e-05  	-2.20865547e-03	3.09238640e-06
2.3279807e-05  	-2.20858248e-03	3.09228503e-06
2.3280027e-05  	-2.20851112e-03	3.09218367e-06
2.3280246e-05  	-2.20843856e-03	3.09208228e-06
2.3280466e-05  	-2.20836644e-03	3.09198087e-06
2.3280686e-05  	-2.20829386e-03	3.09187950e-06
2.3280906e-05  	-2.20822110e-03	3.09177810e-06
2.3281125e-05  	-2.20814935e-03	3.09167674e-06
2.3281345e-05  	-2.20807645e-03	3.09157535e-06
2.3281565e-05  	-2.20800393e-03	3.09147396e-06
2.3281785e-05  	-2.20792928e-03	3.09137254e-06
2.3282004e-05  	-2.20785549e-03	3.09127109e-06
2.3282224e-05  	-2.20778343e-03	3.09116968e-06
2.3282444e-05  	-2.20771017e-03	3.09106831e-06
2.3282664e-05  	-2.20763798e-03	3.09096698e-06
2.3282883e-05  	-2.20756459e-03	3.09086560e-06
2.3283103e-05  	-2.20749227e-03	3.09076424e-06
2.3283323e-05  	-2.20741879e-03	3.09066287e-06
2.3283543e-05  	-2.20734578e-03	3.09056151e-06
2.3283763e-05  	-2.20727234e-03	3.09046019e-06
2.3283983e-05  	-2.20719874e-03	3.09035888e-06
2.3284203e-05  	-2.20712622e-03	3.09025763e-06
2.3284422e-05  	-2.20705254e-03	3.09015638e-06
2.3284642e-05  	-2.20697991e-03	3.09005519e-06
2.3284862e-05  	-2.20690615e-03	3.08995400e-06
2.3285082e-05  	-2.20683175e-03	3.08985287e-06
2.3285302e-05  	-2.20675740e-03	3.08975175e-06
2.3285522e-05  	-2.20668291e-03	3.08965065e-06
2.3285742e-05  	-2.20661016e-03	3.08954961e-06
2.3285962e-05  	-2.20653625e-03	3.08944858e-06
2.3286182e-05  	-2.20646343e-03	3.08934762e-06
2.3286402e-05  	-2.20638957e-03	3.08924668e-06
2.3286622e-05  	-2.20631682e-03	3.08914582e-06
2.3286842e-05  	-2.20624294e-03	3.08904500e-06
2.3287062e-05  	-2.20616838e-03	3.08894417e-06
2.3287282e-05  	-2.20609555e-03	3.08884342e-06
2.3287502e-05  	-2.20602156e-03	3.08874266e-06
2.3287722e-05  	-2.20594863e-03	3.08864202e-06
2.3287942e-05  	-2.20587456e-03	3.08854126e-06
2.3288162e-05  	-2.20580095e-03	3.08844065e-06
2.3288382e-05  	-2.20572685e-03	3.08833996e-06
2.3288602e-05  	-2.20565264e-03	3.08823948e-06
2.3288822e-05  	-2.20557948e-03	3.08813887e-06
2.3289043e-05  	-2.20550522e-03	3.08803887e-06
2.3289263e-05  	-2.20543030e-03	3.08793846e-06
2.3289483e-05  	-2.20535710e-03	3.08783871e-06
2.3289703e-05  	-2.20528271e-03	3.08773826e-06
2.3289923e-05  	-2.20520883e-03	3.08763865e-06
2.3290143e-05  	-2.20513339e-03	3.08753822e-06
2.3290363e-05  	-2.20505906e-03	3.08743872e-06
2.3290584e-05  	-2.20498470e-03	3.08733836e-06
2.3290804e-05  	-2.20491035e-03	3.08723896e-06
2.3291024e-05  	-2.20483595e-03	3.08713867e-06
2.3291244e-05  	-2.20476153e-03	3.08703934e-06
2.3291464e-05  	-2.20468707e-03	3.08693909e-06
2.3291685e-05  	-2.20461261e-03	3.08683985e-06
2.3291905e-05  	-2.20453812e-03	3.08673967e-06
2.3292125e-05  	-2.20446363e-03	3.08664052e-06
2.3292345e-05  	-2.20438910e-03	3.08654049e-06
2.3292566e-05  	-2.20431453e-03	3.08644146e-06
2.3292786e-05  	-2.20423993e-03	3.08634159e-06
2.3293006e-05  	-2.20416556e-03	3.08624269e-06
2.3293227e-05  	-2.20409118e-03	3.08614297e-06
2.3293447e-05  	-2.20401679e-03	3.08604418e-06
2.3293667e-05  	-2.20394234e-03	3.08594459e-06
2.3293888e-05  	-2.20386784e-03	3.08584587e-06
2.3294108e-05  	-2.20379328e-03	3.08574635e-06
2.3294329e-05  	-2.20371869e-03	3.08564766e-06
2.3294549e-05  	-2.20364405e-03	3.08554817e-06
2.3294769e-05  	-2.20356938e-03	3.08544948e-06
2.329499e-05   	-2.20349466e-03	3.08534999e-06
2.329521e-05   	-2.20341988e-03	3.08525125e-06
2.3295431e-05  	-2.20334504e-03	3.08515167e-06
2.3295651e-05  	-2.20327018e-03	3.08505287e-06
2.3295871e-05  	-2.20319525e-03	3.08495320e-06
2.3296092e-05  	-2.20312030e-03	3.08485431e-06
2.3296312e-05  	-2.20304529e-03	3.08475452e-06
2.3296533e-05  	-2.20297023e-03	3.08465549e-06
2.3296753e-05  	-2.20289510e-03	3.08455550e-06
2.3296974e-05  	-2.20281993e-03	3.08445631e-06
2.3297194e-05  	-2.20274472e-03	3.08435610e-06
2.3297415e-05  	-2.20266948e-03	3.08425674e-06
2.3297636e-05  	-2.20259416e-03	3.08415633e-06
2.3297856e-05  	-2.20251883e-03	3.08405674e-06
2.3298077e-05  	-2.20244344e-03	3.08395614e-06
2.3298297e-05  	-2.20236805e-03	3.08385638e-06
2.3298518e-05  	-2.20229262e-03	3.08375566e-06
2.3298739e-05  	-2.20221719e-03	3.08365577e-06
2.3298959e-05  	-2.20214168e-03	3.08355493e-06
2.329918e-05   	-2.20206617e-03	3.08345489e-06
2.3299401e-05  	-2.20199061e-03	3.08335396e-06
2.3299621e-05  	-2.20191505e-03	3.08325383e-06
2.3299842e-05  	-2.20183944e-03	3.08315285e-06
2.3300063e-05  	-2.20176382e-03	3.08305261e-06
2.3300283e-05  	-2.20168812e-03	3.08295151e-06
2.3300504e-05  	-2.20161241e-03	3.08285110e-06
2.3300725e-05  	-2.20153665e-03	3.08274987e-06
2.3300945e-05  	-2.20146086e-03	3.08264928e-06
2.3301166e-05  	-2.20138502e-03	3.08254794e-06
2.3301387e-05  	-2.20130914e-03	3.08244721e-06
2.3301608e-05  	-2.20123320e-03	3.08234576e-06
2.3301829e-05  	-2.20115723e-03	3.08224496e-06
2.3302049e-05  	-2.20108120e-03	3.08214352e-06
2.330227e-05   	-2.20100521e-03	3.08204262e-06
2.3302491e-05  	-2.20092922e-03	3.08194121e-06
2.3302712e-05  	-2.20085319e-03	3.08184030e-06
2.3302933e-05  	-2.20077771e-03	3.08173930e-06
2.3303154e-05  	-2.20070357e-03	3.08163887e-06
2.3303374e-05  	-2.20062896e-03	3.08153821e-06
2.3303595e-05  	-2.20055314e-03	3.08143804e-06
2.3303816e-05  	-2.20047733e-03	3.08133776e-06
2.3304037e-05  	-2.20040159e-03	3.08123791e-06
2.3304258e-05  	-2.20032589e-03	3.08113809e-06
2.3304479e-05  	-2.20025025e-03	3.08103860e-06
2.33047e-05    	-2.20017466e-03	3.08093925e-06
2.3304921e-05  	-2.20009906e-03	3.08084007e-06
2.3305142e-05  	-2.20002349e-03	3.08074107e-06
2.3305363e-05  	-2.19994790e-03	3.08064217e-06
2.3305584e-05  	-2.19987228e-03	3.08054331e-06
2.3305805e-05  	-2.19979660e-03	3.08044443e-06
2.3306026e-05  	-2.19972086e-03	3.08034551e-06
2.3306247e-05  	-2.19964500e-03	3.08024646e-06
2.3306468e-05  	-2.19956903e-03	3.08014727e-06
2.3306689e-05  	-2.19949293e-03	3.08004784e-06
2.330691e-05   	-2.19941669e-03	3.07994811e-06
2.3307131e-05  	-2.19934030e-03	3.07984808e-06
2.3307353e-05  	-2.19926374e-03	3.07974771e-06
2.3307574e-05  	-2.19918704e-03	3.07964703e-06
2.3307795e-05  	-2.19911020e-03	3.07954607e-06
2.3308016e-05  	-2.19903325e-03	3.07944485e-06
2.3308237e-05  	-2.19895617e-03	3.07934337e-06
2.3308458e-05  	-2.19887895e-03	3.07924162e-06
2.330868e-05   	-2.19880163e-03	3.07913962e-06
2.3308901e-05  	-2.19872422e-03	3.07903739e-06
2.3309122e-05  	-2.19864673e-03	3.07893492e-06
2.3309343e-05  	-2.19856914e-03	3.07883221e-06
2.3309565e-05  	-2.19849147e-03	3.07872926e-06
2.3309786e-05  	-2.19841368e-03	3.07862606e-06
2.3310007e-05  	-2.19833582e-03	3.07852260e-06
2.3310228e-05  	-2.19825787e-03	3.07841886e-06
2.331045e-05   	-2.19817984e-03	3.07831483e-06
2.3310671e-05  	-2.19810173e-03	3.07821054e-06
2.3310892e-05  	-2.19802352e-03	3.07810594e-06
2.3311114e-05  	-2.19794523e-03	3.07800106e-06
2.3311335e-05  	-2.19786693e-03	3.07789589e-06
2.3311557e-05  	-2.19778876e-03	3.07779044e-06
2.3311778e-05  	-2.19771054e-03	3.07768470e-06
2.3311999e-05  	-2.19763220e-03	3.07757867e-06
2.3312221e-05  	-2.19755370e-03	3.07747233e-06
2.3312442e-05  	-2.19747509e-03	3.07736569e-06
2.3312664e-05  	-2.19739635e-03	3.07725877e-06
2.3312885e-05  	-2.19731751e-03	3.07715157e-06
2.3313106e-05  	-2.19723854e-03	3.07704408e-06
2.3313328e-05  	-2.19715944e-03	3.07693630e-06
2.3313549e-05  	-2.19708022e-03	3.07682822e-06
2.3313771e-05  	-2.19700089e-03	3.07671986e-06
2.3313992e-05  	-2.19692145e-03	3.07661123e-06
2.3314214e-05  	-2.19684190e-03	3.07650233e-06
2.3314435e-05  	-2.19676224e-03	3.07639315e-06
2.3314657e-05  	-2.19668244e-03	3.07628369e-06
2.3314879e-05  	-2.19660252e-03	3.07617396e-06
2.33151e-05    	-2.19652249e-03	3.07606396e-06
2.3315322e-05  	-2.19644234e-03	3.07595369e-06
2.3315543e-05  	-2.19636208e-03	3.07584316e-06
2.3315765e-05  	-2.19628167e-03	3.07573233e-06
2.3315987e-05  	-2.19620115e-03	3.07562124e-06
2.3316208e-05  	-2.19612051e-03	3.07550988e-06
2.331643e-05   	-2.19603975e-03	3.07539825e-06
2.3316652e-05  	-2.19595887e-03	3.07528637e-06
2.3316873e-05  	-2.19587788e-03	3.07517423e-06
2.3317095e-05  	-2.19579674e-03	3.07506184e-06
2.3317317e-05  	-2.19571549e-03	3.07494916e-06
2.3317538e-05  	-2.19563430e-03	3.07483631e-06
2.331776e-05   	-2.19555305e-03	3.07472313e-06
2.3317982e-05  	-2.19547171e-03	3.07460987e-06
2.3318204e-05  	-2.19539027e-03	3.07449616e-06
2.3318425e-05  	-2.19530872e-03	3.07438253e-06
2.3318647e-05  	-2.19522704e-03	3.07426823e-06
2.3318869e-05  	-2.19514525e-03	3.07415429e-06
2.3319091e-05  	-2.19506334e-03	3.07403945e-06
2.3319313e-05  	-2.19498135e-03	3.07392513e-06
2.3319534e-05  	-2.19489920e-03	3.07380984e-06
2.3319756e-05  	-2.19481696e-03	3.07369511e-06
2.3319978e-05  	-2.19473459e-03	3.07357929e-06
2.33202e-05    	-2.19465214e-03	3.07346416e-06
2.3320422e-05  	-2.19456960e-03	3.07334797e-06
2.3320644e-05  	-2.19448702e-03	3.07323253e-06
2.3320866e-05  	-2.19440434e-03	3.07311609e-06
2.3321088e-05  	-2.19432160e-03	3.07300027e-06
2.332131e-05   	-2.19423878e-03	3.07288357e-06
2.3321532e-05  	-2.19415591e-03	3.07276733e-06
2.3321753e-05  	-2.19407295e-03	3.07265040e-06
2.3321975e-05  	-2.19398991e-03	3.07253374e-06
2.3322197e-05  	-2.19390680e-03	3.07241656e-06
2.332242e-05   	-2.19382362e-03	3.07229955e-06
2.3322642e-05  	-2.19374037e-03	3.07218217e-06
2.3322864e-05  	-2.19365707e-03	3.07206487e-06
2.3323086e-05  	-2.19357369e-03	3.07194733e-06
2.3323308e-05  	-2.19349023e-03	3.07182978e-06
2.332353e-05   	-2.19340670e-03	3.07171208e-06
2.3323752e-05  	-2.19332311e-03	3.07159435e-06
2.3323974e-05  	-2.19323945e-03	3.07147649e-06
2.3324196e-05  	-2.19315572e-03	3.07135855e-06
2.3324418e-05  	-2.19307192e-03	3.07124052e-06
2.332464e-05   	-2.19298800e-03	3.07112238e-06
2.3324862e-05  	-2.19290400e-03	3.07100413e-06
2.3325085e-05  	-2.19281992e-03	3.07088579e-06
2.3325307e-05  	-2.19273575e-03	3.07076735e-06
2.3325529e-05  	-2.19265149e-03	3.07064883e-06
2.3325751e-05  	-2.19256713e-03	3.07053021e-06
2.3325973e-05  	-2.19248269e-03	3.07041151e-06
2.3326196e-05  	-2.19239818e-03	3.07029276e-06
2.3326418e-05  	-2.19231361e-03	3.07017394e-06
2.332664e-05   	-2.19222896e-03	3.07005507e-06
2.3326862e-05  	-2.19214424e-03	3.06993614e-06
2.3327085e-05  	-2.19205943e-03	3.06981712e-06
2.3327307e-05  	-2.19197455e-03	3.06969803e-06
2.3327529e-05  	-2.19188960e-03	3.06957889e-06
2.3327751e-05  	-2.19180460e-03	3.06945968e-06
2.3327974e-05  	-2.19171953e-03	3.06934042e-06
2.3328196e-05  	-2.19163441e-03	3.06922111e-06
2.3328418e-05  	-2.19154920e-03	3.06910171e-06
2.3328641e-05  	-2.19146392e-03	3.06898223e-06
2.3328863e-05  	-2.19137858e-03	3.06886269e-06
2.3329086e-05  	-2.19129317e-03	3.06874309e-06
2.3329308e-05  	-2.19120770e-03	3.06862340e-06
2.332953e-05   	-2.19112215e-03	3.06850365e-06
2.3329753e-05  	-2.19103650e-03	3.06838379e-06
2.3329975e-05  	-2.19095087e-03	3.06826384e-06
2.3330198e-05  	-2.19086519e-03	3.06814380e-06
2.333042e-05   	-2.19077942e-03	3.06802368e-06
2.3330643e-05  	-2.19069356e-03	3.06790349e-06
2.3330865e-05  	-2.19060763e-03	3.06778323e-06
2.3331088e-05  	-2.19052159e-03	3.06766290e-06
2.333131e-05   	-2.19043548e-03	3.06754250e-06
2.3331533e-05  	-2.19034931e-03	3.06742203e-06
2.3331755e-05  	-2.19026307e-03	3.06730151e-06
2.3331978e-05  	-2.19017677e-03	3.06718093e-06
2.33322e-05    	-2.19009041e-03	3.06706032e-06
2.3332423e-05  	-2.19000397e-03	3.06693963e-06
2.3332645e-05  	-2.18991745e-03	3.06681888e-06
2.3332868e-05  	-2.18983088e-03	3.06669808e-06
2.3333091e-05  	-2.18974424e-03	3.06657722e-06
2.3333313e-05  	-2.18965754e-03	3.06645631e-06
2.3333536e-05  	-2.18957078e-03	3.06633535e-06
2.3333758e-05  	-2.18948392e-03	3.06621429e-06
2.3333981e-05  	-2.18939699e-03	3.06609316e-06
2.3334204e-05  	-2.18930999e-03	3.06597198e-06
2.3334426e-05  	-2.18922291e-03	3.06585076e-06
2.3334649e-05  	-2.18913575e-03	3.06572951e-06
2.3334872e-05  	-2.18904851e-03	3.06560817e-06
2.3335095e-05  	-2.18896118e-03	3.06548684e-06
2.3335317e-05  	-2.18887373e-03	3.06536533e-06
2.333554e-05   	-2.18878620e-03	3.06524387e-06
2.3335763e-05  	-2.18869858e-03	3.06512218e-06
2.3335986e-05  	-2.18861088e-03	3.06500060e-06
2.3336208e-05  	-2.18852310e-03	3.06487876e-06
2.3336431e-05  	-2.18843524e-03	3.06475705e-06
2.3336654e-05  	-2.18834730e-03	3.06463503e-06
2.3336877e-05  	-2.18825925e-03	3.06451313e-06
2.3337099e-05  	-2.18817112e-03	3.06439087e-06
2.3337322e-05  	-2.18808290e-03	3.06426879e-06
2.3337545e-05  	-2.18799460e-03	3.06414628e-06
2.3337768e-05  	-2.18790621e-03	3.06402396e-06
2.3337991e-05  	-2.18781772e-03	3.06390116e-06
2.3338214e-05  	-2.18772914e-03	3.06377858e-06
2.3338436e-05  	-2.18764042e-03	3.06365544e-06
2.3338659e-05  	-2.18755161e-03	3.06353255e-06
2.3338882e-05  	-2.18746269e-03	3.06340907e-06
2.3339105e-05  	-2.18737367e-03	3.06328586e-06
2.3339328e-05  	-2.18728454e-03	3.06316202e-06
2.3339551e-05  	-2.18719532e-03	3.06303848e-06
2.3339774e-05  	-2.18710599e-03	3.06291429e-06
2.3339997e-05  	-2.18701658e-03	3.06279042e-06
2.334022e-05   	-2.18692703e-03	3.06266588e-06
2.3340443e-05  	-2.18683739e-03	3.06254165e-06
2.3340666e-05  	-2.18674767e-03	3.06241682e-06
2.3340889e-05  	-2.18665789e-03	3.06229229e-06
2.3341112e-05  	-2.18656804e-03	3.06216721e-06
2.3341335e-05  	-2.18647813e-03	3.06204241e-06
2.3341558e-05  	-2.18638815e-03	3.06191707e-06
2.334178e-05   	-2.18629811e-03	3.06179201e-06
2.3342004e-05  	-2.18620798e-03	3.06166641e-06
2.3342227e-05  	-2.18611778e-03	3.06154107e-06
2.334245e-05   	-2.18602750e-03	3.06141519e-06
2.3342673e-05  	-2.18593715e-03	3.06128959e-06
