# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
1.85383606804852e-06  	7.579299999999999e+02	758	5.269999999999982e+00	6.000000000000000e+00
1.89568944285959e-06  	7.631500000000000e+02	763	5.220000000000027e+00	5.000000000000000e+00
1.93692706814633e-06  	7.683700000000000e+02	768	5.220000000000027e+00	5.000000000000000e+00
1.97754971641967e-06  	7.735300000000000e+02	773	5.159999999999968e+00	5.000000000000000e+00
2.01757521673963e-06  	7.787200000000000e+02	779	5.190000000000055e+00	6.000000000000000e+00
2.05700476393611e-06  	7.838000000000000e+02	784	5.079999999999927e+00	5.000000000000000e+00
2.09582481753741e-06  	7.888300000000000e+02	789	5.030000000000086e+00	5.000000000000000e+00
2.13403878130886e-06  	7.942000000000000e+02	794	5.370000000000005e+00	5.000000000000000e+00
2.17163615403982e-06  	7.992200000000000e+02	799	5.019999999999982e+00	5.000000000000000e+00
2.20863629165176e-06  	8.042100000000000e+02	804	4.990000000000009e+00	5.000000000000000e+00
2.24503054684653e-06  	8.091500000000000e+02	809	4.939999999999941e+00	5.000000000000000e+00
2.2808382279649e-06   	8.142000000000000e+02	814	5.050000000000068e+00	5.000000000000000e+00
2.31606503465994e-06  	8.193300000000000e+02	819	5.129999999999995e+00	5.000000000000000e+00
2.35071701584665e-06  	8.242300000000000e+02	824	4.899999999999977e+00	5.000000000000000e+00
2.38480053521284e-06  	8.291100000000000e+02	829	4.879999999999995e+00	5.000000000000000e+00
2.41832223832575e-06  	8.340599999999999e+02	834	4.949999999999932e+00	5.000000000000000e+00
2.45130016254396e-06  	8.388900000000000e+02	839	4.830000000000041e+00	5.000000000000000e+00
2.48375149316187e-06  	8.436700000000000e+02	844	4.779999999999973e+00	5.000000000000000e+00
2.51569261615789e-06  	8.484500000000000e+02	848	4.780000000000086e+00	4.000000000000000e+00
2.54713916692687e-06  	8.532400000000000e+02	853	4.789999999999964e+00	5.000000000000000e+00
2.5780962383478e-06   	8.580100000000000e+02	858	4.769999999999982e+00	5.000000000000000e+00
2.60859777365201e-06  	8.626700000000000e+02	863	4.659999999999968e+00	5.000000000000000e+00
2.63864757378356e-06  	8.674000000000000e+02	867	4.730000000000018e+00	4.000000000000000e+00
2.66826769925548e-06  	8.722900000000000e+02	872	4.889999999999986e+00	5.000000000000000e+00
2.69747890342737e-06  	8.769600000000000e+02	877	4.670000000000073e+00	5.000000000000000e+00
2.72419568571638e-06  	8.814900000000000e+02	881	4.529999999999973e+00	4.000000000000000e+00
2.74893520868543e-06  	8.860300000000000e+02	886	4.539999999999964e+00	5.000000000000000e+00
2.7720957385238e-06   	8.903800000000000e+02	890	4.350000000000023e+00	4.000000000000000e+00
2.7939692827896e-06   	8.946400000000000e+02	894	4.259999999999991e+00	4.000000000000000e+00
2.81481552570558e-06  	8.988600000000000e+02	899	4.220000000000027e+00	5.000000000000000e+00
2.83473460430248e-06  	9.030500000000000e+02	903	4.189999999999941e+00	4.000000000000000e+00
2.85386915833866e-06  	9.071700000000000e+02	907	4.120000000000005e+00	4.000000000000000e+00
2.87231696138493e-06  	9.113500000000000e+02	911	4.180000000000064e+00	4.000000000000000e+00
2.89017459753838e-06  	9.157400000000000e+02	916	4.389999999999986e+00	5.000000000000000e+00
2.90753113469699e-06  	9.198400000000000e+02	920	4.100000000000023e+00	4.000000000000000e+00
2.92444619895924e-06  	9.239100000000000e+02	924	4.069999999999936e+00	4.000000000000000e+00
2.94097813932045e-06  	9.279200000000000e+02	928	4.009999999999991e+00	4.000000000000000e+00
2.95717624043205e-06  	9.318500000000000e+02	932	3.930000000000064e+00	4.000000000000000e+00
2.97309272784546e-06  	9.358000000000000e+02	936	3.949999999999932e+00	4.000000000000000e+00
2.98874222901839e-06  	9.397400000000000e+02	940	3.940000000000055e+00	4.000000000000000e+00
3.00397640894474e-06  	9.435900000000000e+02	943	3.850000000000023e+00	3.000000000000000e+00
3.01884169991655e-06  	9.475599999999999e+02	947	3.969999999999914e+00	4.000000000000000e+00
3.03337506696286e-06  	9.514600000000000e+02	951	3.900000000000091e+00	4.000000000000000e+00
3.04761183468171e-06  	9.554500000000000e+02	955	3.990000000000009e+00	4.000000000000000e+00
3.06157186177534e-06  	9.592500000000000e+02	959	3.799999999999955e+00	4.000000000000000e+00
3.07528503593551e-06  	9.630300000000000e+02	963	3.779999999999973e+00	4.000000000000000e+00
3.08877678356414e-06  	9.669400000000001e+02	967	3.910000000000082e+00	4.000000000000000e+00
3.10206685805899e-06  	9.707300000000000e+02	971	3.789999999999964e+00	4.000000000000000e+00
3.11517179897621e-06  	9.744900000000000e+02	974	3.759999999999991e+00	3.000000000000000e+00
3.12810529626643e-06  	9.782700000000000e+02	978	3.779999999999973e+00	4.000000000000000e+00
3.14088185848006e-06  	9.820300000000000e+02	982	3.759999999999991e+00	4.000000000000000e+00
3.15352005239205e-06  	9.859700000000000e+02	986	3.940000000000055e+00	4.000000000000000e+00
3.16603251750156e-06  	9.897400000000000e+02	990	3.769999999999982e+00	4.000000000000000e+00
3.17843599738916e-06  	9.934700000000000e+02	993	3.730000000000018e+00	3.000000000000000e+00
3.19074330182575e-06  	9.972900000000000e+02	997	3.819999999999936e+00	4.000000000000000e+00
3.20296669282299e-06  	1.001040000000000e+03	1001	3.750000000000000e+00	4.000000000000000e+00
3.21511643969222e-06  	1.004770000000000e+03	1005	3.730000000000018e+00	4.000000000000000e+00
