# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
4.6022263e-05  	-2.26721351e-03	3.17312880e-06
4.6022474e-05  	-2.26725642e-03	3.17318750e-06
4.6022686e-05  	-2.26729944e-03	3.17324639e-06
4.6022898e-05  	-2.26734252e-03	3.17330544e-06
4.6023109e-05  	-2.26738572e-03	3.17336469e-06
4.6023321e-05  	-2.26742899e-03	3.17342412e-06
4.6023533e-05  	-2.26747237e-03	3.17348376e-06
4.6023745e-05  	-2.26751584e-03	3.17354357e-06
4.6023956e-05  	-2.26755940e-03	3.17360363e-06
4.6024168e-05  	-2.26760305e-03	3.17366376e-06
4.602438e-05   	-2.26764679e-03	3.17372426e-06
4.6024591e-05  	-2.26769071e-03	3.17378476e-06
4.6024803e-05  	-2.26773469e-03	3.17384559e-06
4.6025015e-05  	-2.26777881e-03	3.17390648e-06
4.6025226e-05  	-2.26782302e-03	3.17396761e-06
4.6025438e-05  	-2.26786731e-03	3.17402887e-06
4.602565e-05   	-2.26791169e-03	3.17409032e-06
4.6025861e-05  	-2.26795616e-03	3.17415194e-06
4.6026073e-05  	-2.26800071e-03	3.17421376e-06
4.6026284e-05  	-2.26804534e-03	3.17427576e-06
4.6026496e-05  	-2.26809007e-03	3.17433795e-06
4.6026708e-05  	-2.26813488e-03	3.17440037e-06
4.6026919e-05  	-2.26817978e-03	3.17446299e-06
4.6027131e-05  	-2.26822476e-03	3.17452582e-06
4.6027342e-05  	-2.26826984e-03	3.17458888e-06
4.6027554e-05  	-2.26831506e-03	3.17465219e-06
4.6027766e-05  	-2.26836040e-03	3.17471574e-06
4.6027977e-05  	-2.26840587e-03	3.17477952e-06
4.6028189e-05  	-2.26845147e-03	3.17484353e-06
4.60284e-05    	-2.26849717e-03	3.17490773e-06
4.6028612e-05  	-2.26854297e-03	3.17497211e-06
4.6028823e-05  	-2.26858887e-03	3.17503667e-06
4.6029035e-05  	-2.26863485e-03	3.17510142e-06
4.6029246e-05  	-2.26868093e-03	3.17516634e-06
4.6029458e-05  	-2.26872708e-03	3.17523145e-06
4.6029669e-05  	-2.26877331e-03	3.17529671e-06
4.6029881e-05  	-2.26881962e-03	3.17536217e-06
4.6030092e-05  	-2.26886601e-03	3.17542783e-06
4.6030304e-05  	-2.26891247e-03	3.17549365e-06
4.6030515e-05  	-2.26895901e-03	3.17555965e-06
4.6030727e-05  	-2.26900562e-03	3.17562585e-06
4.6030938e-05  	-2.26905231e-03	3.17569224e-06
4.603115e-05   	-2.26909908e-03	3.17575883e-06
4.6031361e-05  	-2.26914593e-03	3.17582558e-06
4.6031573e-05  	-2.26919287e-03	3.17589253e-06
4.6031784e-05  	-2.26923990e-03	3.17595967e-06
4.6031995e-05  	-2.26928701e-03	3.17602701e-06
4.6032207e-05  	-2.26933421e-03	3.17609455e-06
4.6032418e-05  	-2.26938149e-03	3.17616227e-06
4.603263e-05   	-2.26942885e-03	3.17623018e-06
4.6032841e-05  	-2.26947629e-03	3.17629829e-06
4.6033052e-05  	-2.26952381e-03	3.17636659e-06
4.6033264e-05  	-2.26957140e-03	3.17643512e-06
4.6033475e-05  	-2.26961907e-03	3.17650386e-06
4.6033686e-05  	-2.26966682e-03	3.17657282e-06
4.6033898e-05  	-2.26971470e-03	3.17664198e-06
4.6034109e-05  	-2.26976268e-03	3.17671135e-06
4.603432e-05   	-2.26981075e-03	3.17678094e-06
4.6034532e-05  	-2.26985891e-03	3.17685071e-06
4.6034743e-05  	-2.26990721e-03	3.17692080e-06
4.6034954e-05  	-2.26995560e-03	3.17699111e-06
4.6035166e-05  	-2.27000408e-03	3.17706158e-06
4.6035377e-05  	-2.27005262e-03	3.17713221e-06
4.6035588e-05  	-2.27010125e-03	3.17720300e-06
4.6035799e-05  	-2.27014994e-03	3.17727394e-06
4.603601e-05   	-2.27019870e-03	3.17734507e-06
4.6036222e-05  	-2.27024752e-03	3.17741634e-06
4.6036433e-05  	-2.27029640e-03	3.17748777e-06
4.6036644e-05  	-2.27034535e-03	3.17755934e-06
4.6036855e-05  	-2.27039435e-03	3.17763108e-06
4.6037066e-05  	-2.27044344e-03	3.17770296e-06
4.6037278e-05  	-2.27049260e-03	3.17777501e-06
4.6037489e-05  	-2.27054184e-03	3.17784720e-06
4.60377e-05    	-2.27059116e-03	3.17791954e-06
4.6037911e-05  	-2.27064057e-03	3.17799202e-06
4.6038122e-05  	-2.27069006e-03	3.17806464e-06
4.6038333e-05  	-2.27073965e-03	3.17813737e-06
4.6038544e-05  	-2.27078933e-03	3.17821021e-06
4.6038755e-05  	-2.27083908e-03	3.17828317e-06
4.6038966e-05  	-2.27088893e-03	3.17835625e-06
4.6039177e-05  	-2.27093884e-03	3.17842939e-06
4.6039388e-05  	-2.27098881e-03	3.17850261e-06
4.6039599e-05  	-2.27103886e-03	3.17857591e-06
4.603981e-05   	-2.27108896e-03	3.17864927e-06
4.6040021e-05  	-2.27113950e-03	3.17872272e-06
4.6040232e-05  	-2.27119001e-03	3.17879627e-06
4.6040443e-05  	-2.27124061e-03	3.17886990e-06
4.6040654e-05  	-2.27129127e-03	3.17894360e-06
4.6040865e-05  	-2.27134199e-03	3.17901735e-06
4.6041076e-05  	-2.27139279e-03	3.17909117e-06
4.6041287e-05  	-2.27144368e-03	3.17916503e-06
4.6041498e-05  	-2.27149476e-03	3.17923896e-06
4.6041709e-05  	-2.27154611e-03	3.17931295e-06
4.604192e-05   	-2.27159752e-03	3.17938697e-06
4.6042131e-05  	-2.27164902e-03	3.17946105e-06
4.6042341e-05  	-2.27170052e-03	3.17953521e-06
4.6042552e-05  	-2.27175212e-03	3.17960935e-06
4.6042763e-05  	-2.27180380e-03	3.17968334e-06
4.6042974e-05  	-2.27185552e-03	3.17975722e-06
4.6043185e-05  	-2.27190732e-03	3.17983114e-06
4.6043395e-05  	-2.27195916e-03	3.17990517e-06
4.6043606e-05  	-2.27201106e-03	3.17997926e-06
4.6043817e-05  	-2.27206301e-03	3.18005339e-06
4.6044028e-05  	-2.27211507e-03	3.18012754e-06
4.6044238e-05  	-2.27216709e-03	3.18020173e-06
4.6044449e-05  	-2.27221919e-03	3.18027593e-06
4.604466e-05   	-2.27227131e-03	3.18035011e-06
4.604487e-05   	-2.27232346e-03	3.18042429e-06
4.6045081e-05  	-2.27237565e-03	3.18049844e-06
4.6045292e-05  	-2.27242783e-03	3.18057256e-06
4.6045502e-05  	-2.27248012e-03	3.18064663e-06
4.6045713e-05  	-2.27253239e-03	3.18072069e-06
4.6045924e-05  	-2.27258475e-03	3.18079472e-06
4.6046134e-05  	-2.27263714e-03	3.18086872e-06
4.6046345e-05  	-2.27268958e-03	3.18094269e-06
4.6046555e-05  	-2.27274207e-03	3.18101665e-06
4.6046766e-05  	-2.27279480e-03	3.18109059e-06
4.6046976e-05  	-2.27284757e-03	3.18116454e-06
4.6047187e-05  	-2.27290039e-03	3.18123848e-06
4.6047397e-05  	-2.27295320e-03	3.18131239e-06
4.6047608e-05  	-2.27300612e-03	3.18138627e-06
4.6047818e-05  	-2.27305897e-03	3.18146015e-06
4.6048029e-05  	-2.27311186e-03	3.18153398e-06
4.6048239e-05  	-2.27316475e-03	3.18160776e-06
4.6048449e-05  	-2.27321772e-03	3.18168149e-06
4.604866e-05   	-2.27327063e-03	3.18175519e-06
4.604887e-05   	-2.27332358e-03	3.18182883e-06
4.604908e-05   	-2.27337654e-03	3.18190241e-06
4.6049291e-05  	-2.27342958e-03	3.18197595e-06
4.6049501e-05  	-2.27348257e-03	3.18204946e-06
4.6049711e-05  	-2.27353559e-03	3.18212293e-06
4.6049922e-05  	-2.27358870e-03	3.18219636e-06
4.6050132e-05  	-2.27364176e-03	3.18226980e-06
4.6050342e-05  	-2.27369486e-03	3.18234321e-06
4.6050552e-05  	-2.27374806e-03	3.18241661e-06
4.6050763e-05  	-2.27380120e-03	3.18249002e-06
4.6050973e-05  	-2.27385439e-03	3.18256339e-06
4.6051183e-05  	-2.27390768e-03	3.18263675e-06
4.6051393e-05  	-2.27396089e-03	3.18271011e-06
4.6051603e-05  	-2.27401414e-03	3.18278345e-06
4.6051813e-05  	-2.27406755e-03	3.18285677e-06
4.6052024e-05  	-2.27412085e-03	3.18293010e-06
4.6052234e-05  	-2.27417425e-03	3.18300343e-06
4.6052444e-05  	-2.27422775e-03	3.18307674e-06
4.6052654e-05  	-2.27428124e-03	3.18315003e-06
4.6052864e-05  	-2.27433484e-03	3.18322334e-06
4.6053074e-05  	-2.27438841e-03	3.18329670e-06
4.6053284e-05  	-2.27444207e-03	3.18337011e-06
4.6053494e-05  	-2.27449586e-03	3.18344355e-06
4.6053704e-05  	-2.27454966e-03	3.18351703e-06
4.6053914e-05  	-2.27460357e-03	3.18359058e-06
4.6054124e-05  	-2.27465746e-03	3.18366421e-06
4.6054334e-05  	-2.27471142e-03	3.18373789e-06
4.6054544e-05  	-2.27476550e-03	3.18381166e-06
4.6054754e-05  	-2.27481954e-03	3.18388550e-06
4.6054964e-05  	-2.27487373e-03	3.18395942e-06
4.6055173e-05  	-2.27492788e-03	3.18403343e-06
4.6055383e-05  	-2.27498211e-03	3.18410749e-06
4.6055593e-05  	-2.27503645e-03	3.18418163e-06
4.6055803e-05  	-2.27509079e-03	3.18425586e-06
4.6056013e-05  	-2.27514522e-03	3.18433016e-06
4.6056223e-05  	-2.27519979e-03	3.18440456e-06
4.6056432e-05  	-2.27525436e-03	3.18447908e-06
4.6056642e-05  	-2.27530912e-03	3.18455370e-06
4.6056852e-05  	-2.27536386e-03	3.18462846e-06
4.6057062e-05  	-2.27541876e-03	3.18470331e-06
4.6057271e-05  	-2.27547380e-03	3.18477830e-06
4.6057481e-05  	-2.27552888e-03	3.18485343e-06
4.6057691e-05  	-2.27558414e-03	3.18492869e-06
4.6057901e-05  	-2.27563939e-03	3.18500410e-06
4.605811e-05   	-2.27569477e-03	3.18507961e-06
4.605832e-05   	-2.27575029e-03	3.18515525e-06
4.6058529e-05  	-2.27580583e-03	3.18523105e-06
4.6058739e-05  	-2.27586159e-03	3.18530699e-06
4.6058949e-05  	-2.27591736e-03	3.18538309e-06
4.6059158e-05  	-2.27597327e-03	3.18545932e-06
4.6059368e-05  	-2.27602936e-03	3.18553568e-06
4.6059577e-05  	-2.27608549e-03	3.18561221e-06
4.6059787e-05  	-2.27614184e-03	3.18568888e-06
4.6059997e-05  	-2.27619821e-03	3.18576571e-06
4.6060206e-05  	-2.27625472e-03	3.18584266e-06
4.6060416e-05  	-2.27631140e-03	3.18591976e-06
4.6060625e-05  	-2.27636810e-03	3.18599701e-06
4.6060835e-05  	-2.27642501e-03	3.18607440e-06
4.6061044e-05  	-2.27648190e-03	3.18615193e-06
4.6061253e-05  	-2.27653891e-03	3.18622958e-06
4.6061463e-05  	-2.27659606e-03	3.18630735e-06
4.6061672e-05  	-2.27665322e-03	3.18638527e-06
4.6061882e-05  	-2.27671055e-03	3.18646331e-06
4.6062091e-05  	-2.27676786e-03	3.18654147e-06
4.60623e-05    	-2.27682527e-03	3.18661974e-06
4.606251e-05   	-2.27688281e-03	3.18669812e-06
4.6062719e-05  	-2.27694032e-03	3.18677662e-06
4.6062929e-05  	-2.27699802e-03	3.18685523e-06
4.6063138e-05  	-2.27705574e-03	3.18693398e-06
4.6063347e-05  	-2.27711358e-03	3.18701281e-06
4.6063557e-05  	-2.27717158e-03	3.18709175e-06
4.6063766e-05  	-2.27722959e-03	3.18717084e-06
4.6063975e-05  	-2.27728780e-03	3.18725004e-06
4.6064184e-05  	-2.27734601e-03	3.18732939e-06
4.6064394e-05  	-2.27740432e-03	3.18740883e-06
4.6064603e-05  	-2.27746277e-03	3.18748838e-06
4.6064812e-05  	-2.27752122e-03	3.18756806e-06
4.6065021e-05  	-2.27757979e-03	3.18764786e-06
4.6065231e-05  	-2.27763849e-03	3.18772775e-06
4.606544e-05   	-2.27769721e-03	3.18780772e-06
4.6065649e-05  	-2.27775606e-03	3.18788778e-06
4.6065858e-05  	-2.27781489e-03	3.18796795e-06
4.6066067e-05  	-2.27787379e-03	3.18804818e-06
4.6066276e-05  	-2.27793282e-03	3.18812848e-06
4.6066486e-05  	-2.27799183e-03	3.18820886e-06
4.6066695e-05  	-2.27805094e-03	3.18828930e-06
4.6066904e-05  	-2.27811028e-03	3.18836977e-06
4.6067113e-05  	-2.27816973e-03	3.18845055e-06
4.6067322e-05  	-2.27822932e-03	3.18853151e-06
4.6067531e-05  	-2.27828890e-03	3.18861259e-06
4.606774e-05   	-2.27834859e-03	3.18869378e-06
4.6067949e-05  	-2.27840840e-03	3.18877510e-06
4.6068158e-05  	-2.27846822e-03	3.18885659e-06
4.6068368e-05  	-2.27852812e-03	3.18893820e-06
4.6068577e-05  	-2.27858816e-03	3.18901995e-06
4.6068786e-05  	-2.27864820e-03	3.18910185e-06
4.6068995e-05  	-2.27870834e-03	3.18918387e-06
4.6069204e-05  	-2.27876863e-03	3.18926603e-06
4.6069413e-05  	-2.27882892e-03	3.18934830e-06
4.6069622e-05  	-2.27888933e-03	3.18943067e-06
4.6069831e-05  	-2.27894989e-03	3.18951315e-06
4.607004e-05   	-2.27901047e-03	3.18959576e-06
4.6070249e-05  	-2.27907118e-03	3.18967847e-06
4.6070458e-05  	-2.27913204e-03	3.18976131e-06
4.6070667e-05  	-2.27919294e-03	3.18984431e-06
4.6070876e-05  	-2.27925394e-03	3.18992744e-06
4.6071084e-05  	-2.27931503e-03	3.19001067e-06
4.6071293e-05  	-2.27937627e-03	3.19009405e-06
4.6071502e-05  	-2.27943762e-03	3.19017756e-06
4.6071711e-05  	-2.27949905e-03	3.19026120e-06
4.607192e-05   	-2.27956058e-03	3.19034498e-06
4.6072129e-05  	-2.27962219e-03	3.19042889e-06
4.6072338e-05  	-2.27968387e-03	3.19051291e-06
4.6072547e-05  	-2.27974567e-03	3.19059707e-06
4.6072756e-05  	-2.27980769e-03	3.19068136e-06
4.6072965e-05  	-2.27986981e-03	3.19076577e-06
4.6073174e-05  	-2.27993196e-03	3.19085029e-06
4.6073382e-05  	-2.27999428e-03	3.19093494e-06
4.6073591e-05  	-2.28005673e-03	3.19101972e-06
4.60738e-05    	-2.28011922e-03	3.19110464e-06
4.6074009e-05  	-2.28018177e-03	3.19118971e-06
4.6074218e-05  	-2.28024439e-03	3.19127495e-06
4.6074427e-05  	-2.28030708e-03	3.19136035e-06
4.6074635e-05  	-2.28036982e-03	3.19144589e-06
4.6074844e-05  	-2.28043261e-03	3.19153159e-06
4.6075053e-05  	-2.28049547e-03	3.19161744e-06
4.6075262e-05  	-2.28055837e-03	3.19170344e-06
4.6075471e-05  	-2.28062132e-03	3.19178956e-06
4.607568e-05   	-2.28068433e-03	3.19187583e-06
4.6075888e-05  	-2.28074740e-03	3.19196223e-06
4.6076097e-05  	-2.28081053e-03	3.19204875e-06
4.6076306e-05  	-2.28087373e-03	3.19213540e-06
4.6076515e-05  	-2.28093701e-03	3.19222216e-06
4.6076724e-05  	-2.28100036e-03	3.19230906e-06
4.6076932e-05  	-2.28106381e-03	3.19239611e-06
4.6077141e-05  	-2.28112735e-03	3.19248332e-06
4.607735e-05   	-2.28119099e-03	3.19257069e-06
4.6077559e-05  	-2.28125472e-03	3.19265822e-06
4.6077767e-05  	-2.28131855e-03	3.19274593e-06
4.6077976e-05  	-2.28138258e-03	3.19283384e-06
4.6078185e-05  	-2.28144668e-03	3.19292194e-06
4.6078394e-05  	-2.28151087e-03	3.19301022e-06
4.6078602e-05  	-2.28157514e-03	3.19309867e-06
4.6078811e-05  	-2.28163949e-03	3.19318734e-06
4.607902e-05   	-2.28170392e-03	3.19327621e-06
4.6079229e-05  	-2.28176847e-03	3.19336524e-06
4.6079437e-05  	-2.28183314e-03	3.19345444e-06
4.6079646e-05  	-2.28189789e-03	3.19354380e-06
4.6079855e-05  	-2.28196275e-03	3.19363340e-06
4.6080063e-05  	-2.28202774e-03	3.19372328e-06
4.6080272e-05  	-2.28209282e-03	3.19381332e-06
4.6080481e-05  	-2.28215799e-03	3.19390355e-06
4.608069e-05   	-2.28222325e-03	3.19399395e-06
4.6080898e-05  	-2.28228859e-03	3.19408456e-06
4.6081107e-05  	-2.28235403e-03	3.19417538e-06
4.6081316e-05  	-2.28241955e-03	3.19426640e-06
4.6081524e-05  	-2.28248516e-03	3.19435762e-06
4.6081733e-05  	-2.28255085e-03	3.19444904e-06
4.6081942e-05  	-2.28261662e-03	3.19454065e-06
4.608215e-05   	-2.28268246e-03	3.19463244e-06
4.6082359e-05  	-2.28274838e-03	3.19472440e-06
4.6082568e-05  	-2.28281438e-03	3.19481652e-06
4.6082777e-05  	-2.28288047e-03	3.19490881e-06
4.6082985e-05  	-2.28294664e-03	3.19500126e-06
4.6083194e-05  	-2.28301297e-03	3.19509387e-06
4.6083403e-05  	-2.28307935e-03	3.19518666e-06
4.6083611e-05  	-2.28314584e-03	3.19527963e-06
4.608382e-05   	-2.28321243e-03	3.19537278e-06
4.6084029e-05  	-2.28327911e-03	3.19546611e-06
4.6084237e-05  	-2.28334590e-03	3.19555961e-06
4.6084446e-05  	-2.28341278e-03	3.19565328e-06
4.6084655e-05  	-2.28347975e-03	3.19574711e-06
4.6084863e-05  	-2.28354681e-03	3.19584111e-06
4.6085072e-05  	-2.28361396e-03	3.19593525e-06
4.608528e-05   	-2.28368120e-03	3.19602954e-06
4.6085489e-05  	-2.28374853e-03	3.19612398e-06
4.6085698e-05  	-2.28381595e-03	3.19621854e-06
4.6085906e-05  	-2.28388347e-03	3.19631324e-06
4.6086115e-05  	-2.28395111e-03	3.19640808e-06
4.6086324e-05  	-2.28401886e-03	3.19650308e-06
4.6086532e-05  	-2.28408674e-03	3.19659825e-06
4.6086741e-05  	-2.28415476e-03	3.19669362e-06
4.608695e-05   	-2.28422294e-03	3.19678921e-06
4.6087158e-05  	-2.28429127e-03	3.19688502e-06
4.6087367e-05  	-2.28435976e-03	3.19698106e-06
4.6087576e-05  	-2.28442841e-03	3.19707733e-06
4.6087784e-05  	-2.28449722e-03	3.19717384e-06
4.6087993e-05  	-2.28456619e-03	3.19727058e-06
4.6088201e-05  	-2.28463531e-03	3.19736755e-06
4.608841e-05   	-2.28470457e-03	3.19746472e-06
4.6088619e-05  	-2.28477398e-03	3.19756209e-06
4.6088827e-05  	-2.28484353e-03	3.19765963e-06
4.6089036e-05  	-2.28491323e-03	3.19775733e-06
4.6089244e-05  	-2.28498307e-03	3.19785520e-06
4.6089453e-05  	-2.28505307e-03	3.19795326e-06
4.6089662e-05  	-2.28512322e-03	3.19805152e-06
4.608987e-05   	-2.28519353e-03	3.19814998e-06
4.6090079e-05  	-2.28526401e-03	3.19824866e-06
4.6090287e-05  	-2.28533464e-03	3.19834755e-06
4.6090496e-05  	-2.28540544e-03	3.19844666e-06
4.6090705e-05  	-2.28547639e-03	3.19854600e-06
4.6090913e-05  	-2.28554748e-03	3.19864554e-06
4.6091122e-05  	-2.28561872e-03	3.19874530e-06
4.609133e-05   	-2.28569010e-03	3.19884526e-06
4.6091539e-05  	-2.28576162e-03	3.19894541e-06
4.6091747e-05  	-2.28583326e-03	3.19904576e-06
4.6091956e-05  	-2.28590504e-03	3.19914630e-06
4.6092165e-05  	-2.28597695e-03	3.19924701e-06
4.6092373e-05  	-2.28604900e-03	3.19934790e-06
4.6092582e-05  	-2.28612119e-03	3.19944897e-06
4.609279e-05   	-2.28619351e-03	3.19955023e-06
4.6092999e-05  	-2.28626597e-03	3.19965169e-06
4.6093207e-05  	-2.28633858e-03	3.19975335e-06
4.6093416e-05  	-2.28641133e-03	3.19985523e-06
4.6093625e-05  	-2.28648420e-03	3.19995731e-06
4.6093833e-05  	-2.28655721e-03	3.20005960e-06
4.6094042e-05  	-2.28663034e-03	3.20016209e-06
4.609425e-05   	-2.28670359e-03	3.20026480e-06
4.6094459e-05  	-2.28677695e-03	3.20036770e-06
4.6094667e-05  	-2.28685044e-03	3.20047079e-06
4.6094876e-05  	-2.28692405e-03	3.20057404e-06
4.6095084e-05  	-2.28699779e-03	3.20067747e-06
4.6095293e-05  	-2.28707168e-03	3.20078107e-06
4.6095501e-05  	-2.28714575e-03	3.20088485e-06
4.609571e-05   	-2.28722000e-03	3.20098885e-06
4.6095918e-05  	-2.28729444e-03	3.20109308e-06
4.6096127e-05  	-2.28736908e-03	3.20119753e-06
4.6096335e-05  	-2.28744392e-03	3.20130221e-06
4.6096544e-05  	-2.28751894e-03	3.20140711e-06
4.6096752e-05  	-2.28759414e-03	3.20151222e-06
4.6096961e-05  	-2.28766951e-03	3.20161753e-06
4.6097169e-05  	-2.28774503e-03	3.20172304e-06
4.6097378e-05  	-2.28782070e-03	3.20182871e-06
4.6097586e-05  	-2.28789649e-03	3.20193453e-06
4.6097795e-05  	-2.28797241e-03	3.20204045e-06
4.6098003e-05  	-2.28804844e-03	3.20214645e-06
4.6098212e-05  	-2.28812456e-03	3.20225252e-06
4.609842e-05   	-2.28820079e-03	3.20235865e-06
4.6098629e-05  	-2.28827712e-03	3.20246485e-06
4.6098837e-05  	-2.28835355e-03	3.20257112e-06
4.6099045e-05  	-2.28843007e-03	3.20267743e-06
4.6099254e-05  	-2.28850670e-03	3.20278381e-06
4.6099462e-05  	-2.28858346e-03	3.20289028e-06
4.6099671e-05  	-2.28866037e-03	3.20299689e-06
4.6099879e-05  	-2.28873743e-03	3.20310363e-06
4.6100088e-05  	-2.28881463e-03	3.20321048e-06
4.6100296e-05  	-2.28889197e-03	3.20331743e-06
4.6100504e-05  	-2.28896944e-03	3.20342447e-06
4.6100713e-05  	-2.28904705e-03	3.20353160e-06
