0 	0 	0 	0
2.50453e-06 	-0.00857332 	-2.61562 	0.451292
5.00907e-06 	-0.0196492 	-5.32518 	0.681731
7.83628e-06 	-0.0427516 	-7.15653 	1.06069
1.06635e-05 	-0.0736188 	-9.11043 	1.1851
1.3855e-05 	-0.107877 	-10.0486 	1.44945
1.70464e-05 	-0.15571 	-11.1198 	1.46685
2.06491e-05 	-0.196135 	-11.4822 	1.62981
2.42517e-05 	-0.253661 	-11.9896 	1.56891
2.83185e-05 	-0.300306 	-12.1406 	1.67688
3.23853e-05 	-0.362814 	-12.4414 	1.58454
3.69761e-05 	-0.416589 	-12.5014 	1.6695
4.15668e-05 	-0.483997 	-12.7164 	1.56813
4.6749e-05 	-0.544292 	-12.7228 	1.63755
5.19313e-05 	-0.617224 	-12.8942 	1.52093
5.77812e-05 	-0.686535 	-12.8754 	1.5778
6.36311e-05 	-0.767382 	-13.031 	1.45188
7.02346e-05 	-0.846696 	-12.9984 	1.49868
7.68382e-05 	-0.937736 	-13.1381 	1.38148
8.42926e-05 	-1.02285 	-13.1017 	1.41538
9.17469e-05 	-1.12401 	-13.2246 	1.30699
0.000100162 	-1.21436 	-13.1937 	1.33057
0.000108576 	-1.32539 	-13.3106 	1.20644
0.000118075 	-1.42533 	-13.2898 	1.22274
0.000127574 	-1.55082 	-13.3986 	1.08086
0.000138297 	-1.65959 	-13.4013 	1.09359
0.00014902 	-1.80615 	-13.5173 	0.955678
0.000161124 	-1.92063 	-13.5226 	0.969808
0.000173228 	-2.09287 	-13.6477 	0.840142
0.000186892 	-2.21702 	-13.6307 	0.858665
0.000200556 	-2.4148 	-13.7442 	0.744738
0.00021598 	-2.54336 	-13.7217 	0.765559
0.000231404 	-2.75563 	-13.8311 	0.669309
0.000248815 	-2.888 	-13.8282 	0.686917
0.000266227 	-3.11968 	-13.9391 	0.602688
0.000285881 	-3.26374 	-13.9392 	0.619561
0.000305536 	-3.50047 	-14.0337 	0.5405
0.000327723 	-3.65814 	-14.0217 	0.556176
0.000349909 	-3.89937 	-14.1032 	0.465754
0.000374955 	-4.0817 	-14.1014 	0.472728
0.0004 	-4.34749 	-14.1771 	0.366133
0.000425 	-4.53097 	-14.1632 	0.370067
0.00045 	-4.80539 	-14.2232 	0.272445
0.000475 	-4.95743 	-14.193 	0.251349
0.0005 	-5.23048 	-14.2496 	0.154665
0.000525 	-5.36336 	-14.2259 	0.107982
0.00055 	-5.61579 	-14.2813 	0.00289409
0.000575 	-5.72992 	-14.2493 	-0.0357279
0.0006 	-5.95572 	-14.3054 	-0.121893
0.000625 	-6.04389 	-14.2602 	-0.156577
0.00065 	-6.25032 	-14.3161 	-0.228207
0.000675 	-6.33161 	-14.2645 	-0.257092
0.0007 	-6.52513 	-14.3072 	-0.314885
0.000725 	-6.5982 	-14.2635 	-0.331187
0.00075 	-6.77507 	-14.306 	-0.367345
0.000775 	-6.84342 	-14.268 	-0.372007
0.0008 	-7.0167 	-14.3239 	-0.395606
0.000825 	-7.08461 	-14.2779 	-0.397754
0.00085 	-7.24517 	-14.3339 	-0.419645
0.000875 	-7.31244 	-14.2806 	-0.41793
0.0009 	-7.44942 	-14.3253 	-0.431609
0.000925 	-7.51978 	-14.2785 	-0.41612
0.00095 	-7.64852 	-14.3205 	-0.408948
0.000975 	-7.72065 	-14.2808 	-0.391234
0.001 	-7.83447 	-14.3197 	-0.368739
0.001025 	-7.90768 	-14.2856 	-0.346157
0.00105 	-8.00812 	-14.3313 	-0.300967
0.001075 	-8.07774 	-14.3041 	-0.275854
0.0011 	-8.16803 	-14.3613 	-0.223349
0.001125 	-8.23318 	-14.3255 	-0.206558
0.00115 	-8.31791 	-14.3889 	-0.172613
0.001175 	-8.38717 	-14.3552 	-0.162547
0.0012 	-8.46821 	-14.4288 	-0.137767
0.001225 	-8.54006 	-14.3895 	-0.127513
0.00125 	-8.60687 	-14.4552 	-0.103674
0.001275 	-8.67243 	-14.4036 	-0.0917792
0.0013 	-8.73481 	-14.4594 	-0.0750511
0.001325 	-8.80737 	-14.4146 	-0.0688703
0.00135 	-8.88437 	-14.4812 	-0.0570082
0.001375 	-8.95576 	-14.4402 	-0.0603659
0.0014 	-9.02792 	-14.5132 	-0.0473747
