0 	57.6109
2.50453e-06 	58.8781
5.00907e-06 	58.31
7.83628e-06 	58.8503
1.06635e-05 	58.2639
1.3855e-05 	58.7696
1.70464e-05 	58.1503
2.06491e-05 	58.6141
2.42517e-05 	57.9558
2.83185e-05 	58.3779
3.23853e-05 	57.6833
3.69761e-05 	58.0632
4.15668e-05 	57.3358
4.6749e-05 	57.6772
5.19313e-05 	56.9266
5.77812e-05 	57.2348
6.36311e-05 	56.4692
7.02346e-05 	56.741
7.68382e-05 	55.959
8.42926e-05 	56.1837
9.17469e-05 	55.375
0.000100162 	55.5507
0.000108576 	54.7025
0.000118075 	54.8495
0.000127574 	53.9692
0.000138297 	54.0853
0.00014902 	53.1706
0.000161124 	53.2181
0.000173228 	52.2534
0.000186892 	52.2049
0.000200556 	51.1732
0.00021598 	51.0403
0.000231404 	49.9455
0.000248815 	49.7325
0.000266227 	48.5768
0.000285881 	48.2728
0.000305536 	47.0402
0.000327723 	46.6762
0.000349909 	45.3979
0.000374955 	45.0162
0.0004 	43.7144
0.000425 	43.3613
0.00045 	42.0686
0.000475 	41.7547
0.0005 	40.4593
0.000525 	40.2018
0.00055 	38.8901
0.000575 	38.7169
0.0006 	37.444
0.000625 	37.3858
0.00065 	36.1794
0.000675 	36.2038
0.0007 	35.0085
0.000725 	35.0786
0.00075 	33.8599
0.000775 	33.9611
0.0008 	32.7052
0.000825 	32.797
0.00085 	31.4765
0.000875 	31.547
0.0009 	30.1666
0.000925 	30.2411
0.00095 	28.8226
0.000975 	28.8999
0.001 	27.4495
0.001025 	27.5219
0.00105 	26.0588
0.001075 	26.125
0.0011 	24.6601
0.001125 	24.7066
0.00115 	23.2274
0.001175 	23.2506
0.0012 	21.7522
0.001225 	21.7384
0.00125 	20.2151
0.001275 	20.1566
0.0013 	18.6085
0.001325 	18.5164
0.00135 	16.9492
0.001375 	16.834
0.0014 	15.2521
0.001425 	15.1255
0.00145 	13.5394
0.001475 	13.4063
0.0015 	11.8183
0.001525 	11.6785
0.00155 	10.0837
0.001575 	9.93277
0.0016 	8.32345
0.001625 	8.16197
0.00165 	6.53189
0.001675 	6.35009
0.0017 	4.68937
0.001725 	4.4807
0.00175 	2.78072
0.001775 	2.54975
0.0018 	0.804316
0.001825 	0.548937
0.00185 	-1.24166
0.001875 	-1.51876
0.0019 	-3.35084
0.001925 	-3.65397
0.00195 	-5.53826
0.001975 	-5.87467
0.002 	-7.81667
0.002025 	-8.1873
0.00205 	-10.1807
0.002075 	-10.5915
0.0021 	-12.6291
0.002125 	-13.0815
0.00215 	-15.1562
0.002175 	-15.6499
0.0022 	-17.7636
0.002225 	-18.3054
0.00225 	-20.4726
0.002275 	-21.0778
0.0023 	-23.3342
0.002325 	-24.0401
0.00235 	-26.4571
0.002375 	-27.304
0.0024 	-29.9516
0.002425 	-30.9599
0.00245 	-33.8528
0.002475 	-35.0052
0.0025 	-38.0715
0.002525 	-39.2894
0.00255 	-42.3603
0.002575 	-43.5293
0.0026 	-46.3984
0.002625 	-47.3669
0.00265 	-49.8185
0.002675 	-50.5551
0.0027 	-52.5269
0.002725 	-52.9845
0.00275 	-54.3099
0.002775 	-54.3661
0.0028 	-54.8818
0.002825 	-54.6362
0.00285 	-54.5094
0.002875 	-54.2116
0.0029 	-53.8811
0.002925 	-53.6541
0.00295 	-53.3959
0.002975 	-53.2443
0.003 	-53.0827
0.003025 	-52.974
0.00305 	-52.9062
0.003075 	-52.8274
0.0031 	-52.8146
0.003125 	-52.7795
0.00315 	-52.8206
0.003175 	-52.8209
0.0032 	-52.8945
0.003225 	-52.9086
0.00325 	-52.9873
0.003275 	-52.9965
0.0033 	-53.0546
0.003325 	-53.068
0.00335 	-53.1292
0.003375 	-53.14
0.0034 	-53.1911
0.003425 	-53.1939
0.00345 	-53.2295
0.003475 	-53.2267
0.0035 	-53.2581
0.003525 	-53.2446
0.00355 	-53.2639
0.003575 	-53.2605
0.0036 	-53.2698
0.00362505 	-53.2865
0.00365009 	-53.2935
0.00367228 	-53.3022
0.00369446 	-53.2982
0.00371412 	-53.2988
0.00373377 	-53.282
0.00375118 	-53.2727
0.0037686 	-53.2458
0.00378402 	-53.229
0.00379944 	-53.1933
0.00381311 	-53.1813
0.00382677 	-53.145
0.00383888 	-53.1377
0.00385098 	-53.1062
0.0038617 	-53.0966
0.00387243 	-53.0691
0.00388192 	-53.0575
0.00389142 	-53.0362
0.00389984 	-53.0226
0.00390825 	-53.0065
0.00391571 	-52.991
0.00392316 	-52.9782
0.00392977 	-52.9623
0.00393637 	-52.9517
0.00394222 	-52.9372
0.00394807 	-52.929
0.00395325 	-52.9168
0.00395843 	-52.9101
0.00396302 	-52.9006
0.00396761 	-52.8949
0.00397168 	-52.8882
0.00397575 	-52.8835
0.00397935 	-52.8792
0.00398295 	-52.876
0.00398615 	-52.8737
0.00398934 	-52.8721
0.00399216 	-52.8713
0.00399499 	-52.8711
0.0039975 	-52.8707
0.004 	-52.8711
