0 	0 	0 	0
2.50453e-06 	-0.917153 	-0.000300435 	-0.00358238
5.00907e-06 	-1.84952 	-0.000787658 	-0.00304631
7.83628e-06 	-2.73936 	-0.00176239 	-0.00538323
1.06635e-05 	-3.60194 	-0.00283323 	-0.00827153
1.3855e-05 	-4.44201 	-0.00483367 	-0.00953757
1.70464e-05 	-5.21525 	-0.00619507 	-0.0152624
2.06491e-05 	-5.94628 	-0.00931598 	-0.0147191
2.42517e-05 	-6.58056 	-0.0105763 	-0.0209982
2.83185e-05 	-7.16132 	-0.0144191 	-0.0157584
3.23853e-05 	-7.63441 	-0.0151844 	-0.0180627
3.69761e-05 	-8.05805 	-0.0184337 	-0.00310124
4.15668e-05 	-8.38076 	-0.0185047 	0.00165971
4.6749e-05 	-8.67312 	-0.0201406 	0.0253138
5.19313e-05 	-8.87833 	-0.0198206 	0.0318257
5.77812e-05 	-9.08912 	-0.0204029 	0.0514563
6.36311e-05 	-9.22283 	-0.0194747 	0.0513526
7.02346e-05 	-9.39962 	-0.0210219 	0.0599481
7.68382e-05 	-9.50163 	-0.0185298 	0.0514437
8.42926e-05 	-9.66449 	-0.0221193 	0.0581649
9.17469e-05 	-9.75372 	-0.0179075 	0.0442546
0.000100162 	-9.90359 	-0.0255507 	0.0510035
0.000108576 	-9.99034 	-0.0231497 	0.0347057
0.000118075 	-10.1278 	-0.0343401 	0.0394833
0.000127574 	-10.2176 	-0.0348547 	0.0269503
0.000138297 	-10.3588 	-0.047015 	0.029932
0.00014902 	-10.4495 	-0.0518208 	0.0224108
0.000161124 	-10.5967 	-0.066877 	0.0114363
0.000173228 	-10.6803 	-0.0743949 	-0.000673332
0.000186892 	-10.8198 	-0.0915128 	-0.0211697
0.000200556 	-10.8942 	-0.0975606 	-0.0397242
0.00021598 	-11.041 	-0.11748 	-0.0458359
0.000231404 	-11.1166 	-0.123634 	-0.0564818
0.000248815 	-11.2763 	-0.148312 	-0.0440596
0.000266227 	-11.3617 	-0.1562 	-0.0357619
0.000285881 	-11.5223 	-0.184631 	-0.0255012
0.000305536 	-11.627 	-0.196654 	-0.011326
0.000327723 	-11.7925 	-0.221143 	-0.0080734
0.000349909 	-11.9193 	-0.229187 	-0.0011462
0.000374955 	-12.0918 	-0.256006 	0.00173019
0.0004 	-12.2312 	-0.26448 	0.000420666
0.000425 	-12.3729 	-0.296374 	-0.000292136
0.00045 	-12.4897 	-0.309436 	0.00112821
0.000475 	-12.5799 	-0.332445 	0.00473531
0.0005 	-12.6498 	-0.338742 	0.0150737
0.000525 	-12.7106 	-0.355951 	0.024286
0.00055 	-12.7561 	-0.359173 	0.0322164
0.000575 	-12.7969 	-0.37613 	0.0326784
0.0006 	-12.8341 	-0.381322 	0.0292623
0.000625 	-12.8518 	-0.405712 	0.0194192
0.00065 	-12.8729 	-0.414872 	0.0100606
0.000675 	-12.873 	-0.441396 	0.000519915
0.0007 	-12.8811 	-0.449824 	-0.00384362
0.000725 	-12.8784 	-0.468202 	-0.00880084
0.00075 	-12.8814 	-0.473139 	-0.0104232
0.000775 	-12.8905 	-0.490468 	-0.0140767
0.0008 	-12.8899 	-0.495014 	-0.0179313
0.000825 	-12.9057 	-0.513008 	-0.018682
0.00085 	-12.8982 	-0.515234 	-0.0207534
0.000875 	-12.9091 	-0.5334 	-0.0172145
0.0009 	-12.8922 	-0.535792 	-0.0140215
0.000925 	-12.8936 	-0.551227 	-0.00799738
0.00095 	-12.8678 	-0.552153 	-0.0019375
0.000975 	-12.8606 	-0.563192 	0.0036176
0.001 	-12.837 	-0.560495 	0.0064891
0.001025 	-12.8307 	-0.571043 	0.00719063
0.00105 	-12.8185 	-0.569192 	0.00275438
0.001075 	-12.813 	-0.58274 	0.000462373
0.0011 	-12.8048 	-0.583391 	-0.00582992
0.001125 	-12.794 	-0.59986 	-0.00729954
0.00115 	-12.7763 	-0.600577 	-0.0086654
0.001175 	-12.7602 	-0.616582 	-0.00701966
0.0012 	-12.7363 	-0.614129 	-0.0047778
0.001225 	-12.7157 	-0.628987 	-0.0029737
0.00125 	-12.6965 	-0.623997 	-0.00224147
0.001275 	-12.6761 	-0.636834 	-0.0043259
0.0013 	-12.6618 	-0.631491 	-0.00706297
0.001325 	-12.6438 	-0.643217 	-0.00692995
0.00135 	-12.6306 	-0.636725 	-0.0083614
0.001375 	-12.6156 	-0.649544 	-0.00604206
0.0014 	-12.6023 	-0.643012 	-0.00708755
0.001425 	-12.5935 	-0.658825 	-0.0118291
0.00145 	-12.5841 	-0.654533 	-0.0187242
0.001475 	-12.579 	-0.67094 	-0.0236989
0.0015 	-12.5694 	-0.666904 	-0.0285924
0.001525 	-12.5627 	-0.680203 	-0.0260554
0.00155 	-12.5441 	-0.677065 	-0.0234196
0.001575 	-12.5364 	-0.689746 	-0.0198321
0.0016 	-12.5179 	-0.685491 	-0.0163361
0.001625 	-12.5146 	-0.699318 	-0.015818
0.00165 	-12.5057 	-0.692815 	-0.0153053
0.001675 	-12.5085 	-0.706594 	-0.0141738
0.0017 	-12.5063 	-0.700435 	-0.0133793
0.001725 	-12.5075 	-0.713612 	-0.0115571
0.00175 	-12.5046 	-0.708329 	-0.00947467
0.001775 	-12.4968 	-0.718494 	-0.00710666
0.0018 	-12.4873 	-0.714187 	-0.00382087
0.001825 	-12.4686 	-0.722473 	-0.000145307
0.00185 	-12.4494 	-0.718536 	0.00409066
0.001875 	-12.4195 	-0.725901 	0.00682187
0.0019 	-12.394 	-0.719698 	0.0089727
0.001925 	-12.3586 	-0.726717 	0.0094217
0.00195 	-12.3325 	-0.718605 	0.00963226
0.001975 	-12.3039 	-0.722142 	0.0101623
0.002 	-12.2826 	-0.709783 	0.0100203
0.002025 	-12.2683 	-0.711711 	0.0142316
0.00205 	-12.2525 	-0.696647 	0.0127737
0.002075 	-12.2461 	-0.702847 	0.0171551
0.0021 	-12.2337 	-0.6918 	0.0157366
0.002125 	-12.2263 	-0.699335 	0.0158634
0.00215 	-12.2201 	-0.690312 	0.0155105
0.002175 	-12.2088 	-0.696334 	0.0143278
0.0022 	-12.2041 	-0.687707 	0.0142433
0.002225 	-12.1932 	-0.691522 	0.0136247
0.00225 	-12.1889 	-0.681937 	0.0120793
0.002275 	-12.1787 	-0.68752 	0.00871753
0.0023 	-12.1775 	-0.677778 	0.00322879
0.002325 	-12.1667 	-0.68345 	-0.00131924
0.00235 	-12.1696 	-0.674956 	-0.00674018
0.002375 	-12.1582 	-0.678849 	-0.00953524
0.0024 	-12.1621 	-0.669658 	-0.012215
0.002425 	-12.1447 	-0.673181 	-0.013089
0.00245 	-12.1423 	-0.662236 	-0.0143717
0.002475 	-12.118 	-0.666617 	-0.0141723
0.0025 	-12.1095 	-0.656587 	-0.0132747
0.002525 	-12.0767 	-0.658149 	-0.0112381
0.00255 	-12.0596 	-0.646985 	-0.00731898
0.002575 	-12.0296 	-0.645753 	-0.0038454
0.0026 	-12.0164 	-0.631446 	-0.002
0.002625 	-11.9994 	-0.633131 	-0.0008262
0.00265 	-11.9974 	-0.619503 	-0.00281971
0.002675 	-11.98 	-0.623577 	-0.00325744
0.0027 	-11.9715 	-0.611943 	-0.00430497
0.002725 	-11.9528 	-0.615118 	-0.00367894
0.00275 	-11.9412 	-0.603309 	-0.00232729
0.002775 	-11.9281 	-0.602422 	0.000464721
0.0028 	-11.9262 	-0.589907 	0.00313228
0.002825 	-11.9158 	-0.587158 	0.00403974
0.00285 	-11.9188 	-0.575568 	0.00304533
0.002875 	-11.9119 	-0.57249 	0.0032398
0.0029 	-11.911 	-0.56037 	0.00114092
0.002925 	-11.9024 	-0.557158 	0.00451424
0.00295 	-11.8961 	-0.544731 	0.00601241
0.002975 	-11.8783 	-0.542162 	0.0124482
0.003 	-11.8676 	-0.530443 	0.0169253
0.003025 	-11.8405 	-0.527571 	0.0192476
0.00305 	-11.8265 	-0.516361 	0.0208048
0.003075 	-11.7929 	-0.511605 	0.0143186
0.0031 	-11.7789 	-0.497473 	0.00787763
0.003125 	-11.7479 	-0.49241 	0.00481455
0.00315 	-11.7363 	-0.475906 	-0.000820595
0.003175 	-11.7127 	-0.471796 	9.456e-06
0.0032 	-11.7039 	-0.458461 	-0.00229896
0.003225 	-11.6832 	-0.455658 	-0.00311077
0.00325 	-11.6704 	-0.445105 	-0.00463043
0.003275 	-11.6411 	-0.440278 	-0.00618057
0.0033 	-11.609 	-0.430603 	-0.00710642
0.003325 	-11.5568 	-0.423361 	-0.00493716
0.00335 	-11.4989 	-0.412949 	-0.00239735
0.003375 	-11.4157 	-0.406952 	0.00473156
0.0034 	-11.3306 	-0.396248 	0.0127226
0.003425 	-11.2235 	-0.389072 	0.0215175
0.00345 	-11.1147 	-0.378171 	0.0322319
0.003475 	-10.9913 	-0.366511 	0.0336569
0.0035 	-10.8688 	-0.357916 	0.0388137
0.003525 	-10.7312 	-0.343954 	0.0239728
0.00355 	-10.5928 	-0.332407 	0.0119894
0.003575 	-10.4513 	-0.32065 	0.00418001
0.0036 	-10.297 	-0.309191 	-0.00677491
0.00362505 	-10.1487 	-0.303487 	0.00116997
0.00365009 	-9.9963 	-0.302407 	0.0111156
0.00367228 	-9.83102 	-0.298622 	0.0149201
0.00369446 	-9.687 	-0.29659 	0.0297952
0.00371412 	-9.51681 	-0.292985 	0.0211469
0.00373377 	-9.36259 	-0.28081 	0.0220894
0.00375118 	-9.20196 	-0.279875 	-0.0026385
0.0037686 	-9.03596 	-0.262388 	-0.0163286
