# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
1.4022572e-05  	-2.86136373e-03	3.99906105e-06
1.4022744e-05  	-2.86151970e-03	3.99928388e-06
1.4022917e-05  	-2.86167540e-03	3.99950634e-06
1.4023089e-05  	-2.86183085e-03	3.99972842e-06
1.4023261e-05  	-2.86198604e-03	3.99995014e-06
1.4023434e-05  	-2.86214099e-03	4.00017150e-06
1.4023606e-05  	-2.86229567e-03	4.00039249e-06
1.4023779e-05  	-2.86245013e-03	4.00061315e-06
1.4023951e-05  	-2.86260430e-03	4.00083346e-06
1.4024123e-05  	-2.86275821e-03	4.00105340e-06
1.4024295e-05  	-2.86291182e-03	4.00127293e-06
1.4024468e-05  	-2.86306514e-03	4.00149208e-06
1.402464e-05   	-2.86321818e-03	4.00171085e-06
1.4024812e-05  	-2.86337094e-03	4.00192927e-06
1.4024984e-05  	-2.86352348e-03	4.00214738e-06
1.4025156e-05  	-2.86367579e-03	4.00236516e-06
1.4025329e-05  	-2.86382788e-03	4.00258265e-06
1.4025501e-05  	-2.86397974e-03	4.00279982e-06
1.4025673e-05  	-2.86413136e-03	4.00301667e-06
1.4025845e-05  	-2.86428275e-03	4.00323319e-06
1.4026017e-05  	-2.86443389e-03	4.00344936e-06
1.4026189e-05  	-2.86458474e-03	4.00366514e-06
1.4026361e-05  	-2.86473528e-03	4.00388052e-06
1.4026533e-05  	-2.86488552e-03	4.00409547e-06
1.4026705e-05  	-2.86503543e-03	4.00430996e-06
1.4026877e-05  	-2.86518504e-03	4.00452404e-06
1.4027049e-05  	-2.86533437e-03	4.00473769e-06
1.4027221e-05  	-2.86548343e-03	4.00495095e-06
1.4027393e-05  	-2.86563223e-03	4.00516383e-06
1.4027565e-05  	-2.86578081e-03	4.00537635e-06
1.4027736e-05  	-2.86592913e-03	4.00558849e-06
1.4027908e-05  	-2.86607723e-03	4.00580027e-06
1.402808e-05   	-2.86622508e-03	4.00601168e-06
1.4028252e-05  	-2.86637268e-03	4.00622268e-06
1.4028424e-05  	-2.86652004e-03	4.00643334e-06
1.4028596e-05  	-2.86666713e-03	4.00664359e-06
1.4028767e-05  	-2.86681394e-03	4.00685340e-06
1.4028939e-05  	-2.86696045e-03	4.00706274e-06
1.4029111e-05  	-2.86710666e-03	4.00727161e-06
1.4029282e-05  	-2.86725256e-03	4.00748007e-06
1.4029454e-05  	-2.86739818e-03	4.00768810e-06
1.4029626e-05  	-2.86754350e-03	4.00789565e-06
1.4029797e-05  	-2.86768857e-03	4.00810277e-06
1.4029969e-05  	-2.86783334e-03	4.00830945e-06
1.403014e-05   	-2.86797783e-03	4.00851573e-06
1.4030312e-05  	-2.86812201e-03	4.00872160e-06
1.4030484e-05  	-2.86826590e-03	4.00892705e-06
1.4030655e-05  	-2.86840949e-03	4.00913206e-06
1.4030827e-05  	-2.86855283e-03	4.00933672e-06
1.4030998e-05  	-2.86869593e-03	4.00954102e-06
1.403117e-05   	-2.86883878e-03	4.00974494e-06
1.4031341e-05  	-2.86898144e-03	4.00994854e-06
1.4031512e-05  	-2.86912389e-03	4.01015184e-06
1.4031684e-05  	-2.86926615e-03	4.01035483e-06
1.4031855e-05  	-2.86940822e-03	4.01055750e-06
1.4032026e-05  	-2.86955011e-03	4.01075990e-06
1.4032198e-05  	-2.86969184e-03	4.01096200e-06
1.4032369e-05  	-2.86983336e-03	4.01116377e-06
1.403254e-05   	-2.86997469e-03	4.01136525e-06
1.4032712e-05  	-2.87011581e-03	4.01156636e-06
1.4032883e-05  	-2.87025672e-03	4.01176711e-06
1.4033054e-05  	-2.87039741e-03	4.01196751e-06
1.4033225e-05  	-2.87053786e-03	4.01216751e-06
1.4033397e-05  	-2.87067804e-03	4.01236711e-06
1.4033568e-05  	-2.87081797e-03	4.01256639e-06
1.4033739e-05  	-2.87095766e-03	4.01276531e-06
1.403391e-05   	-2.87109711e-03	4.01296391e-06
1.4034081e-05  	-2.87123631e-03	4.01316210e-06
1.4034252e-05  	-2.87137527e-03	4.01335991e-06
1.4034423e-05  	-2.87151396e-03	4.01355735e-06
1.4034594e-05  	-2.87165240e-03	4.01375442e-06
1.4034765e-05  	-2.87179060e-03	4.01395119e-06
1.4034936e-05  	-2.87192854e-03	4.01414763e-06
1.4035107e-05  	-2.87206623e-03	4.01434372e-06
1.4035278e-05  	-2.87220367e-03	4.01453942e-06
1.4035449e-05  	-2.87234084e-03	4.01473476e-06
1.403562e-05   	-2.87247778e-03	4.01492970e-06
1.4035791e-05  	-2.87261445e-03	4.01512434e-06
1.4035962e-05  	-2.87275094e-03	4.01531860e-06
1.4036133e-05  	-2.87288723e-03	4.01551255e-06
1.4036304e-05  	-2.87302330e-03	4.01570612e-06
1.4036475e-05  	-2.87315915e-03	4.01589935e-06
1.4036646e-05  	-2.87329480e-03	4.01609223e-06
1.4036816e-05  	-2.87343021e-03	4.01628475e-06
1.4036987e-05  	-2.87356542e-03	4.01647692e-06
1.4037158e-05  	-2.87370038e-03	4.01666874e-06
1.4037329e-05  	-2.87383510e-03	4.01686016e-06
1.4037499e-05  	-2.87396955e-03	4.01705115e-06
1.403767e-05   	-2.87410375e-03	4.01724182e-06
1.4037841e-05  	-2.87423767e-03	4.01743206e-06
1.4038011e-05  	-2.87437133e-03	4.01762195e-06
1.4038182e-05  	-2.87450469e-03	4.01781146e-06
1.4038353e-05  	-2.87463777e-03	4.01800053e-06
1.4038523e-05  	-2.87477057e-03	4.01818925e-06
1.4038694e-05  	-2.87490309e-03	4.01837757e-06
1.4038864e-05  	-2.87503531e-03	4.01856546e-06
1.4039035e-05  	-2.87516727e-03	4.01875296e-06
1.4039205e-05  	-2.87529897e-03	4.01894011e-06
1.4039376e-05  	-2.87543041e-03	4.01912684e-06
1.4039546e-05  	-2.87556161e-03	4.01931322e-06
1.4039717e-05  	-2.87569258e-03	4.01949926e-06
1.4039887e-05  	-2.87582332e-03	4.01968489e-06
1.4040058e-05  	-2.87595381e-03	4.01987017e-06
1.4040228e-05  	-2.87608407e-03	4.02005512e-06
1.4040398e-05  	-2.87621411e-03	4.02023967e-06
1.4040569e-05  	-2.87634389e-03	4.02042385e-06
1.4040739e-05  	-2.87647343e-03	4.02060767e-06
1.4040909e-05  	-2.87660272e-03	4.02079115e-06
1.404108e-05   	-2.87673176e-03	4.02097420e-06
1.404125e-05   	-2.87686056e-03	4.02115690e-06
1.404142e-05   	-2.87698914e-03	4.02133927e-06
1.404159e-05   	-2.87711745e-03	4.02152122e-06
1.4041761e-05  	-2.87724551e-03	4.02170272e-06
1.4041931e-05  	-2.87737332e-03	4.02188389e-06
1.4042101e-05  	-2.87750090e-03	4.02206473e-06
1.4042271e-05  	-2.87762820e-03	4.02224520e-06
1.4042441e-05  	-2.87775521e-03	4.02242519e-06
1.4042612e-05  	-2.87788192e-03	4.02260480e-06
1.4042782e-05  	-2.87800836e-03	4.02278401e-06
1.4042952e-05  	-2.87813453e-03	4.02296284e-06
1.4043122e-05  	-2.87826051e-03	4.02314129e-06
1.4043292e-05  	-2.87838625e-03	4.02331932e-06
1.4043462e-05  	-2.87851172e-03	4.02349699e-06
1.4043632e-05  	-2.87863691e-03	4.02367427e-06
1.4043802e-05  	-2.87876183e-03	4.02385117e-06
1.4043972e-05  	-2.87888646e-03	4.02402769e-06
1.4044142e-05  	-2.87901082e-03	4.02420375e-06
1.4044312e-05  	-2.87913489e-03	4.02437942e-06
1.4044482e-05  	-2.87925872e-03	4.02455474e-06
1.4044652e-05  	-2.87938232e-03	4.02472973e-06
1.4044822e-05  	-2.87950569e-03	4.02490438e-06
1.4044991e-05  	-2.87962882e-03	4.02507864e-06
1.4045161e-05  	-2.87975173e-03	4.02525254e-06
1.4045331e-05  	-2.87987441e-03	4.02542614e-06
1.4045501e-05  	-2.87999689e-03	4.02559944e-06
1.4045671e-05  	-2.88011914e-03	4.02577242e-06
1.4045841e-05  	-2.88024116e-03	4.02594507e-06
1.404601e-05   	-2.88036292e-03	4.02611736e-06
1.404618e-05   	-2.88048441e-03	4.02628928e-06
1.404635e-05   	-2.88060565e-03	4.02646085e-06
1.404652e-05   	-2.88072660e-03	4.02663201e-06
1.4046689e-05  	-2.88084724e-03	4.02680276e-06
1.4046859e-05  	-2.88096754e-03	4.02697305e-06
1.4047029e-05  	-2.88108752e-03	4.02714288e-06
1.4047198e-05  	-2.88120719e-03	4.02731228e-06
1.4047368e-05  	-2.88132653e-03	4.02748121e-06
1.4047537e-05  	-2.88144558e-03	4.02764968e-06
1.4047707e-05  	-2.88156437e-03	4.02781768e-06
1.4047877e-05  	-2.88168290e-03	4.02798526e-06
1.4048046e-05  	-2.88180116e-03	4.02815243e-06
1.4048216e-05  	-2.88191915e-03	4.02831924e-06
1.4048385e-05  	-2.88203689e-03	4.02848570e-06
1.4048555e-05  	-2.88215439e-03	4.02865182e-06
1.4048724e-05  	-2.88227169e-03	4.02881762e-06
1.4048894e-05  	-2.88238874e-03	4.02898307e-06
1.4049063e-05  	-2.88250622e-03	4.02914820e-06
1.4049232e-05  	-2.88262325e-03	4.02931301e-06
1.4049402e-05  	-2.88273958e-03	4.02947748e-06
1.4049571e-05  	-2.88285589e-03	4.02964162e-06
1.4049741e-05  	-2.88297239e-03	4.02980540e-06
1.404991e-05   	-2.88308794e-03	4.02996880e-06
1.4050079e-05  	-2.88320300e-03	4.03013182e-06
1.4050249e-05  	-2.88331852e-03	4.03029448e-06
1.4050418e-05  	-2.88343353e-03	4.03045677e-06
1.4050587e-05  	-2.88354780e-03	4.03061869e-06
1.4050757e-05  	-2.88366277e-03	4.03078024e-06
1.4050926e-05  	-2.88377661e-03	4.03094135e-06
1.4051095e-05  	-2.88389017e-03	4.03110205e-06
1.4051264e-05  	-2.88400405e-03	4.03126235e-06
1.4051434e-05  	-2.88411749e-03	4.03142224e-06
1.4051603e-05  	-2.88423092e-03	4.03158171e-06
1.4051772e-05  	-2.88434311e-03	4.03174085e-06
1.4051941e-05  	-2.88445580e-03	4.03189964e-06
1.405211e-05   	-2.88456750e-03	4.03205802e-06
1.4052279e-05  	-2.88467955e-03	4.03221600e-06
1.4052448e-05  	-2.88479079e-03	4.03237357e-06
1.4052618e-05  	-2.88490194e-03	4.03253074e-06
1.4052787e-05  	-2.88501242e-03	4.03268746e-06
1.4052956e-05  	-2.88512324e-03	4.03284374e-06
1.4053125e-05  	-2.88523277e-03	4.03299957e-06
1.4053294e-05  	-2.88534268e-03	4.03315497e-06
1.4053463e-05  	-2.88545205e-03	4.03331000e-06
1.4053632e-05  	-2.88556140e-03	4.03346448e-06
1.4053801e-05  	-2.88566964e-03	4.03361873e-06
1.405397e-05   	-2.88577847e-03	4.03377235e-06
1.4054139e-05  	-2.88588653e-03	4.03392587e-06
1.4054308e-05  	-2.88599495e-03	4.03407877e-06
1.4054477e-05  	-2.88610301e-03	4.03423161e-06
1.4054646e-05  	-2.88620985e-03	4.03438388e-06
1.4054814e-05  	-2.88631749e-03	4.03453604e-06
1.4054983e-05  	-2.88642438e-03	4.03468772e-06
1.4055152e-05  	-2.88653175e-03	4.03483920e-06
1.4055321e-05  	-2.88663915e-03	4.03499027e-06
1.405549e-05   	-2.88674542e-03	4.03514105e-06
1.4055659e-05  	-2.88685206e-03	4.03529147e-06
1.4055828e-05  	-2.88695833e-03	4.03544158e-06
1.4055996e-05  	-2.88706333e-03	4.03559133e-06
1.4056165e-05  	-2.88716887e-03	4.03574075e-06
1.4056334e-05  	-2.88727499e-03	4.03588986e-06
1.4056503e-05  	-2.88737968e-03	4.03603860e-06
1.4056671e-05  	-2.88748474e-03	4.03618701e-06
1.405684e-05   	-2.88758975e-03	4.03633506e-06
1.4057009e-05  	-2.88769354e-03	4.03648272e-06
1.4057177e-05  	-2.88779768e-03	4.03663001e-06
1.4057346e-05  	-2.88790174e-03	4.03677690e-06
1.4057515e-05  	-2.88800454e-03	4.03692337e-06
1.4057683e-05  	-2.88810767e-03	4.03706944e-06
1.4057852e-05  	-2.88821072e-03	4.03721510e-06
1.4058021e-05  	-2.88831342e-03	4.03736035e-06
1.4058189e-05  	-2.88841481e-03	4.03750517e-06
1.4058358e-05  	-2.88851656e-03	4.03764957e-06
1.4058527e-05  	-2.88861824e-03	4.03779357e-06
1.4058695e-05  	-2.88871866e-03	4.03793715e-06
1.4058864e-05  	-2.88881946e-03	4.03808034e-06
1.4059032e-05  	-2.88892026e-03	4.03822317e-06
1.4059201e-05  	-2.88902076e-03	4.03836566e-06
1.4059369e-05  	-2.88912005e-03	4.03850782e-06
1.4059538e-05  	-2.88921982e-03	4.03864968e-06
1.4059706e-05  	-2.88931968e-03	4.03879126e-06
1.4059875e-05  	-2.88941931e-03	4.03893255e-06
1.4060043e-05  	-2.88951771e-03	4.03907350e-06
1.4060212e-05  	-2.88961659e-03	4.03921411e-06
1.406038e-05   	-2.88971548e-03	4.03935438e-06
1.4060549e-05  	-2.88981407e-03	4.03949427e-06
1.4060717e-05  	-2.88991136e-03	4.03963375e-06
1.4060885e-05  	-2.89000904e-03	4.03977280e-06
1.4061054e-05  	-2.89010670e-03	4.03991143e-06
1.4061222e-05  	-2.89020401e-03	4.04004964e-06
1.4061391e-05  	-2.89030066e-03	4.04018741e-06
1.4061559e-05  	-2.89039645e-03	4.04032477e-06
1.4061727e-05  	-2.89049287e-03	4.04046172e-06
1.4061896e-05  	-2.89058898e-03	4.04059826e-06
1.4062064e-05  	-2.89068475e-03	4.04073440e-06
1.4062232e-05  	-2.89077919e-03	4.04087011e-06
1.4062401e-05  	-2.89087411e-03	4.04100543e-06
1.4062569e-05  	-2.89096906e-03	4.04114039e-06
1.4062737e-05  	-2.89106373e-03	4.04127500e-06
1.4062905e-05  	-2.89115810e-03	4.04140923e-06
1.4063074e-05  	-2.89125129e-03	4.04154308e-06
1.4063242e-05  	-2.89134534e-03	4.04167653e-06
1.406341e-05   	-2.89143937e-03	4.04180956e-06
1.4063578e-05  	-2.89153306e-03	4.04194221e-06
1.4063747e-05  	-2.89162641e-03	4.04207446e-06
1.4063915e-05  	-2.89171836e-03	4.04220629e-06
1.4064083e-05  	-2.89181063e-03	4.04233772e-06
1.4064251e-05  	-2.89190253e-03	4.04246872e-06
1.4064419e-05  	-2.89199412e-03	4.04259932e-06
1.4064587e-05  	-2.89208540e-03	4.04272947e-06
1.4064756e-05  	-2.89217636e-03	4.04285925e-06
1.4064924e-05  	-2.89226596e-03	4.04298859e-06
1.4065092e-05  	-2.89235610e-03	4.04311755e-06
1.406526e-05   	-2.89244632e-03	4.04324614e-06
1.4065428e-05  	-2.89253630e-03	4.04337436e-06
1.4065596e-05  	-2.89262605e-03	4.04350226e-06
1.4065764e-05  	-2.89271445e-03	4.04362977e-06
1.4065932e-05  	-2.89280349e-03	4.04375696e-06
1.40661e-05    	-2.89289265e-03	4.04388379e-06
1.4066268e-05  	-2.89298168e-03	4.04401039e-06
1.4066436e-05  	-2.89307048e-03	4.04413678e-06
1.4066604e-05  	-2.89315906e-03	4.04426283e-06
1.4066772e-05  	-2.89324628e-03	4.04438851e-06
1.406694e-05   	-2.89333409e-03	4.04451383e-06
1.4067108e-05  	-2.89342197e-03	4.04463876e-06
1.4067276e-05  	-2.89350957e-03	4.04476328e-06
1.4067444e-05  	-2.89359686e-03	4.04488738e-06
1.4067612e-05  	-2.89368383e-03	4.04501106e-06
1.406778e-05   	-2.89376937e-03	4.04513428e-06
1.4067948e-05  	-2.89385548e-03	4.04525709e-06
1.4068116e-05  	-2.89394166e-03	4.04537948e-06
1.4068284e-05  	-2.89402755e-03	4.04550145e-06
1.4068452e-05  	-2.89411316e-03	4.04562297e-06
1.406862e-05   	-2.89419735e-03	4.04574422e-06
1.4068788e-05  	-2.89428212e-03	4.04586507e-06
1.4068955e-05  	-2.89436696e-03	4.04598569e-06
1.4069123e-05  	-2.89445153e-03	4.04610595e-06
1.4069291e-05  	-2.89453581e-03	4.04622584e-06
1.4069459e-05  	-2.89461981e-03	4.04634534e-06
1.4069627e-05  	-2.89470240e-03	4.04646446e-06
1.4069795e-05  	-2.89478558e-03	4.04658321e-06
1.4069962e-05  	-2.89486885e-03	4.04670170e-06
1.407013e-05   	-2.89495183e-03	4.04681983e-06
1.4070298e-05  	-2.89503449e-03	4.04693746e-06
1.4070466e-05  	-2.89511570e-03	4.04705472e-06
1.4070633e-05  	-2.89519749e-03	4.04717164e-06
1.4070801e-05  	-2.89527934e-03	4.04728820e-06
1.4070969e-05  	-2.89536087e-03	4.04740430e-06
1.4071137e-05  	-2.89544207e-03	4.04751995e-06
1.4071304e-05  	-2.89552293e-03	4.04763513e-06
1.4071472e-05  	-2.89560232e-03	4.04774981e-06
1.407164e-05   	-2.89568229e-03	4.04786406e-06
1.4071808e-05  	-2.89576234e-03	4.04797788e-06
1.4071975e-05  	-2.89584212e-03	4.04809129e-06
1.4072143e-05  	-2.89592164e-03	4.04820431e-06
1.4072311e-05  	-2.89599973e-03	4.04831691e-06
1.4072478e-05  	-2.89607845e-03	4.04842914e-06
1.4072646e-05  	-2.89615729e-03	4.04854098e-06
1.4072814e-05  	-2.89623587e-03	4.04865244e-06
1.4072981e-05  	-2.89631418e-03	4.04876351e-06
1.4073149e-05  	-2.89639221e-03	4.04887421e-06
1.4073316e-05  	-2.89646880e-03	4.04898451e-06
1.4073484e-05  	-2.89654601e-03	4.04909446e-06
1.4073652e-05  	-2.89662334e-03	4.04920407e-06
1.4073819e-05  	-2.89670038e-03	4.04931331e-06
1.4073987e-05  	-2.89677715e-03	4.04942223e-06
1.4074154e-05  	-2.89685246e-03	4.04953065e-06
1.4074322e-05  	-2.89692845e-03	4.04963864e-06
1.4074489e-05  	-2.89700454e-03	4.04974623e-06
1.4074657e-05  	-2.89708143e-03	4.04985343e-06
1.4074825e-05  	-2.89715705e-03	4.04996022e-06
1.4074992e-05  	-2.89723165e-03	4.05006660e-06
1.407516e-05   	-2.89730537e-03	4.05017263e-06
1.4075327e-05  	-2.89738109e-03	4.05027840e-06
1.4075495e-05  	-2.89745565e-03	4.05038376e-06
1.4075662e-05  	-2.89752955e-03	4.05048880e-06
1.407583e-05   	-2.89760433e-03	4.05059349e-06
1.4075997e-05  	-2.89767677e-03	4.05069779e-06
1.4076164e-05  	-2.89774944e-03	4.05080171e-06
1.4076332e-05  	-2.89782340e-03	4.05090526e-06
1.4076499e-05  	-2.89789622e-03	4.05100849e-06
1.4076667e-05  	-2.89796961e-03	4.05111139e-06
1.4076834e-05  	-2.89804178e-03	4.05121394e-06
1.4077002e-05  	-2.89811218e-03	4.05131609e-06
1.4077169e-05  	-2.89818446e-03	4.05141788e-06
1.4077336e-05  	-2.89825593e-03	4.05151930e-06
1.4077504e-05  	-2.89832799e-03	4.05162036e-06
1.4077671e-05  	-2.89839885e-03	4.05172104e-06
1.4077839e-05  	-2.89847029e-03	4.05182137e-06
1.4078006e-05  	-2.89853942e-03	4.05192131e-06
1.4078173e-05  	-2.89861008e-03	4.05202091e-06
1.4078341e-05  	-2.89867997e-03	4.05212014e-06
1.4078508e-05  	-2.89875052e-03	4.05221914e-06
1.4078676e-05  	-2.89881993e-03	4.05231791e-06
1.4078843e-05  	-2.89888999e-03	4.05241640e-06
1.407901e-05   	-2.89895777e-03	4.05251458e-06
1.4079178e-05  	-2.89902710e-03	4.05261249e-06
1.4079345e-05  	-2.89909566e-03	4.05271012e-06
1.4079512e-05  	-2.89916490e-03	4.05280748e-06
1.4079679e-05  	-2.89923297e-03	4.05290453e-06
1.4079847e-05  	-2.89930173e-03	4.05300133e-06
1.4080014e-05  	-2.89936822e-03	4.05309784e-06
1.4080181e-05  	-2.89943630e-03	4.05319413e-06
1.4080349e-05  	-2.89950489e-03	4.05329023e-06
1.4080516e-05  	-2.89957196e-03	4.05338621e-06
1.4080683e-05  	-2.89963975e-03	4.05348189e-06
1.408085e-05   	-2.89970531e-03	4.05357748e-06
1.4081018e-05  	-2.89977246e-03	4.05367257e-06
1.4081185e-05  	-2.89984017e-03	4.05376777e-06
1.4081352e-05  	-2.89990629e-03	4.05386235e-06
1.4081519e-05  	-2.89997312e-03	4.05395712e-06
1.4081687e-05  	-2.90003900e-03	4.05405122e-06
