0.002425 	-10.9912 	-16.311 	-0.130342
0.00245 	-10.8356 	-16.4219 	-0.00932313
0.002475 	-10.7885 	-16.2695 	-0.0739843
0.0025 	-10.3188 	-15.9727 	0.0187561
0.002525 	-10.136 	-15.6204 	-0.0593605
0.00255 	-9.3492 	-14.8246 	-0.0334784
0.002575 	-9.02447 	-14.2319 	-0.109447
0.0026 	-7.96178 	-12.9422 	-0.11587
0.002625 	-7.51521 	-12.1273 	-0.132427
0.00265 	-6.2628 	-10.4368 	-0.0756578
0.002675 	-5.79229 	-9.54793 	-0.0190835
0.0027 	-4.51845 	-7.62908 	0.0859723
0.002725 	-4.10447 	-6.85282 	0.0888901
0.00275 	-3.05825 	-5.05707 	0.035495
0.002775 	-2.74666 	-4.39679 	-0.0460793
0.0028 	-2.03698 	-3.01536 	-0.315795
0.002825 	-1.76946 	-2.44345 	-0.327064
0.00285 	-1.27448 	-1.46564 	-0.512708
0.002875 	-1.11164 	-1.16111 	-0.470698
0.0029 	-0.817571 	-0.541099 	-0.520766
0.002925 	-0.745414 	-0.362871 	-0.464498
0.00295 	-0.607338 	0.104394 	-0.469063
0.002975 	-0.549974 	0.264271 	-0.392572
0.003 	-0.507915 	0.558678 	-0.341701
0.003025 	-0.484378 	0.604996 	-0.326009
0.00305 	-0.484982 	0.704691 	-0.290483
0.003075 	-0.446613 	0.752251 	-0.292885
0.0031 	-0.466667 	0.830846 	-0.271996
0.003125 	-0.446867 	0.889473 	-0.259342
0.00315 	-0.515264 	0.940385 	-0.236237
0.003175 	-0.494691 	0.979534 	-0.225068
0.0032 	-0.541867 	1.02543 	-0.180881
0.003225 	-0.495204 	1.0637 	-0.167063
0.00325 	-0.519399 	1.08959 	-0.112087
0.003275 	-0.480679 	1.14512 	-0.104051
0.0033 	-0.507154 	1.16322 	-0.0554289
0.003325 	-0.484117 	1.18808 	-0.0488909
0.00335 	-0.515652 	1.18675 	2.9825e-06
0.003375 	-0.486209 	1.16413 	0.0160939
0.0034 	-0.505879 	1.12093 	0.0934669
0.003425 	-0.452225 	1.1013 	0.105819
0.00345 	-0.44393 	1.04813 	0.190852
0.003475 	-0.392596 	1.06062 	0.17916
0.0035 	-0.368537 	1.04686 	0.215316
0.003525 	-0.335158 	1.07692 	0.218718
0.00355 	-0.3013 	1.08069 	0.234002
0.003575 	-0.279386 	1.11077 	0.261
0.0036 	-0.260898 	1.10529 	0.28446
0.00362505 	-0.247181 	1.14906 	0.294761
0.00365009 	-0.25228 	1.15122 	0.302317
0.00367228 	-0.23567 	1.17422 	0.293516
0.00369446 	-0.234747 	1.16155 	0.283919
0.00371412 	-0.20099 	1.1057 	0.277679
0.00373377 	-0.196157 	1.08341 	0.265343
0.00375118 	-0.153271 	0.989908 	0.269068
0.0037686 	-0.154148 	0.963285 	0.254253
0.00378402 	-0.130219 	0.906415 	0.265466
0.00379944 	-0.136502 	0.873751 	0.256698
0.00381311 	-0.124263 	0.845679 	0.27014
0.00382677 	-0.128727 	0.824407 	0.272355
0.00383888 	-0.121135 	0.808782 	0.288896
0.00385098 	-0.123035 	0.797027 	0.294325
0.0038617 	-0.116593 	0.79409 	0.309261
0.00387243 	-0.113853 	0.791612 	0.31255
0.00388192 	-0.106185 	0.789272 	0.322497
0.00389142 	-0.100986 	0.789922 	0.323251
0.00389984 	-0.0905187 	0.773116 	0.328203
0.00390825 	-0.0869399 	0.764813 	0.327471
0.00391571 	-0.0736774 	0.733484 	0.327699
0.00392316 	-0.0734922 	0.714247 	0.324952
0.00392977 	-0.05826 	0.679223 	0.325389
0.00393637 	-0.060609 	0.651641 	0.321265
0.00394222 	-0.0453439 	0.618988 	0.324231
0.00394807 	-0.0492615 	0.58821 	0.317572
0.00395325 	-0.034906 	0.555604 	0.319866
0.00395843 	-0.0390448 	0.522467 	0.308076
0.00396302 	-0.0261202 	0.485197 	0.304902
0.00396761 	-0.0291748 	0.446486 	0.287607
0.00397168 	-0.0181815 	0.401337 	0.27678
0.00397575 	-0.0195628 	0.354209 	0.255529
0.00397935 	-0.0111339 	0.302827 	0.236586
0.00398295 	-0.0112832 	0.249741 	0.211369
0.00398615 	-0.00560258 	0.198391 	0.184397
0.00398934 	-0.00513016 	0.146826 	0.152848
0.00399216 	-0.00198462 	0.102292 	0.119912
0.00399499 	-0.00138425 	0.0610619 	0.0813754
0.0039975 	-0.000305424 	0.0255721 	0.0448164
0.004 	0 	0 	0
