# Region type : faceZone nozzleOutletZone
# Faces  :     3013
# Area   :     6.30029605e-09
# Time         	sum(rhoPhi)	sum(phi)
3.4019589e-05  	-2.20108306e-03	3.08222085e-06
3.4019807e-05  	-2.20102815e-03	3.08214335e-06
3.4020026e-05  	-2.20097342e-03	3.08206609e-06
3.4020244e-05  	-2.20091886e-03	3.08198908e-06
3.4020463e-05  	-2.20086448e-03	3.08191229e-06
3.4020681e-05  	-2.20081026e-03	3.08183574e-06
3.40209e-05    	-2.20075620e-03	3.08175940e-06
3.4021118e-05  	-2.20070231e-03	3.08168328e-06
3.4021337e-05  	-2.20064857e-03	3.08160735e-06
3.4021555e-05  	-2.20059497e-03	3.08153160e-06
3.4021774e-05  	-2.20054152e-03	3.08145603e-06
3.4021992e-05  	-2.20048820e-03	3.08138063e-06
3.4022211e-05  	-2.20043502e-03	3.08130541e-06
3.402243e-05   	-2.20038198e-03	3.08123036e-06
3.4022648e-05  	-2.20032908e-03	3.08115548e-06
3.4022867e-05  	-2.20027630e-03	3.08108076e-06
3.4023086e-05  	-2.20022367e-03	3.08100622e-06
3.4023304e-05  	-2.20017117e-03	3.08093184e-06
3.4023523e-05  	-2.20011881e-03	3.08085765e-06
3.4023742e-05  	-2.20006661e-03	3.08078364e-06
3.402396e-05   	-2.20001454e-03	3.08070982e-06
3.4024179e-05  	-2.19996263e-03	3.08063618e-06
3.4024398e-05  	-2.19991088e-03	3.08056275e-06
3.4024617e-05  	-2.19985928e-03	3.08048951e-06
3.4024836e-05  	-2.19980784e-03	3.08041649e-06
3.4025054e-05  	-2.19975656e-03	3.08034367e-06
3.4025273e-05  	-2.19970543e-03	3.08027103e-06
3.4025492e-05  	-2.19965447e-03	3.08019861e-06
3.4025711e-05  	-2.19960369e-03	3.08012639e-06
3.402593e-05   	-2.19955308e-03	3.08005437e-06
3.4026149e-05  	-2.19950262e-03	3.07998256e-06
3.4026367e-05  	-2.19945230e-03	3.07991092e-06
3.4026586e-05  	-2.19940213e-03	3.07983947e-06
3.4026805e-05  	-2.19935210e-03	3.07976820e-06
3.4027024e-05  	-2.19930220e-03	3.07969710e-06
3.4027243e-05  	-2.19925244e-03	3.07962619e-06
3.4027462e-05  	-2.19920283e-03	3.07955547e-06
3.4027681e-05  	-2.19915337e-03	3.07948494e-06
3.40279e-05    	-2.19910405e-03	3.07941460e-06
3.4028119e-05  	-2.19905486e-03	3.07934444e-06
3.4028338e-05  	-2.19900583e-03	3.07927448e-06
3.4028557e-05  	-2.19895692e-03	3.07920469e-06
3.4028776e-05  	-2.19890816e-03	3.07913508e-06
3.4028995e-05  	-2.19885952e-03	3.07906565e-06
3.4029215e-05  	-2.19881101e-03	3.07899638e-06
3.4029434e-05  	-2.19876263e-03	3.07892728e-06
3.4029653e-05  	-2.19871437e-03	3.07885835e-06
3.4029872e-05  	-2.19866623e-03	3.07878957e-06
3.4030091e-05  	-2.19861822e-03	3.07872096e-06
3.403031e-05   	-2.19857033e-03	3.07865250e-06
3.4030529e-05  	-2.19852256e-03	3.07858420e-06
3.4030748e-05  	-2.19847493e-03	3.07851607e-06
3.4030968e-05  	-2.19842744e-03	3.07844811e-06
3.4031187e-05  	-2.19838006e-03	3.07838033e-06
3.4031406e-05  	-2.19833283e-03	3.07831273e-06
3.4031625e-05  	-2.19828573e-03	3.07824535e-06
3.4031845e-05  	-2.19823877e-03	3.07817816e-06
3.4032064e-05  	-2.19819194e-03	3.07811116e-06
3.4032283e-05  	-2.19814523e-03	3.07804434e-06
3.4032502e-05  	-2.19809864e-03	3.07797769e-06
3.4032722e-05  	-2.19805217e-03	3.07791120e-06
3.4032941e-05  	-2.19800582e-03	3.07784488e-06
3.403316e-05   	-2.19795959e-03	3.07777873e-06
3.403338e-05   	-2.19791347e-03	3.07771276e-06
3.4033599e-05  	-2.19786748e-03	3.07764696e-06
3.4033818e-05  	-2.19782162e-03	3.07758134e-06
3.4034038e-05  	-2.19777587e-03	3.07751589e-06
3.4034257e-05  	-2.19773024e-03	3.07745061e-06
3.4034477e-05  	-2.19768473e-03	3.07738550e-06
3.4034696e-05  	-2.19763935e-03	3.07732057e-06
3.4034915e-05  	-2.19759408e-03	3.07725581e-06
3.4035135e-05  	-2.19754892e-03	3.07719121e-06
3.4035354e-05  	-2.19750386e-03	3.07712676e-06
3.4035574e-05  	-2.19745892e-03	3.07706247e-06
3.4035793e-05  	-2.19741409e-03	3.07699834e-06
3.4036013e-05  	-2.19736937e-03	3.07693438e-06
3.4036232e-05  	-2.19732477e-03	3.07687059e-06
3.4036452e-05  	-2.19728029e-03	3.07680698e-06
3.4036671e-05  	-2.19723593e-03	3.07674356e-06
3.4036891e-05  	-2.19719170e-03	3.07668031e-06
3.4037111e-05  	-2.19714760e-03	3.07661727e-06
3.403733e-05   	-2.19710362e-03	3.07655440e-06
3.403755e-05   	-2.19705977e-03	3.07649174e-06
3.4037769e-05  	-2.19701604e-03	3.07642925e-06
3.4037989e-05  	-2.19697243e-03	3.07636696e-06
3.4038208e-05  	-2.19692895e-03	3.07630482e-06
3.4038428e-05  	-2.19688558e-03	3.07624292e-06
3.4038648e-05  	-2.19684233e-03	3.07618114e-06
3.4038867e-05  	-2.19679922e-03	3.07611960e-06
3.4039087e-05  	-2.19675623e-03	3.07605824e-06
3.4039307e-05  	-2.19671337e-03	3.07599707e-06
3.4039526e-05  	-2.19667063e-03	3.07593609e-06
3.4039746e-05  	-2.19662804e-03	3.07587530e-06
3.4039966e-05  	-2.19658557e-03	3.07581469e-06
3.4040185e-05  	-2.19654320e-03	3.07575423e-06
3.4040405e-05  	-2.19650094e-03	3.07569393e-06
3.4040625e-05  	-2.19645877e-03	3.07563376e-06
3.4040845e-05  	-2.19641670e-03	3.07557373e-06
3.4041064e-05  	-2.19637471e-03	3.07551383e-06
3.4041284e-05  	-2.19633281e-03	3.07545406e-06
3.4041504e-05  	-2.19629101e-03	3.07539444e-06
3.4041724e-05  	-2.19624932e-03	3.07533496e-06
3.4041943e-05  	-2.19620773e-03	3.07527563e-06
3.4042163e-05  	-2.19616624e-03	3.07521644e-06
3.4042383e-05  	-2.19612486e-03	3.07515740e-06
3.4042603e-05  	-2.19608359e-03	3.07509850e-06
3.4042823e-05  	-2.19604244e-03	3.07503977e-06
3.4043043e-05  	-2.19600141e-03	3.07498120e-06
3.4043262e-05  	-2.19596050e-03	3.07492280e-06
3.4043482e-05  	-2.19591973e-03	3.07486458e-06
3.4043702e-05  	-2.19587909e-03	3.07480655e-06
3.4043922e-05  	-2.19583860e-03	3.07474871e-06
3.4044142e-05  	-2.19579826e-03	3.07469106e-06
3.4044362e-05  	-2.19575805e-03	3.07463360e-06
3.4044582e-05  	-2.19571799e-03	3.07457634e-06
3.4044802e-05  	-2.19567806e-03	3.07451926e-06
3.4045022e-05  	-2.19563828e-03	3.07446238e-06
3.4045242e-05  	-2.19559864e-03	3.07440572e-06
3.4045461e-05  	-2.19555914e-03	3.07434930e-06
3.4045681e-05  	-2.19551978e-03	3.07429307e-06
3.4045901e-05  	-2.19548055e-03	3.07423702e-06
3.4046121e-05  	-2.19544145e-03	3.07418114e-06
3.4046341e-05  	-2.19540248e-03	3.07412542e-06
3.4046561e-05  	-2.19536363e-03	3.07406986e-06
3.4046781e-05  	-2.19532491e-03	3.07401446e-06
3.4047001e-05  	-2.19528631e-03	3.07395923e-06
3.4047221e-05  	-2.19524785e-03	3.07390415e-06
3.4047441e-05  	-2.19520951e-03	3.07384922e-06
3.4047661e-05  	-2.19517128e-03	3.07379444e-06
3.4047882e-05  	-2.19513317e-03	3.07373980e-06
3.4048102e-05  	-2.19509519e-03	3.07368531e-06
3.4048322e-05  	-2.19505733e-03	3.07363096e-06
3.4048542e-05  	-2.19501968e-03	3.07357676e-06
3.4048762e-05  	-2.19498242e-03	3.07352272e-06
3.4048982e-05  	-2.19494524e-03	3.07346884e-06
3.4049202e-05  	-2.19490797e-03	3.07341506e-06
3.4049422e-05  	-2.19487079e-03	3.07336140e-06
3.4049642e-05  	-2.19483371e-03	3.07330786e-06
3.4049862e-05  	-2.19479674e-03	3.07325445e-06
3.4050082e-05  	-2.19475988e-03	3.07320117e-06
3.4050303e-05  	-2.19472312e-03	3.07314801e-06
3.4050523e-05  	-2.19468645e-03	3.07309497e-06
3.4050743e-05  	-2.19464988e-03	3.07304205e-06
3.4050963e-05  	-2.19461339e-03	3.07298925e-06
3.4051183e-05  	-2.19457700e-03	3.07293656e-06
3.4051404e-05  	-2.19454068e-03	3.07288397e-06
3.4051624e-05  	-2.19450444e-03	3.07283150e-06
3.4051844e-05  	-2.19446829e-03	3.07277914e-06
3.4052064e-05  	-2.19443221e-03	3.07272689e-06
3.4052284e-05  	-2.19439622e-03	3.07267475e-06
3.4052505e-05  	-2.19436031e-03	3.07262273e-06
3.4052725e-05  	-2.19432449e-03	3.07257083e-06
3.4052945e-05  	-2.19428877e-03	3.07251907e-06
3.4053165e-05  	-2.19425315e-03	3.07246744e-06
3.4053385e-05  	-2.19421764e-03	3.07241596e-06
3.4053606e-05  	-2.19418224e-03	3.07236465e-06
3.4053826e-05  	-2.19414697e-03	3.07231351e-06
3.4054046e-05  	-2.19411181e-03	3.07226254e-06
3.4054267e-05  	-2.19407679e-03	3.07221174e-06
3.4054487e-05  	-2.19404188e-03	3.07216113e-06
3.4054707e-05  	-2.19400711e-03	3.07211071e-06
3.4054928e-05  	-2.19397247e-03	3.07206046e-06
3.4055148e-05  	-2.19393795e-03	3.07201037e-06
3.4055368e-05  	-2.19390353e-03	3.07196043e-06
3.4055588e-05  	-2.19386921e-03	3.07191063e-06
3.4055809e-05  	-2.19383499e-03	3.07186095e-06
3.4056029e-05  	-2.19380085e-03	3.07181141e-06
3.405625e-05   	-2.19376681e-03	3.07176201e-06
3.405647e-05   	-2.19373288e-03	3.07171276e-06
3.405669e-05   	-2.19369905e-03	3.07166365e-06
3.4056911e-05  	-2.19366535e-03	3.07161469e-06
3.4057131e-05  	-2.19363178e-03	3.07156591e-06
3.4057351e-05  	-2.19359833e-03	3.07151729e-06
3.4057572e-05  	-2.19356498e-03	3.07146884e-06
3.4057792e-05  	-2.19353174e-03	3.07142056e-06
3.4058013e-05  	-2.19349861e-03	3.07137244e-06
3.4058233e-05  	-2.19346558e-03	3.07132448e-06
3.4058453e-05  	-2.19343264e-03	3.07127668e-06
3.4058674e-05  	-2.19339982e-03	3.07122906e-06
3.4058894e-05  	-2.19336712e-03	3.07118161e-06
3.4059115e-05  	-2.19333453e-03	3.07113435e-06
3.4059335e-05  	-2.19330205e-03	3.07108725e-06
3.4059556e-05  	-2.19326967e-03	3.07104033e-06
3.4059776e-05  	-2.19323741e-03	3.07099359e-06
3.4059997e-05  	-2.19320525e-03	3.07094702e-06
3.4060217e-05  	-2.19317321e-03	3.07090065e-06
3.4060438e-05  	-2.19314131e-03	3.07085449e-06
3.4060658e-05  	-2.19310955e-03	3.07080855e-06
3.4060878e-05  	-2.19307792e-03	3.07076282e-06
3.4061099e-05  	-2.19304642e-03	3.07071729e-06
3.406132e-05   	-2.19301505e-03	3.07067197e-06
3.406154e-05   	-2.19298383e-03	3.07062687e-06
3.4061761e-05  	-2.19295275e-03	3.07058198e-06
3.4061981e-05  	-2.19292180e-03	3.07053730e-06
3.4062202e-05  	-2.19289098e-03	3.07049281e-06
3.4062422e-05  	-2.19286028e-03	3.07044851e-06
3.4062643e-05  	-2.19282970e-03	3.07040440e-06
3.4062863e-05  	-2.19279923e-03	3.07036047e-06
3.4063084e-05  	-2.19276887e-03	3.07031669e-06
3.4063304e-05  	-2.19273861e-03	3.07027308e-06
3.4063525e-05  	-2.19270845e-03	3.07022962e-06
3.4063746e-05  	-2.19267837e-03	3.07018629e-06
3.4063966e-05  	-2.19264838e-03	3.07014308e-06
3.4064187e-05  	-2.19261849e-03	3.07010002e-06
3.4064407e-05  	-2.19258869e-03	3.07005709e-06
3.4064628e-05  	-2.19255901e-03	3.07001433e-06
3.4064848e-05  	-2.19252945e-03	3.06997173e-06
3.4065069e-05  	-2.19250002e-03	3.06992931e-06
3.406529e-05   	-2.19247072e-03	3.06988707e-06
3.406551e-05   	-2.19244155e-03	3.06984502e-06
3.4065731e-05  	-2.19241250e-03	3.06980314e-06
3.4065952e-05  	-2.19238358e-03	3.06976143e-06
3.4066172e-05  	-2.19235478e-03	3.06971990e-06
3.4066393e-05  	-2.19232610e-03	3.06967853e-06
3.4066614e-05  	-2.19229753e-03	3.06963733e-06
3.4066834e-05  	-2.19226908e-03	3.06959629e-06
3.4067055e-05  	-2.19224073e-03	3.06955538e-06
3.4067276e-05  	-2.19221248e-03	3.06951464e-06
3.4067496e-05  	-2.19218436e-03	3.06947404e-06
3.4067717e-05  	-2.19215635e-03	3.06943361e-06
3.4067938e-05  	-2.19212846e-03	3.06939334e-06
3.4068158e-05  	-2.19210069e-03	3.06935323e-06
3.4068379e-05  	-2.19207305e-03	3.06931326e-06
3.40686e-05    	-2.19204553e-03	3.06927346e-06
3.406882e-05   	-2.19201812e-03	3.06923381e-06
3.4069041e-05  	-2.19199083e-03	3.06919432e-06
3.4069262e-05  	-2.19196365e-03	3.06915499e-06
3.4069483e-05  	-2.19193660e-03	3.06911581e-06
3.4069703e-05  	-2.19190967e-03	3.06907681e-06
3.4069924e-05  	-2.19188286e-03	3.06903797e-06
3.4070145e-05  	-2.19185618e-03	3.06899931e-06
3.4070366e-05  	-2.19182963e-03	3.06896081e-06
3.4070586e-05  	-2.19180319e-03	3.06892246e-06
3.4070807e-05  	-2.19177685e-03	3.06888426e-06
3.4071028e-05  	-2.19175062e-03	3.06884621e-06
3.4071249e-05  	-2.19172449e-03	3.06880829e-06
3.407147e-05   	-2.19169846e-03	3.06877051e-06
3.407169e-05   	-2.19167252e-03	3.06873285e-06
3.4071911e-05  	-2.19164667e-03	3.06869531e-06
3.4072132e-05  	-2.19162090e-03	3.06865787e-06
3.4072353e-05  	-2.19159520e-03	3.06862053e-06
3.4072574e-05  	-2.19156958e-03	3.06858329e-06
3.4072794e-05  	-2.19154404e-03	3.06854616e-06
3.4073015e-05  	-2.19151857e-03	3.06850912e-06
3.4073236e-05  	-2.19149317e-03	3.06847218e-06
3.4073457e-05  	-2.19146785e-03	3.06843533e-06
3.4073678e-05  	-2.19144262e-03	3.06839860e-06
3.4073899e-05  	-2.19141747e-03	3.06836197e-06
3.4074119e-05  	-2.19139240e-03	3.06832546e-06
3.407434e-05   	-2.19136744e-03	3.06828908e-06
3.4074561e-05  	-2.19134260e-03	3.06825283e-06
3.4074782e-05  	-2.19131786e-03	3.06821672e-06
3.4075003e-05  	-2.19129323e-03	3.06818074e-06
3.4075224e-05  	-2.19126868e-03	3.06814487e-06
3.4075445e-05  	-2.19124422e-03	3.06810910e-06
3.4075666e-05  	-2.19121983e-03	3.06807344e-06
3.4075886e-05  	-2.19119552e-03	3.06803789e-06
3.4076107e-05  	-2.19117128e-03	3.06800244e-06
3.4076328e-05  	-2.19114711e-03	3.06796709e-06
3.4076549e-05  	-2.19112300e-03	3.06793183e-06
3.407677e-05   	-2.19109895e-03	3.06789664e-06
3.4076991e-05  	-2.19107495e-03	3.06786154e-06
3.4077212e-05  	-2.19105102e-03	3.06782655e-06
3.4077433e-05  	-2.19102717e-03	3.06779166e-06
3.4077654e-05  	-2.19100341e-03	3.06775690e-06
3.4077875e-05  	-2.19097974e-03	3.06772226e-06
3.4078096e-05  	-2.19095616e-03	3.06768775e-06
3.4078317e-05  	-2.19093267e-03	3.06765337e-06
3.4078538e-05  	-2.19090926e-03	3.06761909e-06
3.4078759e-05  	-2.19088592e-03	3.06758492e-06
3.407898e-05   	-2.19086264e-03	3.06755084e-06
3.4079201e-05  	-2.19083942e-03	3.06751686e-06
3.4079422e-05  	-2.19081628e-03	3.06748300e-06
3.4079643e-05  	-2.19079323e-03	3.06744926e-06
3.4079864e-05  	-2.19077026e-03	3.06741564e-06
3.4080085e-05  	-2.19074736e-03	3.06738213e-06
3.4080306e-05  	-2.19072454e-03	3.06734874e-06
3.4080527e-05  	-2.19070179e-03	3.06731546e-06
3.4080748e-05  	-2.19067913e-03	3.06728229e-06
3.4080969e-05  	-2.19065655e-03	3.06724926e-06
3.408119e-05   	-2.19063404e-03	3.06721634e-06
3.4081411e-05  	-2.19061161e-03	3.06718353e-06
3.4081632e-05  	-2.19058924e-03	3.06715082e-06
3.4081853e-05  	-2.19056694e-03	3.06711822e-06
3.4082074e-05  	-2.19054471e-03	3.06708573e-06
3.4082295e-05  	-2.19052254e-03	3.06705333e-06
3.4082516e-05  	-2.19050043e-03	3.06702103e-06
3.4082737e-05  	-2.19047838e-03	3.06698884e-06
3.4082958e-05  	-2.19045639e-03	3.06695675e-06
3.4083179e-05  	-2.19043446e-03	3.06692477e-06
3.40834e-05    	-2.19041261e-03	3.06689291e-06
3.4083621e-05  	-2.19039083e-03	3.06686116e-06
3.4083842e-05  	-2.19036912e-03	3.06682953e-06
3.4084063e-05  	-2.19034748e-03	3.06679800e-06
3.4084284e-05  	-2.19032592e-03	3.06676657e-06
3.4084505e-05  	-2.19030443e-03	3.06673525e-06
3.4084727e-05  	-2.19028301e-03	3.06670405e-06
3.4084948e-05  	-2.19026166e-03	3.06667298e-06
3.4085169e-05  	-2.19024037e-03	3.06664204e-06
3.408539e-05   	-2.19021914e-03	3.06661121e-06
3.4085611e-05  	-2.19019796e-03	3.06658050e-06
3.4085832e-05  	-2.19017683e-03	3.06654990e-06
3.4086053e-05  	-2.19015574e-03	3.06651941e-06
3.4086274e-05  	-2.19013471e-03	3.06648903e-06
3.4086495e-05  	-2.19011371e-03	3.06645878e-06
3.4086717e-05  	-2.19009276e-03	3.06642865e-06
3.4086938e-05  	-2.19007184e-03	3.06639863e-06
3.4087159e-05  	-2.19005095e-03	3.06636870e-06
3.408738e-05   	-2.19003009e-03	3.06633886e-06
3.4087601e-05  	-2.19000925e-03	3.06630912e-06
3.4087822e-05  	-2.18998845e-03	3.06627947e-06
3.4088043e-05  	-2.18996768e-03	3.06624994e-06
3.4088265e-05  	-2.18994693e-03	3.06622050e-06
3.4088486e-05  	-2.18992623e-03	3.06619116e-06
3.4088707e-05  	-2.18990556e-03	3.06616192e-06
3.4088928e-05  	-2.18988494e-03	3.06613279e-06
3.4089149e-05  	-2.18986436e-03	3.06610375e-06
3.4089371e-05  	-2.18984382e-03	3.06607483e-06
3.4089592e-05  	-2.18982335e-03	3.06604601e-06
3.4089813e-05  	-2.18980293e-03	3.06601731e-06
3.4090034e-05  	-2.18978258e-03	3.06598873e-06
3.4090255e-05  	-2.18976230e-03	3.06596026e-06
3.4090476e-05  	-2.18974209e-03	3.06593192e-06
3.4090698e-05  	-2.18972196e-03	3.06590370e-06
3.4090919e-05  	-2.18970191e-03	3.06587560e-06
3.409114e-05   	-2.18968195e-03	3.06584763e-06
3.4091361e-05  	-2.18966206e-03	3.06581978e-06
3.4091583e-05  	-2.18964225e-03	3.06579206e-06
3.4091804e-05  	-2.18962252e-03	3.06576446e-06
3.4092025e-05  	-2.18960285e-03	3.06573698e-06
3.4092246e-05  	-2.18958326e-03	3.06570961e-06
3.4092468e-05  	-2.18956374e-03	3.06568236e-06
3.4092689e-05  	-2.18954429e-03	3.06565522e-06
3.409291e-05   	-2.18952490e-03	3.06562818e-06
3.4093131e-05  	-2.18950557e-03	3.06560124e-06
3.4093353e-05  	-2.18948631e-03	3.06557440e-06
3.4093574e-05  	-2.18946710e-03	3.06554765e-06
3.4093795e-05  	-2.18944796e-03	3.06552100e-06
3.4094016e-05  	-2.18942888e-03	3.06549444e-06
3.4094238e-05  	-2.18940987e-03	3.06546797e-06
3.4094459e-05  	-2.18939091e-03	3.06544158e-06
3.409468e-05   	-2.18937201e-03	3.06541527e-06
3.4094902e-05  	-2.18935317e-03	3.06538903e-06
3.4095123e-05  	-2.18933438e-03	3.06536286e-06
3.4095344e-05  	-2.18931566e-03	3.06533676e-06
3.4095565e-05  	-2.18929700e-03	3.06531074e-06
3.4095787e-05  	-2.18927839e-03	3.06528477e-06
3.4096008e-05  	-2.18925985e-03	3.06525892e-06
3.4096229e-05  	-2.18924137e-03	3.06523322e-06
3.4096451e-05  	-2.18922296e-03	3.06520763e-06
3.4096672e-05  	-2.18920462e-03	3.06518205e-06
3.4096893e-05  	-2.18918634e-03	3.06515666e-06
3.4097115e-05  	-2.18916813e-03	3.06513133e-06
3.4097336e-05  	-2.18915000e-03	3.06510626e-06
3.4097557e-05  	-2.18913192e-03	3.06508121e-06
3.4097779e-05  	-2.18911390e-03	3.06505618e-06
3.4098e-05     	-2.18909592e-03	3.06503118e-06
3.4098221e-05  	-2.18907799e-03	3.06500621e-06
3.4098443e-05  	-2.18906010e-03	3.06498128e-06
3.4098664e-05  	-2.18904226e-03	3.06495639e-06
3.4098885e-05  	-2.18902446e-03	3.06493153e-06
3.4099107e-05  	-2.18900669e-03	3.06490669e-06
3.4099328e-05  	-2.18898896e-03	3.06488188e-06
3.4099549e-05  	-2.18897127e-03	3.06485709e-06
3.4099771e-05  	-2.18895360e-03	3.06483230e-06
3.4099992e-05  	-2.18893595e-03	3.06480752e-06
3.4100214e-05  	-2.18891833e-03	3.06478273e-06
3.4100435e-05  	-2.18890072e-03	3.06475792e-06
3.4100656e-05  	-2.18888313e-03	3.06473311e-06
3.4100878e-05  	-2.18886556e-03	3.06470831e-06
3.4101099e-05  	-2.18884803e-03	3.06468350e-06
3.410132e-05   	-2.18883054e-03	3.06465871e-06
3.4101542e-05  	-2.18881308e-03	3.06463392e-06
3.4101763e-05  	-2.18879566e-03	3.06460914e-06
3.4101985e-05  	-2.18877828e-03	3.06458436e-06
3.4102206e-05  	-2.18876092e-03	3.06455957e-06
3.4102427e-05  	-2.18874359e-03	3.06453477e-06
3.4102649e-05  	-2.18872629e-03	3.06450996e-06
3.410287e-05   	-2.18870902e-03	3.06448514e-06
3.4103092e-05  	-2.18869179e-03	3.06446033e-06
3.4103313e-05  	-2.18867459e-03	3.06443553e-06
3.4103535e-05  	-2.18865745e-03	3.06441074e-06
3.4103756e-05  	-2.18864034e-03	3.06438598e-06
3.4103977e-05  	-2.18862329e-03	3.06436124e-06
3.4104199e-05  	-2.18860629e-03	3.06433653e-06
3.410442e-05   	-2.18858932e-03	3.06431183e-06
3.4104642e-05  	-2.18857240e-03	3.06428715e-06
3.4104863e-05  	-2.18855552e-03	3.06426248e-06
3.4105085e-05  	-2.18853868e-03	3.06423781e-06
3.4105306e-05  	-2.18852187e-03	3.06421316e-06
