# time                
# Time                	cpu                   	clock                 	cpu/step              	clock/step            
1.29196869611831e-06  	1.321900000000000e+02	132	1.159999999999997e+00	1.000000000000000e+00
1.34447296808846e-06  	1.333300000000000e+02	133	1.140000000000015e+00	1.000000000000000e+00
1.39558982147287e-06  	1.344800000000000e+02	134	1.149999999999977e+00	1.000000000000000e+00
1.44544038273602e-06  	1.355900000000000e+02	135	1.110000000000014e+00	1.000000000000000e+00
1.4942056274749e-06   	1.366700000000000e+02	136	1.079999999999984e+00	1.000000000000000e+00
1.5419544371562e-06   	1.377700000000000e+02	138	1.100000000000023e+00	2.000000000000000e+00
1.58881690529654e-06  	1.388300000000000e+02	139	1.060000000000002e+00	1.000000000000000e+00
1.63484645772624e-06  	1.399000000000000e+02	140	1.069999999999993e+00	1.000000000000000e+00
1.68011344048844e-06  	1.409300000000000e+02	141	1.030000000000001e+00	1.000000000000000e+00
1.72464237461866e-06  	1.419600000000000e+02	142	1.030000000000001e+00	1.000000000000000e+00
1.76845662233394e-06  	1.430100000000000e+02	143	1.049999999999983e+00	1.000000000000000e+00
1.81159739676419e-06  	1.440300000000000e+02	144	1.020000000000010e+00	1.000000000000000e+00
1.8540848059391e-06   	1.450300000000000e+02	145	1.000000000000000e+00	1.000000000000000e+00
1.89593807467858e-06  	1.460500000000000e+02	146	1.020000000000010e+00	1.000000000000000e+00
1.93717559545425e-06  	1.470800000000000e+02	147	1.030000000000001e+00	1.000000000000000e+00
1.9777981407751e-06   	1.480600000000000e+02	148	9.799999999999898e-01	1.000000000000000e+00
2.01782353965596e-06  	1.490900000000000e+02	149	1.030000000000001e+00	1.000000000000000e+00
2.05725298692371e-06  	1.501000000000000e+02	150	1.009999999999991e+00	1.000000000000000e+00
2.09607294214094e-06  	1.510800000000000e+02	151	9.800000000000182e-01	1.000000000000000e+00
2.13428680906438e-06  	1.520200000000000e+02	152	9.399999999999977e-01	1.000000000000000e+00
2.17189853588641e-06  	1.529500000000000e+02	153	9.299999999999784e-01	1.000000000000000e+00
2.20889857426165e-06  	1.538700000000000e+02	154	9.200000000000159e-01	1.000000000000000e+00
2.2453062814194e-06   	1.548300000000000e+02	155	9.600000000000080e-01	1.000000000000000e+00
2.2811138615361e-06   	1.557700000000000e+02	156	9.399999999999977e-01	1.000000000000000e+00
2.31634056886792e-06  	1.566800000000000e+02	156	9.099999999999966e-01	0.000000000000000e+00
2.3509924523128e-06   	1.576000000000000e+02	157	9.199999999999875e-01	1.000000000000000e+00
2.38507587554062e-06  	1.585700000000000e+02	158	9.699999999999989e-01	1.000000000000000e+00
2.41859748409984e-06  	1.594500000000000e+02	159	8.799999999999955e-01	1.000000000000000e+00
2.45157531529819e-06  	1.603200000000000e+02	160	8.700000000000045e-01	1.000000000000000e+00
2.48402655438159e-06  	1.612400000000000e+02	161	9.200000000000159e-01	1.000000000000000e+00
2.51596758728222e-06  	1.621000000000000e+02	162	8.599999999999852e-01	1.000000000000000e+00
2.54740390860202e-06  	1.629800000000000e+02	163	8.799999999999955e-01	1.000000000000000e+00
2.57836089592457e-06  	1.638600000000000e+02	164	8.800000000000239e-01	1.000000000000000e+00
2.60886234836793e-06  	1.647400000000000e+02	165	8.799999999999955e-01	1.000000000000000e+00
2.63891206686581e-06  	1.655800000000000e+02	165	8.400000000000034e-01	0.000000000000000e+00
2.66853211187133e-06  	1.664400000000000e+02	166	8.599999999999852e-01	1.000000000000000e+00
2.69774323668769e-06  	1.673200000000000e+02	167	8.799999999999955e-01	1.000000000000000e+00
2.72446728413711e-06  	1.681600000000000e+02	168	8.400000000000034e-01	1.000000000000000e+00
2.74920673803229e-06  	1.689500000000000e+02	169	7.899999999999920e-01	1.000000000000000e+00
2.77236720320542e-06  	1.697300000000000e+02	170	7.800000000000011e-01	1.000000000000000e+00
2.7942406863993e-06   	1.705000000000000e+02	170	7.700000000000102e-01	0.000000000000000e+00
2.81508687111163e-06  	1.712700000000000e+02	171	7.700000000000102e-01	1.000000000000000e+00
2.83500589409357e-06  	1.719700000000000e+02	172	6.999999999999886e-01	1.000000000000000e+00
2.85414039470521e-06  	1.726800000000000e+02	173	7.100000000000080e-01	1.000000000000000e+00
2.87258464372843e-06  	1.733800000000000e+02	173	6.999999999999886e-01	0.000000000000000e+00
2.89043894802186e-06  	1.741000000000000e+02	174	7.199999999999989e-01	1.000000000000000e+00
2.90778923586391e-06  	1.747900000000000e+02	175	6.899999999999977e-01	1.000000000000000e+00
2.92470130880663e-06  	1.754600000000000e+02	175	6.700000000000159e-01	0.000000000000000e+00
2.94122757688481e-06  	1.761400000000000e+02	176	6.799999999999784e-01	1.000000000000000e+00
2.95742293353809e-06  	1.767900000000000e+02	177	6.500000000000057e-01	1.000000000000000e+00
2.97333416112728e-06  	1.774500000000000e+02	177	6.599999999999966e-01	0.000000000000000e+00
2.98898109965959e-06  	1.781200000000000e+02	178	6.700000000000159e-01	1.000000000000000e+00
3.00421285015422e-06  	1.787600000000000e+02	179	6.399999999999864e-01	1.000000000000000e+00
3.01907354988608e-06  	1.794000000000000e+02	179	6.400000000000148e-01	0.000000000000000e+00
3.03360470458343e-06  	1.800200000000000e+02	180	6.200000000000045e-01	1.000000000000000e+00
3.04783725930168e-06  	1.806700000000000e+02	181	6.499999999999773e-01	1.000000000000000e+00
3.06179524414774e-06  	1.813000000000000e+02	181	6.300000000000239e-01	0.000000000000000e+00
3.0755064470835e-06   	1.819600000000000e+02	182	6.599999999999966e-01	1.000000000000000e+00
3.08899440889159e-06  	1.825700000000000e+02	182	6.099999999999852e-01	0.000000000000000e+00
3.10228080943876e-06  	1.832100000000000e+02	183	6.400000000000148e-01	1.000000000000000e+00
3.11538217763651e-06  	1.838500000000000e+02	184	6.399999999999864e-01	1.000000000000000e+00
3.12831046931284e-06  	1.844700000000000e+02	184	6.200000000000045e-01	0.000000000000000e+00
3.14108363512648e-06  	1.850700000000000e+02	185	5.999999999999943e-01	1.000000000000000e+00
3.15371850551063e-06  	1.856500000000000e+02	186	5.800000000000125e-01	1.000000000000000e+00
3.16622771262694e-06  	1.862400000000000e+02	186	5.900000000000034e-01	0.000000000000000e+00
3.17862799080435e-06  	1.868400000000000e+02	187	5.999999999999943e-01	1.000000000000000e+00
3.19093214279434e-06  	1.874400000000000e+02	187	5.999999999999943e-01	0.000000000000000e+00
3.20315242401842e-06  	1.880300000000000e+02	188	5.900000000000034e-01	1.000000000000000e+00
3.21529909832837e-06  	1.886300000000000e+02	189	5.999999999999943e-01	1.000000000000000e+00
3.22736250365078e-06  	1.892300000000000e+02	189	5.999999999999943e-01	0.000000000000000e+00
3.23931859921494e-06  	1.898200000000000e+02	190	5.900000000000034e-01	1.000000000000000e+00
3.25117362021479e-06  	1.904100000000000e+02	190	5.900000000000034e-01	0.000000000000000e+00
3.26293210664889e-06  	1.910100000000000e+02	191	5.999999999999943e-01	1.000000000000000e+00
3.27459982681454e-06  	1.916400000000000e+02	192	6.299999999999955e-01	1.000000000000000e+00
3.2861837070748e-06   	1.922700000000000e+02	192	6.300000000000239e-01	0.000000000000000e+00
3.29769177660037e-06  	1.928900000000000e+02	193	6.199999999999761e-01	1.000000000000000e+00
3.30912095852017e-06  	1.934700000000000e+02	193	5.800000000000125e-01	0.000000000000000e+00
3.32048165397799e-06  	1.940700000000000e+02	194	5.999999999999943e-01	1.000000000000000e+00
3.33178259124812e-06  	1.946700000000000e+02	195	5.999999999999943e-01	1.000000000000000e+00
3.34303223833398e-06  	1.952900000000000e+02	195	6.200000000000045e-01	0.000000000000000e+00
3.35423624526126e-06  	1.959100000000000e+02	196	6.200000000000045e-01	1.000000000000000e+00
3.36540271132189e-06  	1.965300000000000e+02	196	6.200000000000045e-01	0.000000000000000e+00
3.37654214616785e-06  	1.971100000000000e+02	197	5.800000000000125e-01	1.000000000000000e+00
3.38763044750522e-06  	1.976900000000000e+02	198	5.799999999999841e-01	1.000000000000000e+00
3.39864919403264e-06  	1.982700000000000e+02	198	5.800000000000125e-01	0.000000000000000e+00
3.40960421226875e-06  	1.988400000000000e+02	199	5.699999999999932e-01	1.000000000000000e+00
3.42049991399325e-06  	1.993800000000000e+02	199	5.399999999999920e-01	0.000000000000000e+00
3.43134423243992e-06  	1.999400000000000e+02	200	5.600000000000023e-01	1.000000000000000e+00
3.44214126461429e-06  	2.005200000000000e+02	200	5.800000000000125e-01	0.000000000000000e+00
3.45288902271039e-06  	2.011400000000000e+02	201	6.199999999999761e-01	1.000000000000000e+00
3.46359506739627e-06  	2.017400000000000e+02	202	6.000000000000227e-01	1.000000000000000e+00
3.4742679700975e-06   	2.022900000000000e+02	202	5.499999999999829e-01	0.000000000000000e+00
3.4849137991512e-06   	2.028700000000000e+02	203	5.800000000000125e-01	1.000000000000000e+00
3.49553970316979e-06  	2.034400000000000e+02	203	5.699999999999932e-01	0.000000000000000e+00
3.50612017244913e-06  	2.039900000000000e+02	204	5.500000000000114e-01	1.000000000000000e+00
3.51663836296881e-06  	2.045300000000000e+02	204	5.399999999999920e-01	0.000000000000000e+00
3.52710066633435e-06  	2.050800000000000e+02	205	5.500000000000114e-01	1.000000000000000e+00
3.53751103639302e-06  	2.056500000000000e+02	206	5.699999999999932e-01	1.000000000000000e+00
3.54787888774336e-06  	2.062000000000000e+02	206	5.499999999999829e-01	0.000000000000000e+00
3.55821452009573e-06  	2.067500000000000e+02	207	5.500000000000114e-01	1.000000000000000e+00
3.56851482827472e-06  	2.072900000000000e+02	207	5.399999999999920e-01	0.000000000000000e+00
3.57878770407867e-06  	2.078500000000000e+02	208	5.600000000000023e-01	1.000000000000000e+00
3.5890420072049e-06   	2.084000000000000e+02	208	5.500000000000114e-01	0.000000000000000e+00
3.59926694707051e-06  	2.089500000000000e+02	209	5.499999999999829e-01	1.000000000000000e+00
3.60943044027588e-06  	2.095100000000000e+02	209	5.600000000000023e-01	0.000000000000000e+00
3.61953533277611e-06  	2.100700000000000e+02	210	5.600000000000023e-01	1.000000000000000e+00
3.62959172516626e-06  	2.106300000000000e+02	211	5.600000000000023e-01	1.000000000000000e+00
3.63960839788997e-06  	2.111700000000000e+02	211	5.399999999999920e-01	0.000000000000000e+00
3.64959496557596e-06  	2.117200000000000e+02	212	5.500000000000114e-01	1.000000000000000e+00
3.65955469319995e-06  	2.122700000000000e+02	212	5.500000000000114e-01	0.000000000000000e+00
3.66949694761757e-06  	2.128200000000000e+02	213	5.499999999999829e-01	1.000000000000000e+00
3.67942485682631e-06  	2.133800000000000e+02	213	5.600000000000023e-01	0.000000000000000e+00
3.68929376821393e-06  	2.139700000000000e+02	214	5.900000000000034e-01	1.000000000000000e+00
3.69910737186502e-06  	2.145100000000000e+02	214	5.399999999999920e-01	0.000000000000000e+00
3.70887419667518e-06  	2.151000000000000e+02	215	5.900000000000034e-01	1.000000000000000e+00
3.71860450445643e-06  	2.156700000000000e+02	216	5.699999999999932e-01	1.000000000000000e+00
3.72830735596259e-06  	2.162200000000000e+02	216	5.500000000000114e-01	0.000000000000000e+00
3.73798679419344e-06  	2.167600000000000e+02	217	5.399999999999920e-01	1.000000000000000e+00
3.74765262542205e-06  	2.173000000000000e+02	217	5.400000000000205e-01	0.000000000000000e+00
3.75729618291876e-06  	2.178800000000000e+02	218	5.799999999999841e-01	1.000000000000000e+00
3.76688306446244e-06  	2.184500000000000e+02	218	5.699999999999932e-01	0.000000000000000e+00
3.77642148422015e-06  	2.190400000000000e+02	219	5.900000000000034e-01	1.000000000000000e+00
3.78591941912448e-06  	2.196200000000000e+02	220	5.800000000000125e-01	1.000000000000000e+00
3.79538558210962e-06  	2.201900000000000e+02	220	5.699999999999932e-01	0.000000000000000e+00
3.80482944334628e-06  	2.207700000000000e+02	221	5.800000000000125e-01	1.000000000000000e+00
3.81425387467347e-06  	2.213100000000000e+02	221	5.399999999999920e-01	0.000000000000000e+00
3.82367000253694e-06  	2.218700000000000e+02	222	5.600000000000023e-01	1.000000000000000e+00
3.83304026072064e-06  	2.224100000000000e+02	222	5.399999999999920e-01	0.000000000000000e+00
3.84236057083299e-06  	2.229500000000000e+02	223	5.399999999999920e-01	1.000000000000000e+00
3.85163771887247e-06  	2.234900000000000e+02	223	5.400000000000205e-01	0.000000000000000e+00
3.860881864847e-06    	2.240300000000000e+02	224	5.399999999999920e-01	1.000000000000000e+00
3.87010295808843e-06  	2.245900000000000e+02	225	5.600000000000023e-01	1.000000000000000e+00
3.87930375221572e-06  	2.251500000000000e+02	225	5.600000000000023e-01	0.000000000000000e+00
3.88849311132163e-06  	2.257200000000000e+02	226	5.699999999999932e-01	1.000000000000000e+00
3.89765444073624e-06  	2.263000000000000e+02	226	5.800000000000125e-01	0.000000000000000e+00
3.90676539499859e-06  	2.268700000000000e+02	227	5.699999999999932e-01	1.000000000000000e+00
3.91583592875402e-06  	2.274200000000000e+02	227	5.499999999999829e-01	0.000000000000000e+00
3.92487404032125e-06  	2.279500000000000e+02	228	5.300000000000011e-01	1.000000000000000e+00
3.93389094562014e-06  	2.284900000000000e+02	228	5.400000000000205e-01	0.000000000000000e+00
3.94288842703387e-06  	2.290400000000000e+02	229	5.499999999999829e-01	1.000000000000000e+00
3.95187580648493e-06  	2.295800000000000e+02	230	5.400000000000205e-01	1.000000000000000e+00
3.96083719146287e-06  	2.301500000000000e+02	230	5.699999999999932e-01	0.000000000000000e+00
3.96975116610632e-06  	2.306800000000000e+02	231	5.300000000000011e-01	1.000000000000000e+00
3.9786272404971e-06   	2.312200000000000e+02	231	5.399999999999920e-01	0.000000000000000e+00
3.98747469030448e-06  	2.317600000000000e+02	232	5.399999999999920e-01	1.000000000000000e+00
3.99630424017663e-06  	2.323100000000000e+02	232	5.500000000000114e-01	0.000000000000000e+00
4.00511838778586e-06  	2.328400000000000e+02	233	5.300000000000011e-01	1.000000000000000e+00
4.01392606570239e-06  	2.333800000000000e+02	233	5.399999999999920e-01	0.000000000000000e+00
4.02269752452852e-06  	2.339400000000000e+02	234	5.600000000000023e-01	1.000000000000000e+00
4.03142670165225e-06  	2.344700000000000e+02	234	5.300000000000011e-01	0.000000000000000e+00
4.04012344594752e-06  	2.350600000000000e+02	235	5.900000000000034e-01	1.000000000000000e+00
4.04879660904894e-06  	2.355900000000000e+02	236	5.300000000000011e-01	1.000000000000000e+00
4.05745568344574e-06  	2.361400000000000e+02	236	5.499999999999829e-01	0.000000000000000e+00
4.06610383058082e-06  	2.366800000000000e+02	237	5.400000000000205e-01	1.000000000000000e+00
4.07474107701725e-06  	2.372500000000000e+02	237	5.699999999999932e-01	0.000000000000000e+00
4.0833326810408e-06   	2.378300000000000e+02	238	5.800000000000125e-01	1.000000000000000e+00
4.09188750331327e-06  	2.383600000000000e+02	238	5.300000000000011e-01	0.000000000000000e+00
4.10041342672839e-06  	2.388900000000000e+02	239	5.299999999999727e-01	1.000000000000000e+00
4.10892195184358e-06  	2.394400000000000e+02	239	5.500000000000114e-01	0.000000000000000e+00
4.11741841454499e-06  	2.399700000000000e+02	240	5.300000000000011e-01	1.000000000000000e+00
4.1259111144197e-06   	2.405200000000000e+02	241	5.500000000000114e-01	1.000000000000000e+00
4.13436934899276e-06  	2.410800000000000e+02	241	5.600000000000023e-01	0.000000000000000e+00
4.14278969424098e-06  	2.416300000000000e+02	242	5.499999999999829e-01	1.000000000000000e+00
4.15118129104618e-06  	2.422100000000000e+02	242	5.800000000000125e-01	0.000000000000000e+00
4.15955309807814e-06  	2.427400000000000e+02	243	5.300000000000011e-01	1.000000000000000e+00
4.16790957614091e-06  	2.432700000000000e+02	243	5.300000000000011e-01	0.000000000000000e+00
4.17621679618459e-06  	2.438100000000000e+02	244	5.399999999999920e-01	1.000000000000000e+00
4.18447533132238e-06  	2.443500000000000e+02	244	5.399999999999920e-01	0.000000000000000e+00
4.1926871520859e-06   	2.448700000000000e+02	245	5.200000000000102e-01	1.000000000000000e+00
4.20085069271711e-06  	2.454200000000000e+02	245	5.499999999999829e-01	0.000000000000000e+00
4.2089692646923e-06   	2.459400000000000e+02	246	5.200000000000102e-01	1.000000000000000e+00
4.21704199608749e-06  	2.464600000000000e+02	246	5.200000000000102e-01	0.000000000000000e+00
4.22506805256511e-06  	2.470000000000000e+02	247	5.399999999999920e-01	1.000000000000000e+00
4.23303469138955e-06  	2.475400000000000e+02	248	5.399999999999920e-01	1.000000000000000e+00
4.24094343408578e-06  	2.480800000000000e+02	248	5.400000000000205e-01	0.000000000000000e+00
4.24879511140342e-06  	2.486100000000000e+02	249	5.300000000000011e-01	1.000000000000000e+00
4.25659053637196e-06  	2.491300000000000e+02	249	5.199999999999818e-01	0.000000000000000e+00
4.26433050480071e-06  	2.496500000000000e+02	250	5.200000000000102e-01	1.000000000000000e+00
4.27201641275633e-06  	2.502000000000000e+02	250	5.499999999999829e-01	0.000000000000000e+00
4.27964839741608e-06  	2.507600000000000e+02	251	5.600000000000023e-01	1.000000000000000e+00
4.28722780604721e-06  	2.513100000000000e+02	251	5.500000000000114e-01	0.000000000000000e+00
4.29475594606561e-06  	2.518500000000000e+02	252	5.399999999999920e-01	1.000000000000000e+00
4.30223350244142e-06  	2.523700000000000e+02	252	5.200000000000102e-01	0.000000000000000e+00
4.30966114653468e-06  	2.528900000000000e+02	253	5.199999999999818e-01	1.000000000000000e+00
4.31704010542221e-06  	2.534100000000000e+02	253	5.200000000000102e-01	0.000000000000000e+00
4.32437044786414e-06  	2.539400000000000e+02	254	5.300000000000011e-01	1.000000000000000e+00
4.33165391540008e-06  	2.545100000000000e+02	255	5.699999999999932e-01	1.000000000000000e+00
4.33889055277411e-06  	2.550200000000000e+02	255	5.100000000000193e-01	0.000000000000000e+00
4.34608095486725e-06  	2.555400000000000e+02	256	5.199999999999818e-01	1.000000000000000e+00
4.35322677281475e-06  	2.560900000000000e+02	256	5.499999999999829e-01	0.000000000000000e+00
4.36032749836985e-06  	2.566500000000000e+02	257	5.600000000000023e-01	1.000000000000000e+00
4.36738473512469e-06  	2.571700000000000e+02	257	5.200000000000387e-01	0.000000000000000e+00
4.37439849495343e-06  	2.577300000000000e+02	258	5.600000000000023e-01	1.000000000000000e+00
4.38136930713487e-06  	2.582500000000000e+02	258	5.199999999999818e-01	0.000000000000000e+00
4.38829819341696e-06  	2.588100000000000e+02	259	5.600000000000023e-01	1.000000000000000e+00
4.39518614830541e-06  	2.593500000000000e+02	259	5.400000000000205e-01	0.000000000000000e+00
4.40203315925232e-06  	2.598600000000000e+02	260	5.099999999999909e-01	1.000000000000000e+00
4.40884019192398e-06  	2.604100000000000e+02	261	5.500000000000114e-01	1.000000000000000e+00
4.41560818681269e-06  	2.609300000000000e+02	261	5.199999999999818e-01	0.000000000000000e+00
4.42233758640528e-06  	2.614600000000000e+02	262	5.299999999999727e-01	1.000000000000000e+00
4.42902929419871e-06  	2.620000000000000e+02	262	5.400000000000205e-01	0.000000000000000e+00
4.43568372747443e-06  	2.625500000000000e+02	263	5.500000000000114e-01	1.000000000000000e+00
4.44230129663671e-06  	2.631000000000000e+02	263	5.500000000000114e-01	0.000000000000000e+00
4.44888285863846e-06  	2.636400000000000e+02	264	5.399999999999636e-01	1.000000000000000e+00
4.4554292492346e-06   	2.641700000000000e+02	264	5.300000000000296e-01	0.000000000000000e+00
4.4619403962123e-06   	2.646900000000000e+02	265	5.199999999999818e-01	1.000000000000000e+00
4.46841711369612e-06  	2.652100000000000e+02	265	5.199999999999818e-01	0.000000000000000e+00
4.47485976158433e-06  	2.657500000000000e+02	266	5.400000000000205e-01	1.000000000000000e+00
4.48126955425952e-06  	2.662800000000000e+02	266	5.299999999999727e-01	0.000000000000000e+00
4.48764639720269e-06  	2.667900000000000e+02	267	5.100000000000477e-01	1.000000000000000e+00
4.49399104670467e-06  	2.673300000000000e+02	267	5.399999999999636e-01	0.000000000000000e+00
4.50030382408277e-06  	2.678800000000000e+02	268	5.500000000000114e-01	1.000000000000000e+00
4.5065858722459e-06   	2.684200000000000e+02	269	5.400000000000205e-01	1.000000000000000e+00
4.51283666848389e-06  	2.689400000000000e+02	269	5.199999999999818e-01	0.000000000000000e+00
4.51905692536172e-06  	2.694500000000000e+02	270	5.099999999999909e-01	1.000000000000000e+00
4.52524653660732e-06  	2.699600000000000e+02	270	5.099999999999909e-01	0.000000000000000e+00
4.53140659554424e-06  	2.704800000000000e+02	271	5.200000000000387e-01	1.000000000000000e+00
4.53753659383655e-06  	2.710200000000000e+02	271	5.399999999999636e-01	0.000000000000000e+00
4.54363760127607e-06  	2.715300000000000e+02	272	5.099999999999909e-01	1.000000000000000e+00
4.5497095027072e-06   	2.720300000000000e+02	272	5.000000000000000e-01	0.000000000000000e+00
4.55575257269753e-06  	2.725800000000000e+02	273	5.500000000000114e-01	1.000000000000000e+00
4.56176746099015e-06  	2.730700000000000e+02	273	4.900000000000091e-01	0.000000000000000e+00
4.56775405191594e-06  	2.735900000000000e+02	274	5.199999999999818e-01	1.000000000000000e+00
4.57371372505328e-06  	2.741100000000000e+02	274	5.200000000000387e-01	0.000000000000000e+00
4.57964671972344e-06  	2.746300000000000e+02	275	5.199999999999818e-01	1.000000000000000e+00
4.58555290648256e-06  	2.751300000000000e+02	275	5.000000000000000e-01	0.000000000000000e+00
4.59143252486397e-06  	2.756500000000000e+02	276	5.199999999999818e-01	1.000000000000000e+00
4.59728581121213e-06  	2.761700000000000e+02	276	5.200000000000387e-01	0.000000000000000e+00
4.60311299873894e-06  	2.766800000000000e+02	277	5.099999999999909e-01	1.000000000000000e+00
4.60891361207964e-06  	2.772000000000000e+02	277	5.199999999999818e-01	0.000000000000000e+00
4.61468824047046e-06  	2.777300000000000e+02	278	5.300000000000296e-01	1.000000000000000e+00
4.62043711413003e-06  	2.782400000000000e+02	278	5.099999999999909e-01	0.000000000000000e+00
4.62616046023779e-06  	2.787400000000000e+02	279	5.000000000000000e-01	1.000000000000000e+00
4.63185850298721e-06  	2.792300000000000e+02	279	4.900000000000091e-01	0.000000000000000e+00
4.63753146363779e-06  	2.797500000000000e+02	280	5.199999999999818e-01	1.000000000000000e+00
4.64317989510947e-06  	2.802500000000000e+02	280	5.000000000000000e-01	0.000000000000000e+00
4.648804007177e-06    	2.807500000000000e+02	281	5.000000000000000e-01	1.000000000000000e+00
4.65440433585037e-06  	2.812600000000000e+02	281	5.099999999999909e-01	0.000000000000000e+00
4.65998108005486e-06  	2.817800000000000e+02	282	5.199999999999818e-01	1.000000000000000e+00
4.66553443623612e-06  	2.822900000000000e+02	282	5.100000000000477e-01	0.000000000000000e+00
4.67106524006299e-06  	2.827900000000000e+02	283	5.000000000000000e-01	1.000000000000000e+00
4.67657367267365e-06  	2.832900000000000e+02	283	5.000000000000000e-01	0.000000000000000e+00
4.68205991303781e-06  	2.838100000000000e+02	284	5.199999999999818e-01	1.000000000000000e+00
4.68752445125296e-06  	2.843100000000000e+02	284	5.000000000000000e-01	0.000000000000000e+00
4.69296745710921e-06  	2.848200000000000e+02	285	5.099999999999909e-01	1.000000000000000e+00
4.69838909841662e-06  	2.853300000000000e+02	285	5.099999999999909e-01	0.000000000000000e+00
4.70378984707929e-06  	2.858500000000000e+02	286	5.200000000000387e-01	1.000000000000000e+00
4.7091701660807e-06   	2.863400000000000e+02	287	4.899999999999523e-01	1.000000000000000e+00
